,pl_rad,pl_mass,pl_orbper,pl_sma,pl_ecc,st_temp,st_met,st_rad,st_age,st_mass,habitability_score,habitable
859,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.251,5551.0,0.02,0.95,4.17,1.06,-6.741177275222223,0
860,2.43818351,1264.9634,18.20132,0.14,0.01,5751.0,0.05,1.48,4.17,1.21,-7.298619551505253,0
861,2.43818351,1493.793513,92.086427889875,2.00484242875,0.2,5551.0,0.02,0.95,4.3,1.27,-6.741177275222223,0
862,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,6072.0,0.213,1.71,4.2,1.16,-7.464788386333333,0
863,2.43818351,10.4,4.601088,0.11415,0.235,6072.0,0.213,1.71,4.2,1.16,-7.748329527269553,0
864,2.43818351,1728.9864384999996,92.086427889875,1.1,0.2,4263.0,-0.31,1.9420000000000004,6.7,1.1,-5.08798473266339,1
865,2.43818351,819.97,92.086427889875,2.00484242875,0.48,6254.0,0.22,1.31,3.12,1.28,-7.717566164111113,0
866,2.43818351,251.0,92.086427889875,2.00484242875,0.22,6150.0,-0.2,0.95,1.9,1.11,-7.573121719666667,0
867,2.43818351,43.22466335,92.086427889875,0.426,0.373,5551.0,0.02,0.95,4.17,1.04,-6.977951261725282,0
868,2.43818351,435.41,92.086427889875,1.305,0.063,6188.0,0.27,0.95,4.17,1.365,-7.7308526446120895,0
869,2.43818351,11.66,11.8482,0.0974,0.36,5494.0,0.04,0.95,4.17,0.875,-6.948063693813584,0
870,2.43818351,14.44,33.9239,0.1964,0.1,5494.0,0.04,0.95,4.17,0.875,-6.933216978120516,0
871,2.43818351,508.21017,92.086427889875,1.565,0.087,4982.0,0.02,1.9420000000000004,4.17,1.39,-6.01686127006464,0
872,2.43818351,385.84562,92.086427889875,1.96,0.243,4982.0,0.02,1.9420000000000004,4.17,1.39,-5.957624374117554,1
873,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.22,5766.0,0.3,1.04,2.9,1.07,-7.039788386333333,0
874,2.43818351,634.38868,92.086427889875,1.566,0.011,5040.0,0.02,1.9420000000000004,1.32,1.5950000000000002,-6.097266858795013,0
875,2.43818351,592.43512,92.086427889875,2.00484242875,0.028,5040.0,0.02,1.9420000000000004,1.32,1.5950000000000002,-6.031455053,0
876,7.777125000000002,323.23311,3.308958,0.05208,0.038,6272.0,0.3,1.9420000000000004,1.7,1.5950000000000002,-9.637098192886409,0
877,7.777125000000002,1728.9864384999996,11.087324335,0.11415,0.09,5551.0,0.02,0.95,0.1,0.948,-8.626400863158445,0
878,1.72,7.42,0.926118,0.018,0.0,5596.0,-0.07,1.13,9.225,0.9,-6.886182673399742,0
879,2.43818351,1106.042856,92.086427889875,1.771,0.5305,5551.0,0.02,0.95,4.17,1.5950000000000002,-6.776245881854825,0
880,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.202,5551.0,0.02,0.95,4.17,1.5950000000000002,-6.741177275222223,0
881,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,5945.0,0.3,1.19,4.17,1.23,-7.288399497444445,0
882,2.43818351,1466.778098,92.086427889875,2.00484242875,0.1,5551.0,0.02,0.95,4.17,1.03,-6.741177275222223,0
883,2.43818351,17.16273398,34.95875,0.211,0.059,5551.0,0.02,0.95,4.17,1.03,-7.010194129139519,0
884,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.253,5551.0,0.02,0.95,4.17,1.03,-6.741177275222223,0
885,2.43818351,73.1009,92.086427889875,2.00484242875,0.37,5026.0,-0.19,0.78,4.17,0.58,-6.012010608555556,0
886,2.43818351,124.5887355,25.33798,0.177,0.145,5551.0,0.02,0.95,4.17,1.16,-7.015293001195724,0
887,2.43818351,435.41,92.086427889875,0.896,0.27,6176.0,0.19,1.33,2.84,1.22,-7.775522409445063,0
888,2.43818351,34.2,92.086427889875,0.461,0.23,5635.0,0.02,0.95,4.17,1.42,-7.08936908951056,0
889,2.43818351,647.10188,92.086427889875,1.74,0.1,4842.0,0.02,1.9420000000000004,4.17,1.55,-5.79617263121326,1
890,7.777125000000002,1728.9864384999996,92.086427889875,2.00484242875,0.14,5551.0,0.02,0.95,0.155,1.32,-8.342859722222222,0
891,7.777125000000002,1728.9864384999996,92.086427889875,2.00484242875,0.41,5551.0,0.02,0.95,0.155,1.32,-8.342859722222222,0
892,2.25,6.1,6.441008,0.0629,0.231,4819.0,0.095,0.769,0.52,0.8,-5.95928249628238,0
893,2.43818351,1.93,5.3135,0.0529,0.1,5256.0,-0.11,0.95,4.17,0.7,-6.624181661978649,0
894,2.43818351,5.33,13.8905,0.1004,0.09,5256.0,-0.11,0.95,4.17,0.7,-6.61705823778248,0
895,2.43818351,10.61,29.158,0.1647,0.11,5256.0,-0.11,0.95,4.17,0.7,-6.6074153709232455,0
896,2.43818351,14.03,85.5073,0.3374,0.06,5256.0,-0.11,0.95,4.17,0.7,-6.581516100214229,0
897,2.43818351,472.83,92.086427889875,1.3649,0.5305,5782.13,-0.0537,1.12681,4.17,1.04,-7.158161298450324,0
898,2.43818351,177.9848,92.086427889875,0.586,0.197,5726.0,0.14,0.89,1.36,1.05,-7.1970121252516375,0
899,2.43818351,232.0159,92.086427889875,2.00484242875,0.27,5710.0,0.06,0.901,4.17,0.94,-6.962010608555556,0
900,2.34302132,14.8,16.20166,0.117,0.0,5106.0,-0.03,0.7827,4.7,0.8208,-6.377686798151118,0
901,2.43818351,2.15,18.314,0.1257,0.064,5368.0,-0.38,0.93,4.17,0.79,-6.768819632660919,0
902,2.43818351,2.98,89.68,0.3625,0.077,5368.0,-0.38,0.93,4.17,0.79,-6.7333074884577035,0
903,2.43818351,5.82,92.086427889875,1.3541,0.45,5368.0,-0.38,0.93,4.17,0.79,-6.58460038460674,0
904,2.43818351,165.265,92.086427889875,0.524,0.24,6067.0,0.022,0.95,4.17,1.13,-7.679921179524063,0
905,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.08,4035.0,-0.09,1.9420000000000004,2.0,1.5950000000000002,-4.635621719666667,1
906,2.43818351,397.2875,92.086427889875,0.95,0.5305,4802.0,0.05,0.76,4.17,0.39,-5.859090867551876,1
907,2.43818351,379.487118,92.086427889875,1.063,0.02,4860.0,0.21,1.9420000000000004,4.17,1.25,-5.922700171861809,1
908,7.777125000000002,232.0159,3.52474859,0.11415,0.0,6091.0,0.01,1.19,4.17,1.23,-9.376400863158445,0
909,2.43818351,153.1,92.086427889875,1.487,0.24,5790.0,0.02,0.95,4.17,1.04,-7.150780904651097,0
910,2.43818351,410.0007,92.086427889875,1.13,0.48,5538.0,0.22,1.07,4.17,1.01,-6.85431906124125,0
911,2.43818351,481.5100366,92.086427889875,1.079,0.071,4912.0,-0.02,1.9420000000000004,4.17,1.33,-5.992522924881112,0
912,2.43818351,1728.9864384999996,92.086427889875,0.768,0.084,6273.0,0.18,1.206,4.17,1.2,-7.929440385290647,0
913,2.43818351,212.9461,92.086427889875,2.00484242875,0.5305,5652.0,0.17,1.13,4.17,1.03,-6.881455053000001,0
914,2.43818351,13.0,25.201,0.143,0.15,4127.0,0.02,0.95,4.17,0.61,-5.04261409547415,1
915,2.43818351,162.0933,2.24571,0.03,0.0,6239.0,0.18,1.16,4.17,1.55,-7.992893680053105,0
916,2.43818351,759.6137,92.086427889875,1.19,0.076,5003.0,0.02,1.9420000000000004,4.17,1.56,-6.102265496174744,0
917,2.43818351,1728.9864384999996,92.086427889875,1.89,0.42,5979.0,0.15,1.51,4.17,1.57,-7.3528442741025515,0
918,2.43818351,1112.399425,92.086427889875,2.00484242875,0.53,5729.54,0.1249,1.433902,4.17,1.048132,-6.989149497444445,0
919,2.43818351,9.2170238,11.12214,0.099,0.413,5551.0,0.02,0.95,4.17,1.05,-7.026990413559959,0
920,1.745,8.83,1.008035,0.02012,0.0,5978.0,-0.04,1.1011,3.8,1.068,-7.423920299285908,0
921,2.43818351,19.95,4.78503,0.056798,0.0,5978.0,-0.04,1.1011,3.8,1.068,-7.6263748690718645,0
922,2.43818351,65.9,84.288,0.362,0.4,5605.0,0.02,0.95,4.17,0.89,-7.062549138536962,0
923,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.161,5551.0,0.02,0.95,4.17,1.115,-6.741177275222223,0
924,2.43818351,1.819,5.75999,0.057638,0.0,4935.0,-0.1,0.73,4.17,0.77,-6.177637785827601,0
925,2.43818351,1.72,7.28243,0.067393,0.0,4935.0,-0.1,0.73,4.17,0.77,-6.176174859447946,0
926,2.43818351,2.801,10.86499,0.08799,0.0,4935.0,-0.1,0.73,4.17,0.77,-6.173085992749662,0
927,2.43818351,2.877,25.1967,0.15417,0.0,4935.0,-0.1,0.73,4.17,0.77,-6.163161188259084,0
928,2.697,17.7,25.1292,0.1726,0.0,5871.0,0.049,1.044,5.3,1.09,-7.5380422466709724,0
929,2.43818351,6.3566,3.93404,0.05,0.16,5110.0,0.2,0.85,4.17,0.67,-6.421838787993901,0
930,2.43818351,111.2399425,92.086427889875,1.31,0.47,5551.0,0.02,0.95,5.8,0.92,-6.845380588263955,0
931,2.43818351,400.4,92.086427889875,2.00484242875,0.07,5999.0,0.244,0.95,3.0,1.3,-7.363399497444445,0
932,2.43818351,1334.879309,92.086427889875,2.00484242875,0.31,5551.0,0.02,0.95,4.9,1.22,-6.741177275222223,0
933,2.43818351,10.26,35.45,0.198,0.09,5103.0,-0.16,0.76,6.0,0.82,-6.389921475644669,0
934,2.43818351,9.44,92.086427889875,0.528,0.12,5103.0,-0.16,0.76,6.0,0.82,-6.340432423334446,0
935,2.43818351,333.7215,92.086427889875,0.61,0.38,4639.0,-0.17,1.9420000000000004,4.17,0.81,-5.683690699225036,1
936,2.43818351,181.1631,92.086427889875,0.46,0.37,5399.0,0.27,0.93,4.17,0.74,-6.761741278557967,0
937,2.43818351,8.23,22.6786,0.1455,0.12,5430.0,0.0,0.95,4.17,0.8,-6.851961400633416,0
938,2.43818351,17.37,53.7357,0.2586,0.07,5430.0,0.0,0.95,4.17,0.8,-6.835000152705276,0
939,2.43818351,413.179,7.12682,0.08,0.13,5622.0,0.36,1.11,4.17,1.0,-7.128450894349536,0
940,2.43818351,826.32,92.086427889875,2.00484242875,0.517,5575.0,0.28,1.19931,4.17,0.98,-6.774510608555556,0
941,0.892,3.7,7.78993,0.0695,0.09,4640.0,0.003,0.695,3.8,0.73,-5.367081604125064,1
942,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.311,5551.0,0.02,0.95,4.17,1.14,-6.741177275222223,0
943,2.43818351,7.31005336,2.52221,0.038,0.399,5551.0,0.02,0.95,4.17,1.14,-7.036138389896091,0
944,2.43818351,166.5420853,92.086427889875,2.00484242875,0.156,5551.0,0.02,0.95,4.17,1.08,-6.741177275222223,0
945,2.43818351,63.566,92.086427889875,0.69,0.3,4730.0,0.28,0.85,4.17,0.76,-5.798082242099325,1
946,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,5551.0,0.02,0.95,4.17,0.92,-6.741177275222223,0
947,1.602,4.74,3.092926,0.03876,0.0,4699.0,0.11,0.778,9.225,0.81,-5.601836028775619,1
948,1.511,4.36,6.76458,0.0653,0.062,4699.0,0.11,0.778,9.225,0.81,-5.570555909235274,1
949,1.61,16.17,46.859,0.237,0.138,4699.0,0.11,0.778,9.225,0.81,-5.5745066053514405,1
950,2.43818351,10.80622,92.086427889875,0.3753,0.0,4913.0,0.08,0.77,9.225,0.794,-6.099443468650924,0
951,2.43818351,108.0622,92.086427889875,2.00484242875,0.06,4913.0,0.08,0.77,9.225,0.794,-5.855066164111112,1
952,2.43818351,247.9061575,92.086427889875,0.94,0.11,4831.0,-0.2,1.9420000000000004,4.17,1.46,-5.900868313581478,1
953,2.43818351,317.83,92.086427889875,2.00484242875,0.4,4820.0,-0.04,1.9420000000000004,4.17,1.0,-5.725899497444445,1
954,4.898,17.6,6.034468,0.11415,0.05,5540.0,0.02,1.059,4.17,1.02,-7.747385585380665,0
955,2.43818351,19.06970442,3.83483,0.049,0.091,5551.0,0.02,0.95,4.17,1.04,-7.034488754819083,0
956,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,5551.0,0.02,0.95,4.17,1.04,-6.741177275222223,0
957,2.43818351,1728.9864384999996,92.086427889875,1.6,0.14,3787.0,-0.25,1.9420000000000004,4.17,1.5950000000000002,-4.351890208961031,1
958,2.43818351,63.566,92.086427889875,2.00484242875,0.187,5683.0,-0.38,0.98,9.225,0.91,-6.924510608555556,0
959,2.43818351,355.33394,92.086427889875,2.00484242875,0.054,5921.0,-0.07,1.068,4.586,1.016,-7.255066164111112,0
960,2.43818351,460.8,92.086427889875,2.00484242875,0.51,5940.0,0.09,0.95,4.4,1.16,-7.281455053,0
961,2.43818351,1010.6994,92.086427889875,0.74,0.404,5960.0,-0.17,0.95,4.17,1.13,-7.4989172341735335,0
962,2.43818351,982.05,92.086427889875,1.25,0.08,6304.0,-0.03,0.95,1.3,1.25,-7.900211931108238,0
963,7.777125000000002,60.5,14.2767,0.1228,0.115,5080.0,-0.08,1.9420000000000004,4.9,1.212,-7.970936983453949,0
964,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.14,5847.0,0.33,1.9420000000000004,3.65,1.351,-7.152288386333333,0
965,2.43818351,511.7063,92.086427889875,2.00484242875,0.123,5620.0,0.29,0.95,6.2,1.19,-6.837010608555556,0
966,2.43818351,495.8148,92.086427889875,1.83,0.08,4806.0,0.05,1.9420000000000004,4.17,1.07,-5.7326756169468345,1
967,2.43818351,673.7996,92.086427889875,2.00484242875,0.16,5701.0,-0.18,1.85,4.17,1.21,-6.949510608555556,0
968,2.43818351,1649.529432,92.086427889875,2.00484242875,0.5305,4751.0,-0.32,0.71,4.17,0.76,-5.630066164111112,1
969,2.43818351,1728.9864384999996,92.086427889875,1.34,0.5305,5790.0,0.01,1.13,4.17,1.12,-7.172826027952925,0
970,0.91,4.1,10.6413,0.0952,0.06,5784.0,0.05,1.147,7.0,1.013,-6.946716345606763,0
971,2.42,10.4,36.57669,0.217,0.02,5784.0,0.05,1.147,7.0,1.013,-7.327450386299535,0
972,2.4,4.2,92.086427889875,0.53,0.04,5784.0,0.05,1.147,7.0,1.013,-7.274510770017414,0
973,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.476,5551.0,0.02,0.95,4.17,1.23,-6.741177275222223,0
974,2.43818351,222.481,26.6904,0.191,0.104,5894.0,0.27,1.93,4.12,1.31,-7.489582354532058,0
975,2.43818351,5.57,5.09071,0.051,0.09,4385.0,-0.08,0.674,4.17,0.684,-5.414744376724274,1
976,2.43818351,673.7962228,92.086427889875,1.9,0.03,5038.0,-0.19,1.9420000000000004,4.17,1.57,-6.044400161406283,0
977,2.43818351,1728.9864384999996,92.086427889875,1.167,0.5305,5027.0,-0.37,0.95,4.8,0.75,-6.139048066487274,0
978,2.607,26.57,47.42489,0.2958,0.09,6169.0,-0.08,1.117,2.5,1.098,-7.906455222697376,0
979,2.43818351,845.4235626,92.086427889875,0.11415,0.07348,5994.0,-0.129,1.08,2.6,1.16,-7.639996193936221,0
980,2.43818351,8.26,5.748913,0.11415,0.097,5994.0,-0.129,1.08,2.6,1.16,-7.639996193936221,0
981,2.43818351,485.32641,92.086427889875,2.00484242875,0.406,5843.0,0.29,1.49,4.508,1.208,-7.146732830777777,0
982,2.43818351,359.1479,92.086427889875,0.567,0.13,6101.0,0.05,1.53,3.43,1.21,-7.720694828263439,0
983,2.43818351,1728.9864384999996,92.086427889875,0.747,0.05,4791.0,-0.36,1.9420000000000004,2.4,1.5,-5.874256355286144,1
984,2.43818351,565.7374,92.086427889875,2.00484242875,0.359,4981.0,-0.38,0.68,5.417,0.71,-5.949510608555556,1
985,2.0,8.32,17.667087,0.1162,0.072,4684.0,-0.2,0.71,4.17,0.67,-5.688789264500152,1
986,1.87,3.41,29.79749,0.1646,0.063,4684.0,-0.2,0.71,4.17,0.67,-5.64253087016132,1
987,0.75,0.55,3.97664,0.04298,0.07,4684.0,-0.2,0.71,4.17,0.67,-5.474769835440015,1
988,0.818,0.72,7.90754,0.068,0.07,4684.0,-0.2,0.71,4.17,0.67,-5.450617665473949,1
989,1.137,0.77,12.1621839,0.0906,0.07,4684.0,-0.2,0.71,4.17,0.67,-5.433728415224825,1
990,1.982,4.15,7.4341325,0.0706,0.0,5075.0,-0.02,0.772,0.7,0.849,-6.23328330728403,0
991,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.282,5551.0,0.02,0.95,4.17,1.1,-6.741177275222223,0
992,2.43818351,6.89,13.671,0.0932,0.3,3933.0,-0.03,0.57,4.17,0.578,-4.780637998923795,1
993,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,4769.0,-0.25,1.9420000000000004,4.17,1.47,-5.655066164111112,1
994,2.43818351,1655.82,92.086427889875,1.16,0.15,4297.0,-0.18,0.95,4.17,0.82,-5.126208945374663,1
995,2.43818351,1728.9864384999996,92.086427889875,1.92,0.4,3926.0,-0.25,1.9420000000000004,4.17,1.5950000000000002,-4.496956380458188,1
996,2.43818351,1226.8238,92.086427889875,2.00484242875,0.04,5802.0,0.19,1.3,4.17,1.11,-7.089788386333333,0
997,2.43818351,63.88350981,92.086427889875,1.3,0.11,5776.49,0.1971,1.387296,4.17,1.10394,-7.160060812071335,0
998,2.43818351,1728.9864384999996,92.086427889875,1.29,0.35,4052.0,-0.38,1.9420000000000004,4.17,1.5950000000000002,-4.76643548032316,1
999,2.43818351,11.8,2.0455,0.034,0.22,6034.0,0.02,0.95,4.17,1.22,-7.707571590530153,0
1000,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.341,5551.0,0.02,0.95,4.17,0.86,-6.741177275222223,0
1001,2.43818351,290.81445,92.086427889875,2.00484242875,0.042,6125.0,-0.12,1.23,4.802,1.076,-7.538399497444445,0
1002,2.54535814,8.7,7.0491423,0.076,0.0,6353.0,-0.018,1.4182,2.3,1.251,-8.176480928428045,0
1003,1.36354953,4.3,3.04405,0.0443,0.0,6353.0,-0.018,1.4182,2.3,1.251,-7.826692293786331,0
1004,2.43818351,794.5710175,92.086427889875,1.49,0.04,4766.0,-0.03,1.9420000000000004,0.95,1.5950000000000002,-5.728108781953328,1
1005,2.43818351,38.13940884,41.83156,0.242,0.05,5551.0,0.02,0.95,4.17,1.08,-7.005545157558862,0
1006,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.051,5551.0,0.02,0.95,4.17,1.08,-6.741177275222223,0
1007,1.24,2.14,2.76953,0.02933,0.039,3803.0,-0.38,0.439,5.0,0.439,-4.250205771492645,1
1008,1.533,3.09,5.70588,0.04749,0.038,3803.0,-0.38,0.439,5.0,0.439,-4.33538237394733,1
1009,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,5551.0,0.02,0.95,4.17,1.12,-6.741177275222223,0
1010,2.43818351,133.4886,3.4442,0.04,0.0,5186.0,0.13,0.94,4.17,0.77,-6.528894011801281,0
1011,7.777125000000002,371.8611,4.12688,0.0568,0.091,6801.0,0.02,1.56,1.31,1.43,-10.371112571693772,0
1012,2.43818351,495.8,92.086427889875,1.271,0.06,4846.0,0.42,0.95,4.17,1.23,-5.872062627779406,1
1013,2.43818351,474.83802,92.086427889875,2.00484242875,0.141,5737.0,-0.12,0.923,4.01,0.944,-6.999510608555556,0
1014,2.43818351,196.7357839,18.01939,0.125,0.047,5551.0,0.02,0.95,4.17,0.81,-7.023091276105214,0
1015,2.43818351,51.48846,36.07,0.198,0.015,5551.0,0.3,0.95,4.17,0.8,-7.012143697866891,0
1016,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.343,5551.0,0.02,0.95,4.17,0.81,-6.741177275222223,0
1017,2.43818351,1525.576354,92.086427889875,1.552,0.182,5966.0,0.18,1.27,4.17,1.16,-7.38547750545868,0
1018,2.69,6.2,22.891054,0.11415,0.0071,6189.0,0.1,1.425,3.2,1.227,-7.986374474269554,0
1019,4.13,9.2,55.99712,0.11415,0.0039,6189.0,0.1,1.425,3.2,1.227,-8.418374474269555,0
1020,3.11,5.8,84.2899,0.11415,0.0054,6189.0,0.1,1.425,3.2,1.227,-8.112374474269554,0
1021,2.43818351,1728.9864384999996,92.086427889875,1.035,0.055,5551.0,0.02,0.95,4.17,0.99,-6.886621465189142,0
1022,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.12,5551.0,0.02,0.95,4.17,0.99,-6.741177275222223,0
1023,2.43818351,99.7981198,14.23283,0.118,0.104,5551.0,0.02,0.95,4.17,1.08,-7.0241410438814915,0
1024,2.43818351,1207.747947,92.086427889875,2.00484242875,0.5305,5551.0,0.02,0.95,6.0,1.1,-6.741177275222223,0
1025,2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,6035.0,0.02,1.36,0.025,0.948,-7.413399497444445,0
1026,2.43818351,3.72,3.1649,0.042,0.195,5766.0,-0.04,1.08,6.56,0.98,-7.334149633706471,0
1027,2.43818351,5.72,6.1245,0.065,0.088,5766.0,-0.04,1.08,6.56,0.98,-7.3307003967272735,0
1028,2.43818351,4.91,11.681,0.1,0.093,5766.0,-0.04,1.08,6.56,0.98,-7.325451557845886,0
1029,2.43818351,311.4734,6.0881,0.06,0.09,4503.0,0.13,0.69,4.17,0.82,-5.577283564186519,1
1030,2.43818351,8.4,8.7836,0.066,0.0,5551.0,-0.1,0.95,4.17,0.5,-7.0319393187909816,0
1031,2.43818351,490.09386,92.086427889875,1.18,0.149,4972.0,0.02,1.9420000000000004,4.17,1.53,-6.060709608871013,0
1032,2.43818351,1420.692979,92.086427889875,2.00484242875,0.453,5551.0,-0.3,0.95,5.5,0.86,-6.741177275222223,0
1033,2.43818351,772.3269,92.086427889875,2.00484242875,0.08,5505.0,-0.14,0.95,4.17,0.84,-6.677288386333333,0
1034,2.43818351,498.990599,92.086427889875,1.913,0.05,4845.0,0.14,1.9420000000000004,6.2,1.17,-5.774395037123354,1
1035,2.43818351,284.7742527,92.086427889875,1.117,0.269,4853.0,0.0,1.9420000000000004,4.17,1.5950000000000002,-5.904879741079732,1
1036,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.261,5551.0,0.02,0.95,4.17,0.75,-6.741177275222223,0
1037,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.207,5551.0,0.02,0.95,4.17,0.98,-6.741177275222223,0
1038,2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.039,5551.0,0.02,0.95,4.17,0.98,-6.741177275222223,0
1039,2.43818351,387.7526,92.086427889875,2.00484242875,0.5305,5882.0,0.2,1.61,4.17,1.12,-7.2008994974444445,0
1040,2.43818351,149.37,92.086427889875,2.00484242875,0.18,5400.0,0.13,0.91,4.8,0.92,-6.531455053,0
1041,2.43818351,491.68301,92.086427889875,1.85,0.061,4895.0,0.02,1.9420000000000004,4.17,1.17,-5.8532873915542964,1
1042,2.43818351,197.0546,92.086427889875,1.26,0.3,6130.0,0.17,1.75,4.17,1.5950000000000002,-7.657045596189746,0
1043,2.43818351,10.47,16.5535,0.1254,0.1,5898.0,-0.17,0.95,4.17,0.96,-7.5049757338195855,0
1044,2.43818351,14.16,51.2053,0.2663,0.04,5898.0,-0.17,0.95,4.17,0.96,-7.483845408151372,0
1045,2.43818351,11.82,92.086427889875,0.8098,0.24,5898.0,-0.17,0.95,4.17,0.96,-7.402338438664684,0
1046,1.67,4.97,0.959641,0.01796,0.0,5261.0,0.04,0.88,7.8,0.837,-6.40591089429497,0
1047,3.0,11.13,29.8454,0.1776,0.06,5261.0,0.04,0.88,7.8,0.837,-6.780970190322836,0
1048,2.43818351,4.33,8.4112,0.0763,0.12,5261.0,0.04,0.88,7.8,0.837,-6.627616882713823,0
1049,2.43818351,8.41,92.086427889875,0.3885,0.15,5261.0,0.04,0.88,7.8,0.837,-6.580797239891847,0
1050,2.43818351,905.4931315,92.086427889875,0.594,0.028,4580.0,-0.15,1.9420000000000004,5.83,1.13,-5.604145723983511,1
1051,2.43818351,222.481,92.086427889875,2.00484242875,0.07,5727.0,0.11,0.95,4.99,0.94,-6.985621719666668,0
1052,2.43818351,152.5584,3.38773,0.04,0.0,5000.0,0.05,0.84,4.17,0.47,-6.270560678467948,0
1053,2.43818351,476.7426105,92.086427889875,1.44,0.5305,5544.0,0.17,0.95,4.17,1.03,-6.816162678768008,0
1054,2.43818351,400.4637928,92.086427889875,1.074,0.049,5025.4,0.06,1.9420000000000004,2.72,1.52,-6.150772759007023,0
1055,2.43818351,282.8672822,92.086427889875,1.955,0.081,5025.4,0.06,1.9420000000000004,2.72,1.52,-6.018651986021244,0
1056,2.43818351,63.5656814,89.9,0.452,0.191,5025.4,0.06,1.9420000000000004,2.72,1.52,-6.244052124270536,0
1057,7.777125000000002,74.1,18.712024,0.145,0.0,6128.0,0.043,1.266,2.9,1.1642,-9.423163275490452,0
1058,2.43818351,104.56607,18.1991,0.1508,0.399,5935.0,0.35,1.9420000000000004,3.63,1.38,-7.5525554653488385,0
1059,2.43818351,1728.9864384999996,92.086427889875,1.1,0.34,6250.0,-0.12,0.95,3.0,1.25,-7.847706954885613,0
1060,2.43818351,638.8383,92.086427889875,1.6,0.15,4861.0,0.27,1.9420000000000004,4.17,1.5950000000000002,-5.843556875627698,1
1061,2.43818351,260.6206,92.086427889875,2.00484242875,0.27,5879.0,0.18,1.38,4.17,1.14,-7.196732830777777,0
1062,2.43818351,53.5,92.086427889875,0.7181,0.036,5836.0,0.14,1.38,8.5,1.07,-7.329979285422809,0
1063,2.43818351,30.7,92.086427889875,0.4817,0.027,5836.0,0.14,1.38,8.5,1.07,-7.36543144289595,0
1064,2.43818351,16.8,49.175,0.2687,0.09,5836.0,0.14,1.38,8.5,1.07,-7.397374376659823,0
1065,2.43818351,37.9,92.086427889875,1.543,0.031,5836.0,0.14,1.38,8.5,1.07,-7.206271651329767,0
1066,2.43818351,120.6,92.086427889875,2.00484242875,0.032,5836.0,0.14,1.38,8.5,1.07,-7.137010608555556,0
1067,2.43818351,1195.0408,82.467,0.389,0.389,6060.0,0.04,0.95,4.17,1.15,-7.690444478701479,0
1068,2.43818351,5.84,9.8991,0.088,0.0,5666.0,-0.27,0.897,2.5,0.94,-7.188362270859188,0
1069,2.54,11.32,46.9622,0.25,0.153,5666.0,-0.27,0.897,2.5,0.94,-7.194612592179624,0
1070,2.43818351,238.3713053,92.086427889875,0.98,0.139,4770.0,-0.06,1.9420000000000004,4.17,1.5950000000000002,-5.810147418351956,1
1071,2.43818351,1728.9864384999996,92.086427889875,1.3,0.2,3940.0,-0.16,1.9420000000000004,0.113,1.14,-4.60938025651578,1
