pl_name,hostname,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_orbincl,pl_insol,pl_eqt,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_rvamp,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_spectype,sy_dist,sy_plx,sy_snum,sy_pnum,sy_vmag,sy_gaiamag,discoverymethod,HSI,SCI,OSF,is_habitable,sy_kepmag,pl_masse,pl_cmasse,elat,pl_imppar,pl_msinie,sy_w1mag,ra,sy_pm,sy_pmra,sy_w4mag
Kepler-1364 b,Kepler-1364,13.32196237,0.1231,2.15,4.6225,2.5627906976744184,0.0,86.52,351.26,1104.0,0.01321,6.23,12.11,0.011209,0.9541700678395304,6805.0,1.79,1.49,0.04,1.51365125,4.1,1.58,0.18921,F,1056.9,0.946163307786924,1,1,13.196,13.1858,Transit,3.7483186276592284e-42,0.48534257792096197,0.0001110987668036885,0,13.228,4.6225,4.6225,68.74734,0.6896,4.613976329901356,12.086,295.1521334,7.1192855,-6.74521,8.957
Kepler-1365 b,Kepler-1365,7.69993485,0.0768,0.92,0.7345391721452563,5.197602683642693,0.0,88.81,148.79,891.0,0.00728,4.39,12.88,0.007833,0.23784257968447,5770.0,1.05,1.0,0.03,0.42479,4.39,6.03,0.68197,G,840.128,1.16159,1,2,13.417,13.3798,Transit,9.980238363854001e-23,0.6999844446172827,0.0001110987668036885,0,13.421,0.7345391721452563,0.7345391721452563,62.61777,0.3065,0.7343807492260342,11.766,292.1996573,22.986731,-10.5479,9.264
Kepler-1365 c,Kepler-1365,4.77468005,0.0558,0.8,0.4379584921563907,4.713186116761157,0.0,89.38,281.86,1045.0,0.00513,3.809,9.56,0.006525,0.1663247090794724,5770.0,1.05,1.0,0.03,0.42479,4.39,6.03,0.72555,G,840.128,1.16159,1,2,13.417,13.3798,Transit,2.189337772320404e-35,0.6999844446172827,0.0001110987668036885,0,13.421,0.4379584921563907,0.4379584921563907,62.61777,0.1407,0.4379328510457547,11.766,292.1996573,22.986731,-10.5479,9.264
Kepler-1366 b,Kepler-1366,2.164570968,0.027,1.43,3.756153557657528,7.077613213665442,0.0,88.24,88.91,855.0,0.0602,1.3848,11.6,0.021722,2.552803266056227,4070.0,0.6,0.62,-0.02,-0.99602,4.68,3.98,2.873889,K,465.826,2.11896,1,1,16.685,15.8887,Transit,2.5598185574666734e-20,0.2542051062681527,0.0001110987668036885,0,15.877,3.756153557657528,3.756153557657528,63.6416,0.35,3.7543815758283454,11.3815,285.0648845,9.1904647,-5.72885,8.969
Kepler-1367 b,Kepler-1367,1.574090272,0.022,0.92,0.7345391721452563,5.197602683642693,0.0,89.38,225.233,869.0,0.02547,1.5994,7.6,0.014303,0.5553701523687814,4106.0,0.6,0.62,-0.06,-0.90488,4.68,3.89,2.290799,K,401.484,2.46234,1,1,16.012,15.5576,Transit,3.884102588063785e-21,0.2651753873581066,0.0001110987668036885,0,15.571,0.7345391721452563,0.7345391721452563,69.01066,0.1115,0.7344961671561608,12.641,288.4166786,20.0459967,19.7941,9.453
Kepler-1368 b,Kepler-1368,0.675649486,0.0153,1.65,2.7225,3.33939393939394,0.0,81.93,4473.06,1852.76875,0.02179,1.9035,2.64,0.013696,1.8779330325956785,5906.0,1.08,1.07,0.1,0.05077,4.4,3.47,0.7641,G,1635.82,0.586022,1,1,15.914,15.8729,Transit,7.489467522971082e-149,0.6960290835384224,0.0001110987668036885,0,15.892,2.7225,2.7225,61.59227,0.3724,2.6955398930302006,14.112,294.7669795,3.8582587,0.0804436,9.477
Kepler-1369 b,Kepler-1369,25.873148,0.1741,2.69,7.236099999999999,2.0483271375464684,0.0,89.38,46.82,667.0,0.07232,5.451,33.79,0.025023,1.5750823017058224,5761.0,0.99,0.99,0.0,-0.01005,4.45,4.07,1.09037,G,1236.56,0.7802,1,1,15.621,15.3498,Transit,6.182781733743305e-12,0.6999297604686743,0.0001110987668036885,0,15.323,7.236099999999999,7.236099999999999,62.91072,0.4272,7.23567634880018,13.736,285.7972604,3.413898,1.9908,9.256
Kepler-137 b,Kepler-137,8.436387,0.077,1.47,4.159816168055133,7.21562132116902,0.0,87.09,86.33,756.0,0.0348,3.217,13.6,0.018799,1.400115708958006,5187.0,0.802,0.9,-0.02,-0.29234,4.553,4.27,2.00607,K,302.979,3.27176,1,2,13.063,12.9414,Transit,3.582704451649257e-14,0.6200512959645256,0.0001110987668036885,0,12.99,4.159816168055133,4.159816168055133,65.56252,0.01,4.154452134354653,11.131,282.1355875,27.5949809,14.3267,9.276
Kepler-137 c,Kepler-137,18.735753,0.13,1.88,3.5344,2.930851063829787,0.0,88.81,24.66,597.0,0.056,3.005,33.0,0.0235,0.9074131689918272,5187.0,0.802,0.908,-0.04,-0.29234,4.553,4.4,1.60704,K,302.979,3.27176,1,2,13.063,12.9414,Transit,3.3309854477611373e-07,0.6200512959645256,0.0001110987668036885,0,12.99,3.5344,3.5344,65.56252,0.06,3.5336377125864327,11.131,282.1355875,27.5949809,14.3267,9.276
Kepler-1370 b,Kepler-1370,20.2641684,0.15763,1.84,3.3856,2.994565217391304,0.0,89.95,132.587,793.0,0.01918,4.285,36.46,0.012717,0.7072265953804475,6202.0,1.29,1.19,0.05,0.45795,4.29,2.88,0.540825,F,1004.1,0.967127,1,2,13.718,13.6743,Transit,7.881803879693805e-17,0.6576402917807975,0.0001110987668036885,0,13.701,3.3856,3.3856,63.94511,0.0843,3.3855987108591616,12.178,284.5656897,3.4558155,2.02441,8.896
Kepler-1370 c,Kepler-1370,7.44142113,0.08084,1.27,2.4214403080479405,6.513496791051356,0.0,89.95,433.0,1108.0,0.00884,4.731,12.12,0.00863,0.7063517190956908,6202.0,1.29,1.19,0.05,0.45795,4.29,2.88,0.42,F,1004.1,0.967127,1,2,13.718,13.6743,Transit,1.8179907469482437e-41,0.6576402917807975,0.0001110987668036885,0,13.701,2.4214403080479405,2.4214403080479405,63.94511,0.0517,2.421439386031876,12.178,284.5656897,3.4558155,2.02441,8.896
Kepler-1371 b,Kepler-1371,3.4462039,0.04214,0.73,0.3121005848130636,4.420563169013129,0.0,89.38,352.1,1015.0,0.0081,2.001,13.05,0.008182,0.1449906520967055,5361.0,0.83,0.87,-0.07,-0.19829,4.55,4.37,1.703366,G,515.334,1.91179,1,2,14.018,13.8344,Transit,1.0256305412151764e-32,0.6589859473312847,0.0001110987668036885,0,13.851,0.3121005848130636,0.3121005848130636,68.60669,0.1831,0.3120823122923382,11.999,288.8314251,6.5621062,4.46309,9.613
Kepler-1371 c,Kepler-1371,2.00541269,0.029,0.64,0.1918076408518992,4.031601337791308,0.0,85.94,516.85,1330.0,0.0055,1.798,7.1,0.006761,0.1064693420827042,5361.0,0.83,0.87,-0.07,-0.19829,4.55,4.37,0.32148,G,515.334,1.91179,1,2,14.018,13.8344,Transit,2.2396585984360015e-66,0.6589859473312847,0.0001110987668036885,0,13.851,0.1918076408518992,0.1918076408518992,68.60669,0.52,0.1913262908478322,11.999,288.8314251,6.5621062,4.46309,9.613
Kepler-1372 b,Kepler-1372,1.311555568,0.024,1.27,2.4214403080479405,6.513496791051356,0.0,87.6,1776.99,1655.0,0.01413,2.025,5.189,0.011995,1.4326618872638757,5677.0,0.97,0.98,0.05,0.0124,4.46,5.01,1.53669,G,1303.22,0.738946,1,1,15.667,15.3493,Transit,1.3387101013692e-113,0.6975249761498126,0.0001110987668036885,0,15.371,2.4214403080479405,2.4214403080479405,66.03725,0.218,2.41931629349231,13.724,288.8865895,17.9423775,-5.65655,9.546
Kepler-1373 b,Kepler-1373,1.29123275,0.0242,1.16,1.7317873386937763,6.113250489592331,0.0,87.84,2993.7,1852.76875,0.0066,1.876,5.29,0.007756,0.890174495861417,6299.0,1.33,1.22,0.03,0.77358,4.27,2.51,1.67516,F,1699.46,0.559563,1,1,14.328,14.0717,Transit,1.45858498681002e-148,0.6370384328019821,0.0001110987668036885,0,14.135,1.7317873386937763,1.7317873386937763,61.27739,0.2,1.7305568564089535,12.798,285.7520229,7.7509606,-4.87571,9.475
Kepler-1374 b,Kepler-1374,10.65276707,0.0918,2.29,5.2441,2.4061135371179043,0.0,89.95,59.789,743.0,0.0854,2.711,30.78,0.026473,1.6986401226947037,5323.0,0.81,0.85,-0.13,-0.36814,4.56,4.47,2.832595,G,1078.46,0.899368,1,1,15.991,15.93,Transit,1.0494335243526667e-14,0.6514473986604008,0.0001110987668036885,0,15.97,5.2441,5.2441,65.76714,0.0524,5.244098003194863,14.177,291.3499783,6.4973802,-1.11117,8.906
Kepler-1375 b,Kepler-1375,3.3004192,0.045,1.74,3.0276,3.166666666666667,0.0,87.66,2948.362,1450.0,0.0102,4.498,5.4,0.00918,1.0050761103473878,6704.0,1.78,1.47,0.09,0.82249,4.11,1.66,0.234093,F,1430.84,0.670294,1,1,13.864,13.7103,Transit,9.158940752766075e-83,0.5197487973430619,0.0001110987668036885,0,13.749,3.0276,3.0276,62.81379,0.2,3.025075388335474,12.3,296.2935173,11.0886547,-4.16777,9.473
Kepler-1376 b,Kepler-1376,5.30880656,0.0598,1.05,1.1978443991707928,5.701434090859361,0.0,89.95,279.21,1043.0,0.01275,3.018,13.579,0.010296,0.4450900612152402,5659.0,0.97,0.98,0.07,-0.07062,4.46,4.68,1.68058,G,868.056,1.12332,1,1,14.792,14.6721,Transit,3.5353582759609817e-35,0.696566538384574,0.0001110987668036885,0,14.699,1.1978443991707928,1.1978443991707928,64.24552,0.0348,1.197843943065484,13.046,286.9584368,1.5482143,-1.4313,8.979
Kepler-1377 b,Kepler-1377,0.740928422,0.015,1.25,2.283321405816946,6.441523684378304,0.0,81.36,2909.21,1852.76875,0.0228,1.1202,4.1,0.0138,1.7642088884761205,5218.0,0.82,0.86,0.05,-0.29327,4.55,5.01,2.026315,G,1146.1,0.844673,1,1,15.857,15.8887,Transit,1.6677120648930153e-148,0.6277810418228081,0.0001110987668036885,0,15.918,2.283321405816946,2.283321405816946,67.67639,0.62,2.257409691658351,13.672,289.1954229,12.5263873,-5.06547,8.32
Kepler-1378 b,Kepler-1378,11.95398936,0.0885,2.2,4.840000000000001,2.504545454545454,0.0,88.81,17.92,525.0,0.09938,2.644,28.9,0.029761,1.7167723459615127,4407.0,0.67,0.7,0.03,-0.90346,4.63,6.46,3.447871,K,506.434,1.94764,1,1,16.5497,16.0538,Transit,1.8545920737336132e-05,0.36446379185627886,0.0001110987668036885,0,15.911,4.840000000000001,4.840000000000001,59.69671,0.6008,4.838956125203242,11.3815,297.373403,12.035693,11.3372,8.969
Kepler-1379 b,Kepler-1379,0.881841146,0.0171,1.3,2.639917795300617,6.620822508924168,0.0,84.47,1600.049,1564.0,0.02499,1.3051,4.71,0.01505,1.984173220544531,5188.0,0.79,0.83,-0.04,-0.40329,4.57,5.01,2.676696,K,971.325,1.00331,1,1,16.107,15.8526,Transit,4.711419528631171e-99,0.6203056121950827,0.0001110987668036885,0,15.919,2.639917795300617,2.639917795300617,61.65394,0.454,2.6276312937100723,13.699,293.6704404,10.2923884,-1.56051,9.124
Kepler-138 b,Kepler-138,10.3134,0.0753,0.64,0.07,1.7,0.02,88.67,9.9,452.0,0.01372,2.1534,30.3,0.010652,0.0312053287970104,3841.0,0.535,0.535,-0.18,-1.25181,4.71,4.68,4.9,K,66.8624,14.9272,1,4,13.04,12.4715,Transit,0.01752446011425374,0.19024511528222934,0.675914497500431,0,12.925,0.07,0.07,64.22965,0.7,0.0699811415254425,9.378,290.3814122,30.6516252,-20.5991,9.384
Kepler-138 c,Kepler-138,13.7815,0.0913,1.51,2.3,3.6,0.017,89.02,6.8,410.0,0.07213,2.263,37.0,0.02367,0.9309429311072536,3841.0,0.535,0.535,-0.18,-1.25181,4.71,4.68,4.9,M1 V,66.8624,14.9272,1,4,13.04,12.4715,Transit,0.07187033477366783,0.19024511528222934,0.6821430320342787,0,12.925,2.3,2.3,64.22965,0.6,2.2996635704466626,9.378,290.3814122,30.6516252,-20.5991,9.384
Kepler-138 d,Kepler-138,23.0923,0.1288,1.51,2.1,3.6,0.01,89.04,3.4,345.0,0.0619,2.0012,51.8,0.0308,0.7155705658138148,3841.0,0.535,0.535,-0.18,-1.25181,4.71,4.68,4.9,M1 V,66.8624,14.9272,1,4,13.04,12.4715,Transit,0.36143178576614865,0.19024511528222934,0.6601099633455515,0,12.925,2.1,2.1,64.22965,0.87,2.099705234711239,9.378,290.3814122,30.6516252,-20.5991,9.384
Kepler-1380 b,Kepler-1380,10.3108245,0.0917,1.43,3.756153557657528,7.077613213665442,0.0,89.38,90.1,786.0,0.02292,5.643,14.0,0.013764,1.134061561788483,5570.0,0.94,0.96,0.1,0.47259,4.48,4.79,0.48821,G,2462.94,0.375361,1,1,15.816,15.6136,Transit,6.552026729322012e-16,0.6895630339289038,0.0001110987668036885,0,15.619,3.756153557657528,3.756153557657528,63.91431,0.1545,3.755933646522882,13.882,288.1160421,8.4936084,-2.80799,9.402
Kepler-1381 b,Kepler-1381,25.3842686,0.1728,2.25,5.0625,2.4488888888888884,0.0,89.95,42.01,649.0,0.0585,3.638,54.1,0.022195,1.132034954233725,5747.0,0.94,0.96,-0.1,-0.11708,4.48,4.07,4.64795,G,1197.04,0.806839,1,1,15.579,15.4776,Transit,5.306902956773981e-10,0.6997664625767266,0.0001110987668036885,0,15.535,5.0625,5.0625,70.01129,0.1228,5.062498072343013,13.953,287.5357911,1.2207471,0.3468,9.594
Kepler-1382 b,Kepler-1382,16.3583055,0.1307,1.88,3.5344,2.930851063829787,0.0,88.81,70.99,740.0,0.01149,9.573,12.77,0.009851,0.7252381650663619,6161.0,1.72,1.36,0.3,0.57225,4.1,2.75,0.14721,F,738.261,1.32903,1,1,12.857,12.7575,Transit,8.229573473339438e-14,0.6652391862030325,0.0001110987668036885,0,12.683,3.5344,3.5344,58.99241,0.2552,3.5336377125864327,11.243,295.3774182,6.3674265,5.59701,9.154
Kepler-1383 b,Kepler-1383,13.9093583,0.1179,1.41,3.5654201684825355,7.008175640928336,0.0,89.52,175.14,928.0,0.00868,6.632,15.715,0.008863,0.8127246293405213,6370.0,1.44,1.26,0.03,0.56772,4.23,2.24,0.37945,F,1027.21,0.945245,1,1,13.832,13.7077,Transit,1.0365188225307717e-25,0.6197966535854119,0.0001110987668036885,0,13.716,3.5654201684825355,3.5654201684825355,61.22827,0.132,3.5652950517508835,12.267,297.9447714,6.2588915,-2.33371,8.97
Kepler-1384 b,Kepler-1384,15.36262753,0.1126,1.94,3.7636,2.8402061855670104,0.0,88.24,32.23,608.0,0.062,3.657,24.3,0.023794,1.1421179802370889,4919.0,0.74,0.78,-0.06,0.287647483988699,4.6,4.57,1.15468,K,380.299,2.600815,1,1,15.7578,15.446,Transit,9.472866912304722e-08,0.5417863060896663,0.0001110987668036885,0,15.384,3.7636,3.7636,59.22474,0.6884,3.761824505279154,12.858,296.2151275,21.5573249,-21.3017,9.439
Kepler-1385 b,Kepler-1385,2.88879862,0.039,0.85,0.5480876611956541,4.917505415327588,0.0,88.81,469.43,1187.0,0.00416,2.981,7.4,0.005875,0.2241726906987999,5732.0,1.29,1.15,0.41,0.45032,4.27,4.37,0.91797,G,688.795,1.42367,1,1,12.947,12.8443,Transit,1.4013208493342724e-49,0.6994858833340415,0.0001110987668036885,0,12.858,0.5480876611956541,0.5480876611956541,68.84168,0.1391,0.547969451506411,11.327,282.6313559,12.0115527,-5.33146,8.932
Kepler-1386 b,Kepler-1386,6.73972381,0.0699,1.24,2.216461720000726,6.405407713950941,0.0,89.38,176.73,930.0,0.01399,4.106,12.6,0.010741,0.7405447935295927,5733.0,1.03,1.02,0.11,0.00882,4.41,5.01,0.83219,G,835.882,1.16761,1,1,14.597,14.4168,Transit,9.961432435285204e-26,0.6995079854941201,0.0001110987668036885,0,14.455,2.216461720000726,2.216461720000726,65.35017,0.1225,2.216331953045179,12.799,280.8233646,6.8674444,-0.54794,9.336
Kepler-1387 b,Kepler-1387,2.279526656,0.03,0.93,0.764516582279732,5.237085483636398,0.0,83.65,300.312,1078.0,0.0129,1.592,7.1,0.010661,0.4214578094260039,5046.0,0.77,0.82,0.02,-0.56045,4.58,4.37,3.315531,K,455.358,2.16738,1,1,14.727,14.5804,Transit,2.0481251039187654e-38,0.5811624576380058,0.0001110987668036885,0,14.589,0.764516582279732,0.764516582279732,63.65494,0.76,0.759826132180322,12.38,292.4403029,20.5153613,-10.2082,9.452
Kepler-1388 b,Kepler-1388,12.2854603,0.085,2.59,6.708099999999999,2.1274131274131274,0.0,89.95,7.86,427.0,0.18819,3.037,32.11,0.039013,2.5299145833101435,4098.0,0.61,0.63,0.02,-1.1068,4.67,4.47,4.14921,K,453.795,2.17549,1,4,16.43,16.2941,Transit,0.00039514520230182667,0.26271776919597967,0.0001110987668036885,0,16.279,6.708099999999999,6.708099999999999,69.39205,0.0153,6.708097445745019,13.269,283.3360156,16.9319994,-7.31509,8.974
Kepler-1388 c,Kepler-1388,5.53608151,0.05,2.26,5.107599999999999,2.438053097345133,0.0,89.38,22.72,557.0,0.14427,2.1817,19.8,0.034296,2.512431707455264,4098.0,0.61,0.63,0.02,-1.1068,4.67,4.47,4.79,K,453.795,2.17549,1,4,16.43,16.2941,Transit,1.6504705807459842e-06,0.26271776919597967,0.0001110987668036885,0,16.279,5.107599999999999,5.107599999999999,69.39205,0.1665,5.107300965869984,13.269,283.3360156,16.9319994,-7.31509,8.974
Kepler-1388 d,Kepler-1388,20.9568158,0.1214,2.86,8.179599999999999,1.9265734265734265,0.0,89.38,3.85,357.0,0.2186,3.558,44.7,0.042526,2.581676650209993,4098.0,0.61,0.63,0.02,-1.1068,4.67,4.47,3.85284,K,453.795,2.17549,1,4,16.43,16.2941,Transit,0.000458414152020166,0.26271776919597967,0.0001110987668036885,0,16.279,8.179599999999999,8.179599999999999,69.39205,0.3149,8.179121109803063,13.269,283.3360156,16.9319994,-7.31509,8.974
Kepler-1388 e,Kepler-1388,37.6327084,0.1793,2.46,6.0516,2.239837398373984,0.0,89.95,3.97,294.0,0.1624,4.547,62.8,0.036595,1.5715149988612072,4098.0,0.61,0.63,0.02,-1.1068,4.67,4.47,3.82796,K,453.795,2.17549,1,4,16.43,16.2941,Transit,0.01238481158134064,0.26271776919597967,0.0001110987668036885,0,16.279,6.0516,6.0516,69.39205,0.2955,6.051597695721674,13.269,283.3360156,16.9319994,-7.31509,8.974
Kepler-1389 b,Kepler-1389,99.2530951,0.3825,1.77,3.1329,3.1129943502824857,0.0,89.95,2.41,318.0,0.0535,6.006,110.8,0.021527,0.4980110833147512,5078.0,0.74,0.81,-0.14,-0.53422,4.61,2.09,2.61033,K,497.093,1.98294,1,1,14.896,14.6836,Transit,0.24073082596851925,0.5904833543449641,0.0001110987668036885,0,14.699,3.1329,3.1329,66.62232,0.523,3.132898807080182,12.683,285.7174414,13.5664934,1.48839,9.423
Kepler-139 b,Kepler-139,15.771044,0.127,2.94,7.0,2.169438,0.0,89.95,61.8,758.0,0.0508,5.068,24.3,0.020826,1.28255,5594.0,1.3,0.98,0.27,0.01598,4.247,2.82,1.03328,G,391.038,2.52874,1,5,12.775,12.677,Transit,2.0811938741924303e-17,0.6918192897177975,0.0001110987668036885,0,12.701,7.0,7.0,66.35565,0.06,5.28789847,10.89,282.3919451,17.1613847,5.402,8.868
Kepler-139 c,Kepler-139,157.072878,0.50775,3.38,13.0,8.702677,0.0,89.95,3.84,357.0,0.0538,8.517,151.66,0.021479,2.6217,5594.0,1.3,0.98,0.27,0.01598,4.247,2.82,1.03328,G,391.038,2.52874,1,5,12.775,12.677,Transit,4.880189806424057e-06,0.6918192897177975,0.0001110987668036885,0,12.701,13.0,13.0,66.35565,0.83,23.25579681,10.89,282.3919451,17.1613847,5.402,8.868
Kepler-139 d,Kepler-139,7.305699922,0.075553396,1.695,4.65807623,5.270467,0.0,89.95,229.13,992.0,0.02699,1.4139,39.88,0.014849,1.46015,5630.0,1.045,1.078,0.35,0.01598,4.298,2.82,0.96,G,391.038,2.52874,1,5,12.775,12.677,Transit,4.5869528333746005e-31,0.6946963054486521,0.0001110987668036885,0,12.701,2.0,2.0,66.35565,0.0958,4.65807623,10.89,282.3919451,17.1613847,5.402,8.868
Kepler-139 e,Kepler-139,2047.635373,0.50775,9.049332515454054,366.2115375,0.3194784379560001,0.013121,88.81,0.0940142396425647,141.1289886117583,2.908102553663628,21.60077905921776,17.58,0.1705315968864312,20.41237,5630.0,1.045,1.078,0.35,0.9843646525326712,4.432493225111459,2.82,0.96,G,391.038,2.52874,1,5,12.775,12.677,Radial Velocity,2.2481826173332028e-58,0.6946963054486521,0.2179742504206771,0,12.701,378.0,378.0,66.35565,0.39355,426.1158152,10.89,282.3919451,17.1613847,5.402,8.868
Kepler-139 f,Kepler-139,355.0,0.50775,6.0,36.0,0.9183333333333332,0.0,88.81,0.9725068412075338,253.0993244600998,0.2769621479679646,12.044663131472944,17.58,0.0526271933479227,3.0927481001399904,5630.0,1.045,1.078,0.35,0.9843646525326712,4.432493225111459,2.82,0.96,G,391.038,2.52874,1,5,12.775,12.677,Transit Timing Variations,1.4477668207488465e-22,0.6946963054486521,0.0001110987668036885,0,12.701,36.0,36.0,66.35565,0.39355,36.0,10.89,282.3919451,17.1613847,5.402,8.868
Kepler-1390 b,Kepler-1390,6.48021673,0.067,1.18,1.8448600526014405,6.1868416986607295,0.0,85.94,136.78,891.0,0.0147,3.211,10.7,0.010672,0.6398167727318412,5753.0,0.98,0.98,-0.01,-0.10022,4.45,4.47,1.58258,G,723.431,1.35373,1,1,14.558,14.4022,Transit,9.224960937362926e-23,0.6998481067598452,0.0001110987668036885,0,14.421,1.8448600526014405,1.8448600526014405,66.47737,0.72,1.840230292338092,12.739,298.6624419,21.6521087,10.5891,9.403
Kepler-1391 b,Kepler-1391,54.4092333,0.2796,1.68,2.8224,3.2797619047619047,0.0,89.38,10.91,464.0,0.02303,9.511,42.6,0.013934,0.4670264281773708,5840.0,1.1,1.03,0.04,0.43939,4.36,5.5,0.49248,G,1038.35,0.934364,1,1,13.906,13.8283,Transit,0.004551573305251245,0.6990663176863223,0.0001110987668036885,0,13.852,2.8224,2.8224,66.21169,0.283,2.822234757238516,12.317,294.8309749,7.2782005,-7.07442,9.627
Kepler-1392 b,Kepler-1392,15.1410397,0.1189,1.96,3.8416,2.811224489795918,0.0,89.95,61.42,714.0,0.0476,4.276,27.49,0.021085,1.0814396854758472,5479.0,0.85,0.88,-0.11,0.5841614628133615,4.53,4.68,1.71503,G,380.299,2.600815,1,1,15.963,15.6665,Transit,1.5883121418482883e-12,0.6786043897448545,0.0001110987668036885,0,15.679,3.8416,3.8416,67.53463,0.1012,3.8415985372272425,13.936,288.7669819,1.6933943,1.69297,9.45
Kepler-1393 b,Kepler-1393,2.44357812,0.0344,0.8,0.4379584921563907,4.713186116761157,0.0,85.94,570.96,1247.0,0.00673,1.822,8.58,0.007781,0.2146419278631832,5697.0,0.92,0.95,-0.09,0.79992704912872,4.5,3.47,2.00328,G,544.456,1.836695710948176,1,1,13.476,13.3324,Transit,2.8378920064855233e-56,0.6984071275701499,0.0001110987668036885,0,13.348,0.4379584921563907,0.4379584921563907,62.36721,0.5647,0.4368594153884144,11.783,284.4594558,18.046065,-0.337968,8.844
Kepler-1394 b,Kepler-1394,3.93766373,0.0536,1.39,3.3818532715660754,6.938441948142711,0.0,88.81,1470.37,1579.0,0.00239,4.916,6.146,0.004525,0.9846524884349188,6481.0,1.84,1.5575,0.06,0.81107,3.84,1.91,0.28319,F,640.409,1.53281,1,1,11.714,11.7144,Transit,1.8591809878804827e-101,0.5896210178140026,0.0001110987668036885,0,11.801,3.3818532715660754,3.3818532715660754,67.34787,0.098,3.381123884913901,10.662,283.4532068,14.0296445,4.05353,9.363
Kepler-1395 b,Kepler-1395,3.78470649,0.053,0.8,0.4379584921563907,4.713186116761157,0.0,84.22,2201.61,1746.0,0.0035,3.108,6.7,0.005537,0.1610455381967081,6138.0,1.23,1.17,0.12,0.27693,4.33,2.88,1.08757,F,492.894,2.00043,1,1,12.632,12.536,Transit,4.9901986995580237e-129,0.66919823728317,0.0001110987668036885,0,12.581,0.4379584921563907,0.4379584921563907,67.82001,0.67,0.4357318776866712,11.248,292.3374945,7.0422352,-4.70283,9.515
Kepler-1396 b,Kepler-1396,18.2206421,0.14,2.07,4.2849,2.661835748792271,0.0,89.38,90.43,745.0,0.0222,5.313,25.0,0.014656,0.9325455180035884,6195.0,1.27,1.18,0.04,0.20377,4.3,2.75,0.821994,F,1066.46,0.909095,1,1,14.691,14.5271,Transit,1.9465987659023363e-14,0.6589859473312847,0.0001110987668036885,0,14.544,4.2849,4.2849,64.75258,0.24,4.284649132401969,13.101,294.3363936,16.7986466,-5.96928,9.421
Kepler-1397 b,Kepler-1397,47.449955,0.2602,1.72,2.9584,3.203488372093023,0.0,89.97,21.82,551.0,0.02064,10.747,34.4,0.013742,0.4934288900221131,6026.0,1.12,1.09,0.0,0.59141,4.37,3.55,0.336129,F,1198.25,0.805976,1,1,14.324,14.0909,Transit,2.1002622830290814e-05,0.6852096018008332,0.0001110987668036885,0,14.089,2.9584,2.9584,65.12102,0.016,2.9583995944689305,12.441,299.6758812,3.7836825,1.54717,9.494
Kepler-1398 b,Kepler-1398,2.78815679,0.0392,0.9,0.6771693376126355,5.118248354246394,0.0,89.47,1228.07,1510.0,0.00558,3.326,6.329,0.007194,0.2836076995663043,6126.0,1.18,1.13,0.01,0.31211,4.34,3.09,0.6169,F,852.204,1.14464,1,2,13.752,13.6605,Transit,6.691647701422349e-91,0.6711752867974162,0.0001110987668036885,0,13.71,0.6771693376126355,0.6771693376126355,67.98864,0.058,0.6771403661336172,12.305,294.8661073,10.5370393,-10.537,9.526
Kepler-1398 c,Kepler-1398,4.13827595,0.0508,1.03,1.1155723240058215,5.6251959595325065,0.0,82.51,507.63,1211.0,0.00622,3.449,6.07,0.007873,0.4061141904384596,6126.0,1.18,1.13,0.01,0.31211,4.34,3.09,0.24713,F,852.204,1.14464,1,2,13.752,13.6605,Transit,3.2145577604804544e-52,0.6711752867974162,0.0001110987668036885,0,13.71,1.1155723240058215,1.1155723240058215,67.98864,0.7654,1.1060538452654165,12.305,294.8661073,10.5370393,-10.537,9.526
Kepler-1399 b,Kepler-1399,1.638653058,0.0276,1.25,2.283321405816946,6.441523684378304,0.0,89.38,1585.07,1609.0,0.01772,1.948,6.5,0.012229,1.2639468152632023,5735.0,0.96,0.97,-0.03,0.00959,4.47,4.37,1.9352,G,1385.7,0.693543,1,1,15.572,15.5074,Transit,4.245566775586823e-106,0.6995507345105514,0.0001110987668036885,0,15.49,2.283321405816946,2.283321405816946,66.06629,0.0975,2.283187724434275,13.729,293.3116962,8.7340771,0.047128,9.432
