pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original,habitable
KELT-6 b,0.16600024118482104,-0.1227152091663114,-0.005438683197729116,2.106635565557456,-0.01982812812908841,0.8367275942074488,0.30346958676571395,0.04596944814951567,0.04710786240144971,14.2866,188.15536,7.8456075,1442.0,1.325,6266.0,1.65,0.959,-0.08612,0
KELT-6 b,0.11772043236970682,-0.1774724531429046,-0.005438683210409424,-0.12737739287788846,-0.08164533340470499,0.8157061849292184,0.12126257703894867,0.5520531332002605,0.04710786240144971,11.43316031,139.84449908,7.845582,798.0,0.27,6246.0,1.34,1.11,-0.08612,0
KELT-6 b,0.14806552473463921,-0.1767511790962402,-0.005438683210409424,-0.12737739287788846,-0.07795387944037908,0.8430340169909178,0.23293784106503065,0.6056778945301401,0.04710786240144971,13.22662,140.48086,7.845582,798.0,0.333,6272.0,1.53,1.126,-0.08612,0
KELT-6 b,0.14806552473463921,-0.17616276739964298,-0.005438683210359696,-0.12737739287788846,-0.01982812812908841,0.8430340169909178,0.2323500765175249,0.6056778945301401,0.04710786240144971,13.22662,141.0,7.8455821,798.0,1.325,6272.0,1.529,1.126,-0.08612,0
NGC 2682 YBP 1194 b,-0.03664219078299707,-0.21709803664392038,-0.00543912358109977,-0.12737739287788846,-0.01982812812908841,0.325907348746451,-0.10796559648827239,0.21689837488850897,0.04710786240144971,2.31,104.8839,6.96,798.0,1.325,5780.0,0.95,1.01,-0.08612,0
NGC 2682 YBP 1194 b,-0.03664219078299707,-0.21349813220665417,-0.005439124575633738,-0.12737739287788846,-0.01982812812908841,0.325907348746451,-0.08445501458804457,0.21689837488850897,0.04710786240144971,2.31,108.06,6.958,798.0,1.325,5780.0,0.99,1.01,-0.08612,0
NGC 2682 YBP 1194 b,-0.03664219078299707,-0.22070043463924893,-0.005439124078366753,-0.12737739287788846,-0.01982812812908841,0.325907348746451,-0.10796559648827239,0.21689837488850897,0.04710786240144971,2.31,101.7056,6.959,798.0,1.325,5780.0,0.95,1.01,-0.08612,0
NGC 2682 YBP 1514 b,-0.03664219078299707,-0.19188125067662024,-0.005440039546884549,-0.12737739287788846,-0.01982812812908841,0.2680984732313175,-0.10796559648827239,0.04932099573263318,0.04710786240144971,2.31,127.132,5.118,798.0,1.325,5725.0,0.95,0.96,-0.08612,0
NGC 2682 YBP 1514 b,-0.03664219078299707,-0.19188125067662024,-0.005440039546884549,-0.12737739287788846,-0.01982812812908841,0.2680984732313175,-0.10796559648827239,0.04932099573263318,0.04710786240144971,2.31,127.132,5.118,798.0,1.325,5725.0,0.95,0.96,-0.08612,0
NGC 2682 YBP 1514 b,-0.03664219078299707,-0.19188351754758606,-0.005440039546884549,-0.12737739287788846,-0.01982812812908841,0.2680984732313175,-0.14323146933861405,0.04932099573263318,0.04710786240144971,2.31,127.13,5.118,798.0,1.325,5725.0,0.89,0.96,-0.08612,0
HD 154857 c,-0.03664219078299707,0.5934059224308482,-0.003726018930069381,-0.12737739287788846,-0.01982812812908841,0.14197001756193534,0.36812368699134046,2.5897940637357078,0.04710786240144971,2.31,819.97,3452.0,798.0,1.325,5605.0,1.76,1.718,-0.08612,0
UZ For b,-0.03664219078299707,1.9333873533899504,-0.002538545371950878,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,-0.8220813758779202,0.04710786240144971,2.31,2002.2,5840.0,798.0,1.325,5610.0,0.95,0.7,-0.08612,0
UZ For c,-0.03664219078299707,2.4377661432843025,-0.004489696700957359,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,-0.8220813758779202,0.04710786240144971,2.31,2447.2,1916.25,798.0,1.325,5610.0,0.95,0.7,-0.08612,0
Kepler-413 b,-0.0021764297223917568,-0.26003699313488365,-0.0054096346544064925,-0.12737739287788846,0.0900365731901354,-0.8092487522779885,-0.2101778512995127,-0.41989566590381866,0.04710786240144971,4.347,67.0,66.262,798.0,3.2,4700.0,0.7761,0.82,-0.08612,0
HAT-P-49 b,-0.03664219078299707,-0.1227152091663114,-0.005441246137692857,-0.12737739287788846,-0.01982812812908841,1.4190206312144298,0.41103049895925614,2.003273236690143,2.532501000826118,2.31,188.15536,2.69155536,798.0,1.325,6820.0,1.833,1.543,0.814,0
HAT-P-49 b,-0.03664219078299707,-0.1227152091663114,-0.005441246137638157,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.04596944814951567,0.04710786240144971,2.31,188.15536,2.69155547,798.0,1.325,5610.0,0.95,0.959,-0.08612,0
HAT-P-49 b,0.19225508033832092,0.30164727468339597,-0.005441246141352741,-0.12737739287788846,-0.051762134645876125,1.4190206312144298,0.41103049895925614,2.003273236690143,0.04710786240144971,15.838317,562.5591,2.691548,798.0,0.78,6820.0,1.833,1.543,-0.08612,0
HAT-P-49 b,0.21952622798660054,-0.1227152091663114,-0.005441246144933064,4.968531048025094,-0.01982812812908841,1.5609151438424846,0.4856765964924794,0.04596944814951567,0.04710786240144971,17.4501,188.15536,2.6915408,2267.0,1.325,6955.0,1.96,0.959,-0.08612,0
HAT-P-49 b,0.22582397021751266,0.45655038848252527,-0.005441246140358208,-0.12737739287788846,-0.01982812812908841,1.4190206312144298,0.544453051243049,4.2722709504607,0.04710786240144971,17.82231,699.226,2.69155,798.0,1.325,6820.0,2.06,2.22,-0.08612,0
HAT-P-49 b,0.19224971674172975,0.2872117270295231,-0.005441246141352741,4.49675191394558,-0.05351996986698371,1.4190206312144298,0.41103049895925614,2.003273236690143,2.532501000826118,15.838,549.823,2.691548,2131.0,0.75,6820.0,1.833,1.543,0.814,0
HAT-P-49 b,-0.03664219078299707,-0.1227152091663114,-0.005441246138617773,-0.12737739287788846,-0.01982812812908841,1.4190206312144298,0.41103049895925614,2.003273236690143,2.532501000826118,2.31,188.15536,2.6915535,798.0,1.325,6820.0,1.833,1.543,0.814,0
HAT-P-49 b,-0.03664219078299707,-0.1227152091663114,-0.005441246138418866,-0.12737739287788846,-0.01982812812908841,1.4190206312144298,0.41103049895925614,0.04596944814951567,0.04710786240144971,2.31,188.15536,2.6915539,798.0,1.325,6820.0,1.833,0.959,-0.08612,0
WTS-2 b,0.18277234308431198,0.06749140498703797,-0.005442077990051206,4.0423176009719315,-0.06582481641473677,-0.4939276131045331,-0.22434297689439994,-0.41989566590381866,0.04710786240144971,15.277867,355.9696,1.0187068,2000.0,0.54,5000.0,0.752,0.82,-0.08612,0
WTS-2 b,-0.03664219078299707,-0.1227152091663114,-0.00544207799395758,3.3882443970697818,-0.01982812812908841,0.325907348746451,-0.10796559648827239,0.04596944814951567,0.04710786240144971,2.31,188.15536,1.01869894431,1811.45,1.325,5780.0,0.95,0.959,-0.08612,0
WTS-2 b,0.18277234308431198,0.12152737491696672,-0.005442077990051206,-0.12737739287788846,-0.061137255825116546,-0.4939276131045331,-0.22551850598941134,-0.41989566590381866,0.04710786240144971,15.277867,403.6441,1.0187068,798.0,0.62,5000.0,0.75,0.82,-0.08612,0
HD 4203 c,-0.03664219078299707,0.20798492680485278,-0.0019353605201930287,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.6190840848626101,0.04710786240144971,2.31,479.9233,7053.0,798.0,1.325,5610.0,0.95,1.13,-0.08612,0
HD 4203 c,-0.03664219078299707,0.6294606533501963,-0.0017628088766975846,-0.12737739287788846,-0.01982812812908841,0.1630544910680008,0.21382902786107305,0.6432353367465551,0.04710786240144971,2.31,851.78013076,7400.0,798.0,1.325,5625.06,1.497489,1.137206,-0.08612,0
HD 4203 c,-0.03664219078299707,0.445707944653021,-0.0021108957655932934,-0.12737739287788846,-0.01982812812908841,0.11779539689197041,0.21409998731747307,0.14986742322615865,1.093512161460238,2.31,689.66,6700.0,798.0,1.325,5582.0,1.49795,0.99,0.29285,0
WASP-8 c,-0.03664219078299707,3.068148955813611,-0.0032928993868862923,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.31744480238203443,0.04710786240144971,2.31,3003.37,4323.0,798.0,1.325,5610.0,0.95,1.04,-0.08612,0
WASP-68 b,0.15944480943944994,0.008772317663182025,-0.005440056305776449,-0.12737739287788846,-0.06055131075141403,0.4625465090549483,0.32698016866594176,0.9877543190055369,0.04710786240144971,13.89916,304.16331,5.084298,798.0,0.63,5910.0,1.69,1.24,-0.08612,0
WASP-68 b,0.1594590221244234,0.006241004864847272,-0.005440056305776449,2.2731458481737548,-0.05850050299345518,0.4635975795188599,0.32698016866594176,0.9877543190055369,1.6792964505736823,13.9,301.93,5.084298,1490.0,0.665,5911.0,1.69,1.24,0.505,0
WASP-68 b,-0.03664219078299707,-0.1227152091663114,-0.005440056297621271,-0.12737739287788846,-0.01982812812908841,0.4635975795188599,0.32698016866594176,0.9877543190055369,1.6792964505736823,2.31,188.15536,5.0843144,798.0,1.325,5911.0,1.69,1.24,0.505,0
WASP-68 b,0.15019767163428002,-0.1227152091663114,-0.005440056287885856,1.872411101343862,-0.01982812812908841,0.23393868315419317,0.35600398202177297,0.04596944814951567,0.04710786240144971,13.35263443,188.15536,5.08433397784,1374.48,1.325,5692.5,1.73938,0.959,-0.08612,0
WASP-68 b,0.1746171890458643,0.053081813005723594,-0.0054400563047819145,-0.12737739287788846,-0.01982812812908841,0.4625465090549483,0.38575662341651135,1.825641214784915,0.04710786240144971,14.79588,343.2564,5.0843,798.0,1.325,5910.0,1.79,1.49,-0.08612,0
WASP-73 b,-0.03664219078299707,-0.1227152091663114,-0.005440552081108813,-0.12737739287788846,-0.01982812812908841,0.5886749647243306,0.8324576795208393,5.277735225395953,0.04710786240144971,2.31,188.15536,4.0872977,798.0,1.325,6030.0,2.55,2.52,-0.08612,0
WASP-73 b,0.14427242983303562,0.34091341283247767,-0.005440552119746458,-0.12737739287788846,-0.007816254118186605,0.5886749647243306,0.5503306967181057,1.3229090773172885,0.04710786240144971,13.00244,597.20257,4.08722,798.0,1.53,6030.0,2.07,1.34,-0.08612,0
WASP-73 b,-0.03664219078299707,-0.1227152091663114,-0.0054405520799153725,-0.12737739287788846,-0.01982812812908841,0.5949813875077996,0.5503306967181057,1.3229090773172885,2.261905382946705,2.31,188.15536,4.0873001,798.0,1.325,6036.0,2.07,1.34,0.716,0
WASP-73 b,0.19358266355388218,0.6943086561742119,-0.005440552119746458,-0.12737739287788846,-0.01982812812908841,0.5886749647243306,0.8324576795208393,5.277735225395953,0.04710786240144971,15.91678,908.9938,4.08722,798.0,1.325,6030.0,2.55,2.52,-0.08612,0
WASP-73 b,0.15478530215552266,-0.1227152091663114,-0.005440552082153074,3.1926988839222656,-0.01982812812908841,0.5949813875077996,0.6377136519957775,0.04596944814951567,0.04710786240144971,13.62377318,188.15536,4.0872956,1755.08,1.325,6036.0,2.21867,0.959,-0.08612,0
WASP-73 b,0.14426498509328764,0.3412505305481592,-0.005440552119746458,3.3138351145256233,-0.003949016631749924,0.5949813875077996,0.5503306967181057,1.3229090773172885,2.261905382946705,13.002,597.5,4.08722,1790.0,1.596,6036.0,2.07,1.34,0.716,0
WASP-73 b,-0.03664219078299707,-0.1227152091663114,-0.0054405520799153725,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.04596944814951567,0.04710786240144971,2.31,188.15536,4.0873001,798.0,1.325,5610.0,0.95,0.959,-0.08612,0
WASP-73 b,-0.03664219078299707,-0.1227152091663114,-0.005440552087125744,-0.12737739287788846,-0.01982812812908841,0.6874755883320132,0.6377136519957775,0.7196305123561356,2.4800938087102886,2.31,188.15536,4.0872856,798.0,1.325,6124.0,2.21867,1.16,0.79502,0
WASP-88 b,0.24668599217633233,-0.1306404847560343,-0.005440121098669948,-0.12737739287788846,-0.08920402485546759,1.0091031502889378,0.5562083421931628,1.6915793114602145,0.04710786240144971,19.0553,181.1631,4.954,798.0,0.141,6430.0,2.08,1.45,-0.08612,0
WASP-88 b,0.2364523336337035,-0.1227152091663114,-0.005440120619747644,2.6008588981479583,-0.01982812812908841,0.8539651498155973,0.504526205530987,0.04596944814951567,0.04710786240144971,18.45046895,188.15536,4.95496310899,1584.47,1.325,6282.4,1.99207,0.959,-0.08612,0
WASP-88 b,-0.03664219078299707,-0.1227152091663114,-0.005440121097625687,-0.12737739287788846,-0.01982812812908841,1.0101542207528493,0.5562083421931628,1.6915793114602145,0.04710786240144971,2.31,188.15536,4.9540021,798.0,1.325,6431.0,2.08,1.45,-0.08612,0
WASP-88 b,0.20116885335708937,-0.18467645468596308,-0.005440121098669948,-0.12737739287788846,-0.01982812812908841,1.0091031502889378,0.39163426889156827,-0.017709955929717136,0.04710786240144971,16.36514,133.4886,4.954,798.0,1.325,6430.0,1.8,0.94,-0.08612,0
WASP-88 b,0.24668091621741325,-0.13424832324168084,-0.005440121098669948,3.251393758544511,-0.08891105231861633,1.0101542207528493,0.5562083421931628,1.6915793114602145,0.04710786240144971,19.055,177.98,4.954,1772.0,0.146,6431.0,2.08,1.45,-0.08612,0
WASP-88 b,-0.03664219078299707,-0.1227152091663114,-0.005440121097078693,-0.12737739287788846,-0.01982812812908841,1.0101542207528493,0.5562083421931628,1.6915793114602145,0.04710786240144971,2.31,188.15536,4.9540032,798.0,1.325,6431.0,2.08,1.45,-0.08612,0
WASP-95 b,0.1537062686827907,0.07107351448722248,-0.005441498193555326,2.550662985867586,-0.031254057066287685,0.16824677915972328,-0.002167977937247353,0.5520531332002605,0.04710786240144971,13.56,359.13,2.184673,1570.0,1.13,5630.0,1.13,1.11,-0.08612,0
WASP-95 b,-0.03664219078299707,-0.1227152091663114,-0.005441498196787561,-0.12737739287788846,-0.01982812812908841,0.3784608719420269,0.056608476813322185,1.7250947872913895,0.04710786240144971,2.31,188.15536,2.1846665,798.0,1.325,5830.0,1.23,1.46,-0.08612,0
WASP-95 b,-0.03664219078299707,-0.1227152091663114,-0.005441498195643847,-0.12737739287788846,-0.01982812812908841,0.16824677915972328,-0.002167977937247353,0.5520531332002605,0.04710786240144971,2.31,188.15536,2.1846688,798.0,1.325,5630.0,1.13,1.11,-0.08612,0
WASP-95 b,0.15629001163436,-0.1227152091663114,-0.005441498196579017,4.1600542466385395,-0.01982812812908841,0.16824677915972328,0.061451656684769124,0.04596944814951567,0.04710786240144971,13.71270472,188.15536,2.18466691938,2033.94,1.325,5630.0,1.23824,0.959,-0.08612,0
WASP-95 b,-0.03664219078299707,-0.1227152091663114,-0.005441498196827343,-0.12737739287788846,-0.01982812812908841,0.16824677915972328,-0.002167977937247353,0.5520531332002605,0.04710786240144971,2.31,188.15536,2.18466642,798.0,1.325,5630.0,1.13,1.11,-0.08612,0
WASP-95 b,0.15375516708704456,0.0977515481477981,-0.005441498193555326,-0.12737739287788846,-0.048246464203660966,0.3784608719420269,-0.002167977937247353,0.5520531332002605,0.04710786240144971,13.56289,382.66732,2.184673,798.0,0.84,5830.0,1.13,1.11,-0.08612,0
WASP-95 b,-0.03664219078299707,-0.1227152091663114,-0.005441498196891987,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.04596944814951567,0.04710786240144971,2.31,188.15536,2.18466629,798.0,1.325,5610.0,0.95,0.959,-0.08612,0
WASP-95 b,0.15754826198864816,0.18276814083755274,-0.005441498195047126,-0.12737739287788846,-0.01982812812908841,0.3784608719420269,0.056608476813322185,1.7250947872913895,0.04710786240144971,13.78707,457.6752,2.18467,798.0,1.325,5830.0,1.23,1.46,-0.08612,0
WASP-96 b,0.15184508374579186,-0.16307158757204798,-0.005440881290499824,1.5620081828333112,-0.07578588266767972,0.07365043740768665,-0.04918914173770285,0.3844757540443848,0.04710786240144971,13.45,152.55,3.4252602,1285.0,0.37,5540.0,1.05,1.06,-0.08612,0
WASP-96 b,-0.03664219078299707,-0.1227152091663114,-0.005440881292439165,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.04596944814951567,0.04710786240144971,2.31,188.15536,3.4252563,798.0,1.325,5610.0,0.95,0.959,-0.08612,0
WASP-96 b,-0.03664219078299707,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.123050749211528,-0.03743385078758894,0.2437107555534491,0.2908924246726069,2.31,188.15536,10.3039,798.0,1.325,5587.0,1.07,1.018,0.00217,0
WASP-96 b,0.15185861963624278,-0.15945966871866296,-0.005440881290499824,-0.12737739287788846,-0.07684058380034428,0.03160761885122593,-0.04918914173770285,0.3844757540443848,0.04710786240144971,13.4508,155.7367,3.4252602,798.0,0.352,5500.0,1.05,1.06,-0.08612,0
WASP-96 b,-0.03664219078299707,-0.1227152091663114,-0.005440881291742991,-0.12737739287788846,-0.01982812812908841,0.07365043740768665,-0.04918914173770285,0.3844757540443848,0.04710786240144971,2.31,188.15536,3.4252577,798.0,1.325,5540.0,1.05,1.06,-0.08612,0
WASP-96 b,-0.03664219078299707,-0.1227152091663114,-0.0054408812922203675,-0.12737739287788846,-0.01982812812908841,0.07365043740768665,-0.04918914173770285,0.3844757540443848,0.04710786240144971,2.31,188.15536,3.42525674,798.0,1.325,5540.0,1.05,1.06,-0.08612,0
WASP-96 b,0.15754786031109902,-0.16666531332380058,-0.005440881292240258,1.7874908572095494,-0.07788344884252003,0.21869816142747614,-0.04625031900017444,0.2839293265508593,0.04710786240144971,13.78704626,149.37935129,3.4252567,1350.0,0.334202,5678.0,1.055,1.03,-0.08612,0
WASP-96 b,0.16120819063079714,-0.1227152091663114,-0.005440881292339711,2.463938880338264,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.04596944814951567,0.04710786240144971,14.00337959,188.15536,3.4252565,1545.0,1.325,5610.0,0.95,0.959,-0.08612,0
WASP-96 b,0.16750089954084507,-0.1227152091663114,-0.0054408812924324965,1.382142387965497,-0.01982812812908841,0.07365043740768665,-0.010073411101198927,0.04596944814951567,0.04710786240144971,14.37529211,188.15536,3.42525631341,1233.15,1.325,5540.0,1.11655,0.959,-0.08612,0
WASP-96 b,-0.03664219078299707,-0.1227152091663114,-0.005440881292339711,-0.12737739287788846,-0.01982812812908841,0.07365043740768665,-0.04918914173770285,0.3844757540443848,0.04710786240144971,2.31,188.15536,3.4252565,798.0,1.325,5540.0,1.05,1.06,-0.08612,0
WASP-97 b,-0.03664219078299707,-0.1227152091663114,-0.005441553844195322,-0.12737739287788846,-0.01982812812908841,0.17875748379883846,-0.043311496262645896,0.5855686090314357,0.04710786240144971,2.31,188.15536,2.07276,798.0,1.325,5640.0,1.06,1.12,-0.08612,0
WASP-97 b,-0.03664219078299707,-0.1227152091663114,-0.005441553844369365,-0.12737739287788846,-0.01982812812908841,0.17875748379883846,-0.043311496262645896,0.5855686090314357,0.04710786240144971,2.31,188.15536,2.07275965,798.0,1.325,5640.0,1.06,1.12,-0.08612,0
WASP-97 b,0.13858278748063024,0.14062008429220824,-0.005441553844195322,-0.12737739287788846,-0.031254057066287685,0.210289597716184,-0.043311496262645896,0.5855686090314357,0.04710786240144971,12.66617,420.48909,2.07276,798.0,1.13,5670.0,1.06,1.12,-0.08612,0
WASP-97 b,0.13864759055616394,0.13952168330007628,-0.005441553844195322,2.498628522549993,-0.026566496476667468,0.17875748379883846,-0.043311496262645896,0.5855686090314357,0.04710786240144971,12.67,419.52,2.07276,1555.0,1.21,5640.0,1.06,1.12,-0.08612,0
WASP-97 b,-0.03664219078299707,-0.1227152091663114,-0.005441553844294776,-0.12737739287788846,-0.01982812812908841,0.17875748379883846,-0.03155620531253199,0.7866614640184859,0.04710786240144971,2.31,188.15536,2.0727598,798.0,1.325,5640.0,1.08,1.18,-0.08612,0
WASP-97 b,-0.03664219078299707,-0.1227152091663114,-0.005441553844319638,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,0.04596944814951567,0.04710786240144971,2.31,188.15536,2.07275975,798.0,1.325,5610.0,0.95,0.959,-0.08612,0
WASP-97 b,0.14047933493143203,0.15394895687492405,-0.005441553844195322,-0.12737739287788846,-0.01982812812908841,0.17875748379883846,-0.03155620531253199,0.7866614640184859,0.04710786240144971,12.77826,432.2488,2.07276,798.0,1.325,5640.0,1.08,1.18,-0.08612,0
WASP-97 b,0.16614913597978095,-0.1227152091663114,-0.005441553844294776,3.029380048389446,-0.01982812812908841,0.17875748379883846,-0.002167977937247353,0.04596944814951567,0.04710786240144971,14.2954,188.15536,2.0727598,1708.0,1.325,5640.0,1.13,0.959,-0.08612,0
