pl_name,predicted_class,habitability_probability,habitability_score,actual_label,pl_rade,pl_eqt,pl_insol,st_teff,rank
Kepler-439 b,0,0.00044247988,0.04424799,0,2.25,291.0,1.7,5431.0,307
Kepler-1653 b,0,0.00044247988,0.04424799,0,1.84,271.0,1.28,4821.0,308
Kepler-1606 b,0,0.00044247988,0.04424799,0,2.33,292.0,1.72,5462.0,309
Kepler-69 c,0,0.00042722968,0.042722967,0,1.74,286.0,1.59,5637.0,310
Kepler-69 c,0,0.00042722968,0.042722967,0,1.74,286.0,1.59,5637.0,311
Kepler-69 c,0,0.00042722968,0.042722967,0,1.74,286.0,1.59,5637.0,312
Kepler-69 c,0,0.00042722968,0.042722967,0,1.73,286.0,1.59,5637.0,313
K2-18 b,0,0.0004234827,0.04234827,0,2.461,281.0,1.48,3449.0,314
Kepler-1874 b,0,0.00040552122,0.04055212,0,2.19,317.0,2.38,4514.0,315
Kepler-1874 b,0,0.00040552122,0.04055212,0,2.19,317.0,2.38,4514.0,316
Kepler-1874 b,0,0.00040552122,0.04055212,0,2.19,317.0,2.38,4514.0,317
Kepler-1388 e,0,0.00040184212,0.04018421,0,2.25,299.0,1.88,3891.0,318
Kepler-1460 b,0,0.00040184212,0.04018421,0,2.24,391.0,5.55,4463.0,319
Kepler-439 b,0,0.00039310745,0.039310746,0,2.33,284.0,1.54,5592.0,320
Kepler-439 b,0,0.00039310745,0.039310746,0,2.33,284.0,1.54,5592.0,321
Kepler-439 b,0,0.00039310745,0.039310746,0,2.33,284.0,1.54,5592.0,322
LTT 3780 c,0,0.00038616595,0.038616594,0,2.3,353.0,2.63,3331.0,323
TOI-1452 b,0,0.00038259834,0.038259834,0,1.672,326.0,1.8,3185.0,324
Gliese 12 b,0,0.00038196932,0.038196933,0,0.9,315.0,1.6,3253.0,325
TOI-1899 b,0,0.00037970915,0.037970915,0,11.09689089,378.0,3.4,3926.0,326
TOI-1899 b,0,0.00037970915,0.037970915,0,12.89035,362.0,2.9,3841.0,327
Kepler-505 b,0,0.00037620115,0.037620116,0,2.51,313.0,2.26,3770.0,328
Kepler-505 b,0,0.00037620115,0.037620116,0,2.51,313.0,2.26,3770.0,329
Kepler-505 b,0,0.00037620115,0.037620116,0,2.51,313.0,2.26,3770.0,330
Kepler-505 b,0,0.00037620115,0.037620116,0,2.47,314.0,2.28,3780.0,331
Kepler-1649 b,0,0.00037088446,0.037088446,0,1.017,307.0,2.208,3240.0,332
TOI-2406 b,0,0.00037081304,0.037081305,0,2.86,449.0,6.69,3100.0,333
LP 890-9 b,0,0.0003667832,0.03667832,0,1.32,396.0,4.09,2850.0,334
K2-415 b,0,0.0003667832,0.03667832,0,1.015,412.4,4.82,3173.0,335
TOI-2095 c,0,0.00035959555,0.035959557,0,1.33,297.0,1.84,3759.0,336
Kepler-1684 b,0,0.00035619165,0.035619166,0,3.62,341.0,3.2,4505.0,337
Kepler-1684 b,0,0.00035619165,0.035619166,0,3.62,341.0,3.2,4505.0,338
Kepler-1684 b,0,0.00035619165,0.035619166,0,3.62,341.0,3.2,4505.0,339
TOI-406.01,0,0.00035459755,0.035459753,0,2.08,368.0,3.0,3392.0,340
Kepler-1663 b,0,0.0003461495,0.03461495,0,2.63,355.0,3.76,3743.0,341
Kepler-49 c,0,0.0003461495,0.03461495,0,2.63,429.0,8.03,3816.0,342
Kepler-1663 b,0,0.0003461495,0.03461495,0,2.63,355.0,3.76,3743.0,343
Kepler-26 c,0,0.0003461495,0.03461495,0,2.82,381.0,5.0,3887.0,344
Kepler-26 c,0,0.0003461495,0.03461495,0,2.82,381.0,5.0,3887.0,345
Kepler-1663 b,0,0.0003461495,0.03461495,0,2.64,362.0,4.07,3744.0,346
TOI-700 c,0,0.0003461495,0.03461495,0,2.65,356.0,2.66,3461.0,347
LTT 3780 c,0,0.0003461495,0.03461495,0,2.39,359.0,2.76,3358.0,348
TOI-1806.01,0,0.0003461495,0.03461495,0,3.4095367,337.47,2.1473,3272.0,349
TOI-1759 b,0,0.0003461495,0.03461495,0,3.14,443.0,6.39,4065.0,350
K2-419 A b,0,0.0003461495,0.03461495,0,10.55,377.0,3.3,3711.0,351
Kepler-676 b,0,0.0003461495,0.03461495,0,3.07,400.0,6.07,3672.0,352
Kepler-676 b,0,0.0003461495,0.03461495,0,3.07,400.0,6.07,3672.0,353
Kepler-676 b,0,0.0003461495,0.03461495,0,3.07,400.0,6.07,3672.0,354
Kepler-26 b,0,0.0003461495,0.03461495,0,2.89,427.0,7.87,3887.0,355
Kepler-26 b,0,0.0003461495,0.03461495,0,2.89,427.0,7.87,3887.0,356
TOI-1231 b,0,0.0003461495,0.03461495,0,3.65,329.6,1.93,3553.0,357
TOI-1470 c,0,0.0003461495,0.03461495,0,2.47,373.0,3.35,3709.0,358
Kepler-970 b,0,0.0003461495,0.03461495,0,2.73,464.0,10.99,4334.0,359
Kepler-636 b,0,0.0003461495,0.03461495,0,2.8,461.0,10.71,4700.0,360
Kepler-636 b,0,0.0003461495,0.03461495,0,2.8,461.0,10.71,4700.0,361
Kepler-636 b,0,0.0003461495,0.03461495,0,2.8,461.0,10.71,4700.0,362
Kepler-49 c,0,0.0003461495,0.03461495,0,2.63,429.0,8.03,3816.0,363
Kepler-1999 b,0,0.0003461495,0.03461495,0,3.29,577.0,26.17,4406.0,364
Kepler-1663 b,0,0.0003461495,0.03461495,0,2.63,355.0,3.76,3743.0,365
Kepler-26 c,0,0.0003461495,0.03461495,0,2.64,385.0,5.17,3879.0,366
Kepler-993 b,0,0.0003461495,0.03461495,0,3.34,352.0,3.63,3828.0,367
TOI-5573 b,0,0.0003461495,0.03461495,0,9.75,528.0,12.92,3790.0,368
Kepler-551 b,0,0.0003461495,0.03461495,0,2.53,483.0,12.87,4200.0,369
Kepler-49 c,0,0.0003461495,0.03461495,0,2.63,429.0,8.03,3816.0,370
Kepler-26 c,0,0.0003461495,0.03461495,0,2.82,381.0,5.0,3887.0,371
Kepler-26 b,0,0.0003461495,0.03461495,0,2.83,431.0,8.14,3879.0,372
Kepler-676 b,0,0.0003461495,0.03461495,0,2.65,396.0,5.82,3688.0,373
Kepler-26 b,0,0.0003461495,0.03461495,0,2.89,427.0,7.87,3887.0,374
Kepler-397 c,0,0.00034549224,0.034549225,0,5.7,273.0,1.31,5114.0,375
Kepler-397 c,0,0.00034549224,0.034549225,0,5.7,273.0,1.31,5114.0,376
Kepler-397 c,0,0.00034549224,0.034549225,0,5.7,273.0,1.31,5114.0,377
Kepler-283 b,0,0.00034295148,0.03429515,0,2.15,488.0,13.39,4141.0,378
LTT 3780 c,0,0.00034295148,0.03429515,0,2.42,397.0,2.88,3360.0,379
Kepler-32 d,0,0.00034295148,0.03429515,0,2.29,327.0,2.7,3727.0,380
Kepler-80 c,0,0.00034295148,0.03429515,0,2.16,495.0,14.2,4041.0,381
K2-3 b,0,0.00034295148,0.03429515,0,2.18,463.0,10.9,3896.0,382
Kepler-1388 b,0,0.00034295148,0.03429515,0,2.21,434.0,8.39,3891.0,383
Kepler-568 b,0,0.00034295148,0.03429515,0,2.46,429.0,8.04,3744.0,384
K2-5 c,0,0.00034295148,0.03429515,0,2.26,456.0,10.2,3930.0,385
Kepler-1388 b,0,0.00034295148,0.03429515,0,2.23,427.0,7.86,3903.0,386
Kepler-32 c,0,0.00034295148,0.03429515,0,2.2,449.0,9.65,3727.0,387
Kepler-1110 b,0,0.00034295148,0.03429515,0,2.34,608.0,32.4,4818.0,388
Kepler-1388 b,0,0.00034295148,0.03429515,0,2.23,427.0,7.86,3903.0,389
Kepler-83 c,0,0.00034295148,0.03429515,0,2.25,362.0,4.05,3906.0,390
Kepler-1388 b,0,0.00034295148,0.03429515,0,2.23,427.0,7.86,3903.0,391
Kepler-80 c,0,0.00034295148,0.03429515,0,2.27,495.0,14.22,4040.0,392
Kepler-252 c,0,0.00034295148,0.03429515,0,2.38,500.0,14.78,4208.0,393
Kepler-252 c,0,0.00034295148,0.03429515,0,2.34,499.0,14.66,4201.0,394
Kepler-252 c,0,0.00034295148,0.03429515,0,2.38,500.0,14.78,4208.0,395
Kepler-81 c,0,0.00034295148,0.03429515,0,2.18,502.0,15.06,4261.0,396
Kepler-252 c,0,0.00034295148,0.03429515,0,2.38,500.0,14.78,4208.0,397
Kepler-988 b,0,0.00034295148,0.03429515,0,2.17,393.0,5.65,3950.0,398
Kepler-993 b,0,0.00034295148,0.03429515,0,2.22,301.0,1.94,3635.0,399
Kepler-32 d,0,0.00034295148,0.03429515,0,2.29,327.0,2.7,3727.0,400
Kepler-993 b,0,0.00034295148,0.03429515,0,2.22,301.0,1.94,3635.0,401
Kepler-32 d,0,0.00034295148,0.03429515,0,2.29,327.0,2.7,3727.0,402
Kepler-32 d,0,0.00034295148,0.03429515,0,2.17,328.0,2.73,3731.0,403
Kepler-32 c,0,0.00034295148,0.03429515,0,2.2,449.0,9.65,3727.0,404
Kepler-32 c,0,0.00034295148,0.03429515,0,2.2,449.0,9.65,3727.0,405
Kepler-225 c,0,0.00034295148,0.03429515,0,2.33,412.0,6.79,4126.0,406
Kepler-988 b,0,0.00034295148,0.03429515,0,2.17,393.0,5.65,3950.0,407
K2-3 b,0,0.00034295148,0.03429515,0,2.078,501.3,10.5,3844.0,408
TOI-4342 c,0,0.00034295148,0.03429515,0,2.415,508.9,11.18,3901.0,409
Kepler-993 b,0,0.00034295148,0.03429515,0,2.22,301.0,1.94,3635.0,410
Kepler-1669 b,0,0.00034295148,0.03429515,0,2.4,496.0,14.29,4056.0,411
Kepler-1669 b,0,0.00034295148,0.03429515,0,2.4,496.0,14.29,4056.0,412
Kepler-988 b,0,0.00034295148,0.03429515,0,2.17,393.0,5.65,3950.0,413
Kepler-1329 b,0,0.00034295148,0.03429515,0,2.39,577.0,26.22,4442.0,414
Kepler-1110 b,0,0.00034295148,0.03429515,0,2.34,608.0,32.4,4818.0,415
Kepler-1110 b,0,0.00034295148,0.03429515,0,2.34,608.0,32.4,4818.0,416
Kepler-1669 b,0,0.00034295148,0.03429515,0,2.4,496.0,14.29,4056.0,417
Kepler-80 c,0,0.00034295148,0.03429515,0,2.27,495.0,14.22,4040.0,418
Kepler-1086 b,0,0.00034295148,0.03429515,0,2.14,433.0,8.3,4243.0,419
Kepler-1086 b,0,0.00034295148,0.03429515,0,2.27,415.0,7.02,4137.0,420
Kepler-1086 b,0,0.00034295148,0.03429515,0,2.27,415.0,7.02,4137.0,421
Kepler-1086 b,0,0.00034295148,0.03429515,0,2.27,415.0,7.02,4137.0,422
Kepler-1388 d,0,0.00034295148,0.03429515,0,2.43,357.0,3.85,3903.0,423
Kepler-83 b,0,0.00034295148,0.03429515,0,2.37,459.0,10.46,3893.0,424
Kepler-83 b,0,0.00034295148,0.03429515,0,2.37,459.0,10.46,3893.0,425
Kepler-83 b,0,0.00034295148,0.03429515,0,2.37,459.0,10.46,3893.0,426
Kepler-80 c,0,0.00034295148,0.03429515,0,2.27,495.0,14.22,4040.0,427
Kepler-1388 d,0,0.00034295148,0.03429515,0,2.43,357.0,3.85,3903.0,428
Kepler-83 b,0,0.00034295148,0.03429515,0,2.23,460.0,10.59,3906.0,429
Kepler-1388 d,0,0.00034295148,0.03429515,0,2.38,363.0,4.11,3891.0,430
Gliese 12 b,0,0.00033407818,0.03340782,0,0.958,314.6,1.62,3296.0,431
TOI-6894 b,0,0.00033238714,0.033238713,0,9.5836785,417.9,5.54,3007.0,432
Kepler-445 d,0,0.00033238714,0.033238713,0,2.44,305.0,2.03,3327.0,433
LP 791-18 c,0,0.00033238714,0.033238713,0,2.31,370.0,2.35,2960.0,434
LP 791-18 c,0,0.00033238714,0.033238713,0,2.438,324.4,2.637,2960.0,435
GJ 1214 b,0,0.00033238714,0.033238713,0,2.733,567.0,17.2,3101.0,436
Kepler-1624 b,0,0.00033238714,0.033238713,0,2.27,399.0,6.01,3212.0,437
TOI-2406 b,0,0.00033238714,0.033238713,0,2.94,447.0,6.55,3100.0,438
TOI-4184 b,0,0.00033238714,0.033238713,0,2.43,412.0,4.8,3238.0,439
GJ 1214 b,0,0.00033238714,0.033238713,0,2.742,596.0,21.0,3250.0,440
TOI-2015 b,0,0.00033238714,0.033238713,0,3.309,530.9,13.185,3297.0,441
Kepler-1624 b,0,0.00033238714,0.033238713,0,2.27,399.0,6.01,3212.0,442
Kepler-1388 e,0,0.00033162528,0.033162527,0,2.09,294.0,1.77,3903.0,443
Kepler-1388 e,0,0.00033162528,0.033162527,0,2.09,294.0,1.77,3903.0,444
TOI-776 c,0,0.00033008948,0.033008948,0,2.02,415.0,4.9,3709.0,445
Kepler-1638 b,0,0.00032976706,0.032976706,0,1.7,281.0,1.47,5906.0,446
Kepler-1638 b,0,0.00032976706,0.032976706,0,1.7,281.0,1.47,5906.0,447
TOI-6303 b,0,0.00032781297,0.032781295,0,11.59,541.0,14.28,3977.0,448
Kepler-1321 b,0,0.00032781297,0.032781295,0,4.04,408.0,6.52,3640.0,449
TOI-1266 c,0,0.0003247843,0.03247843,0,1.673,347.1,2.42,3573.0,450
TOI-836 c,0,0.00032471,0.032471,0,2.587,665.0,26.707,4552.0,451
Kepler-415 c,0,0.00032471,0.032471,0,2.62,593.0,29.3,4523.0,452
Kepler-415 c,0,0.00032471,0.032471,0,2.62,593.0,29.3,4523.0,453
Kepler-415 c,0,0.00032471,0.032471,0,2.62,593.0,29.3,4523.0,454
Kepler-298 b,0,0.00032171002,0.032171004,0,2.21,566.0,24.29,4549.0,455
Kepler-298 c,0,0.00032171002,0.032171004,0,2.26,436.0,8.54,4549.0,456
Kepler-298 c,0,0.00032171002,0.032171004,0,2.26,436.0,8.54,4549.0,457
Kepler-298 b,0,0.00032171002,0.032171004,0,2.21,566.0,24.29,4549.0,458
Kepler-298 b,0,0.00032171002,0.032171004,0,2.21,566.0,24.29,4549.0,459
Kepler-124 c,0,0.00032171002,0.032171004,0,2.2,560.0,23.15,4983.0,460
Kepler-298 c,0,0.00032171002,0.032171004,0,2.26,436.0,8.54,4549.0,461
Kepler-49 c,0,0.00032059095,0.032059096,0,2.13,443.0,9.12,3834.0,462
Kepler-551 b,0,0.00032059095,0.032059096,0,2.11,401.0,6.12,3797.0,463
Kepler-568 b,0,0.00032059095,0.032059096,0,2.11,418.0,7.23,3744.0,464
TOI-4336 A b,0,0.00032059095,0.032059096,0,2.12,308.0,1.5,3298.0,465
Kepler-568 b,0,0.00032059095,0.032059096,0,2.11,418.0,7.23,3744.0,466
Kepler-568 b,0,0.00032059095,0.032059096,0,2.11,418.0,7.23,3744.0,467
Kepler-732 b,0,0.00032059095,0.032059096,0,2.13,407.0,6.47,3582.0,468
Kepler-1110 b,0,0.00032059095,0.032059096,0,2.12,609.0,32.4,4818.0,469
Kepler-551 b,0,0.00032059095,0.032059096,0,2.11,401.0,6.12,3797.0,470
Kepler-551 b,0,0.00032059095,0.032059096,0,2.11,401.0,6.12,3797.0,471
Kepler-267 d,0,0.00031147077,0.031147076,0,2.01,303.0,2.01,3807.0,472
Kepler-267 d,0,0.00031147077,0.031147076,0,2.01,303.0,2.01,3807.0,473
Kepler-267 d,0,0.00031147077,0.031147076,0,2.01,303.0,2.01,3807.0,474
Kepler-1802 c,0,0.00031147077,0.031147076,0,2.05,357.0,3.86,4245.0,475
Kepler-296 d,0,0.00030810887,0.030810887,0,1.52,297.0,1.83,3526.0,476
Kepler-1512 b,0,0.00030810887,0.030810887,0,0.8,322.0,1.6,3484.0,477
Kepler-296 b,0,0.00030810887,0.030810887,0,1.14,363.0,4.09,3526.0,478
TOI-521 b,0,0.00030804952,0.030804953,0,1.98,794.0,66.0,3544.0,479
TOI-2120 b,0,0.00030804952,0.030804953,0,2.122,384.0,3.61,3131.0,480
TOI-1266 b,0,0.0003071589,0.030715888,0,2.458,410.0,4.72,3573.0,481
TOI-1266 b,0,0.0003071589,0.030715888,0,2.37,413.0,4.9,3600.0,482
TOI-2136 b,0,0.0003047016,0.030470159,0,2.09,403.0,4.4,3366.0,483
G 9-40 b,0,0.0003047016,0.030470159,0,2.025,456.0,7.2,3348.0,484
KOI-4777.01,0,0.0003047016,0.030470159,0,0.51,1180.0,320.0,3515.0,485
TOI-6330 b,0,0.0003047016,0.030470159,0,10.89,495.0,9.97,3539.0,486
TOI-1696 b,0,0.0003047016,0.030470159,0,3.24,533.0,13.5,3168.0,487
K2-3 b,0,0.000304321,0.0304321,0,2.14,463.0,11.0,3896.0,488
Kepler-298 b,0,0.0003007339,0.03007339,0,2.11,540.0,20.15,4463.0,489
Kepler-1090 b,0,0.000298326,0.0298326,0,2.51,288.0,1.63,5403.0,490
Kepler-1090 b,0,0.000298326,0.0298326,0,2.51,288.0,1.63,5403.0,491
Kepler-1090 b,0,0.000298326,0.0298326,0,2.51,288.0,1.63,5403.0,492
Kepler-399 d,0,0.00029739283,0.029739283,0,1.96,392.0,5.57,5500.0,493
Kepler-399 d,0,0.00029739283,0.029739283,0,1.96,392.0,5.57,5500.0,494
Kepler-399 d,0,0.00029739283,0.029739283,0,1.96,392.0,5.57,5500.0,495
Kepler-52 d,0,0.0002946946,0.029469458,0,1.99,332.0,2.88,4126.0,496
Kepler-235 e,0,0.0002946946,0.029469458,0,2.007,306.0,1.33,3996.0,497
Kepler-437 b,0,0.00028978405,0.028978404,0,1.56,308.0,2.14,4550.0,498
HD 73583 c,0,0.00028813357,0.028813357,0,2.73,517.8,11.76,4582.0,499
K2-180 b,0,0.00028813357,0.028813357,0,2.13,672.0,48.3,5166.0,500
Kepler-1450 b,0,0.0002871548,0.02871548,0,1.55,310.0,2.19,4405.0,501
Kepler-1450 b,0,0.0002871548,0.02871548,0,1.55,310.0,2.19,4405.0,502
Kepler-1178 b,0,0.0002871548,0.02871548,0,0.73,378.0,4.84,4729.0,503
Kepler-1178 b,0,0.0002871548,0.02871548,0,0.63,378.0,4.84,4729.0,504
Kepler-1178 b,0,0.0002871548,0.02871548,0,0.73,378.0,4.84,4729.0,505
Kepler-1450 b,0,0.0002871548,0.02871548,0,1.55,310.0,2.19,4405.0,506
Kepler-220 e,0,0.0002871548,0.02871548,0,1.18,341.0,3.19,4499.0,507
K2-3 d,0,0.0002871548,0.02871548,0,1.458,305.2,1.44,3844.0,508
Kepler-174 c,0,0.0002871548,0.02871548,0,1.56,377.0,4.79,4859.0,509
Kepler-220 d,0,0.0002871548,0.02871548,0,0.9,401.0,6.13,4499.0,510
Kepler-1178 b,0,0.0002871548,0.02871548,0,0.73,378.0,4.84,4729.0,511
TOI-2095 b,0,0.00028670998,0.028670998,0,1.25,347.0,3.43,3759.0,512
TOI-700 b,0,0.00028555823,0.028555823,0,1.037,417.0,5.0,3461.0,513
Kepler-1624 b,0,0.00028550325,0.028550325,0,4.91,540.0,20.06,3386.0,514
TOI-1634 b,0,0.00028550325,0.028550325,0,1.79,924.0,121.0,3550.0,515
TOI-1448 b,0,0.00028550325,0.028550325,0,2.749,426.0,5.45,3412.0,516
TOI-782 b,0,0.00028550325,0.028550325,0,2.734,435.0,5.91,3370.0,517
TOI-5720 b,0,0.0002842937,0.02842937,0,1.09,708.0,41.7,3325.0,518
Kepler-114 d,0,0.0002830221,0.02830221,0,2.08,446.0,9.37,3980.0,519
Kepler-732 b,0,0.0002830221,0.02830221,0,2.08,403.0,6.22,3581.0,520
Kepler-749 b,0,0.0002830221,0.02830221,0,2.1,454.0,10.07,4719.0,521
Kepler-1798 b,0,0.0002830221,0.02830221,0,2.08,403.0,6.25,3972.0,522
Kepler-1798 b,0,0.0002830221,0.02830221,0,2.08,403.0,6.25,3972.0,523
Kepler-1009 b,0,0.0002830221,0.02830221,0,2.08,445.0,9.26,3901.0,524
Kepler-1009 b,0,0.0002830221,0.02830221,0,2.08,445.0,9.26,3901.0,525
Kepler-732 b,0,0.0002830221,0.02830221,0,2.08,403.0,6.22,3581.0,526
Kepler-732 b,0,0.0002830221,0.02830221,0,2.08,403.0,6.22,3581.0,527
Kepler-174 b,0,0.0002830221,0.02830221,0,2.09,553.0,22.1,4859.0,528
Kepler-1009 b,0,0.0002830221,0.02830221,0,2.08,445.0,9.26,3901.0,529
Kepler-749 b,0,0.0002830221,0.02830221,0,2.1,454.0,10.07,4719.0,530
Kepler-749 b,0,0.0002830221,0.02830221,0,2.1,454.0,10.07,4719.0,531
Kepler-1798 b,0,0.0002830221,0.02830221,0,2.08,403.0,6.25,3972.0,532
Kepler-437 b,0,0.00028131757,0.028131757,0,1.37,294.0,1.78,4427.0,533
Kepler-437 b,0,0.00028131757,0.028131757,0,1.37,294.0,1.78,4427.0,534
Kepler-437 b,0,0.00028131757,0.028131757,0,1.37,294.0,1.78,4427.0,535
Kepler-174 c,0,0.00027908265,0.027908266,0,1.46,346.0,3.38,4590.0,536
Kepler-174 c,0,0.00027908265,0.027908266,0,1.46,346.0,3.38,4590.0,537
Kepler-174 c,0,0.00027908265,0.027908266,0,1.46,346.0,3.38,4590.0,538
Kepler-49 b,0,0.00027612605,0.027612606,0,2.23,493.0,13.94,3816.0,539
GJ 9827 d,0,0.00027612605,0.027612606,0,2.07,680.0,35.6,4269.0,540
Kepler-49 b,0,0.00027612605,0.027612606,0,2.23,493.0,13.94,3816.0,541
Kepler-49 b,0,0.00027612605,0.027612606,0,2.25,509.0,15.87,3834.0,542
Kepler-49 b,0,0.00027612605,0.027612606,0,2.23,493.0,13.94,3816.0,543
TOI-1728 b,0,0.00027612605,0.027612606,0,5.05,767.0,57.78,3980.0,544
Kepler-210 b,0,0.00027612605,0.027612606,0,2.23,736.0,69.2,3914.0,545
Kepler-210 b,0,0.00027612605,0.027612606,0,2.23,736.0,69.2,3914.0,546
Kepler-210 c,0,0.00027612605,0.027612606,0,3.22,497.0,14.45,3912.0,547
Kepler-210 b,0,0.00027612605,0.027612606,0,2.26,737.0,69.36,3912.0,548
Kepler-210 b,0,0.00027612605,0.027612606,0,2.23,736.0,69.2,3914.0,549
Kepler-2000 b,0,0.00027612605,0.027612606,0,2.73,530.0,18.73,3757.0,550
Kepler-2000 b,0,0.00027612605,0.027612606,0,2.59,523.0,17.74,3769.0,551
Kepler-2000 b,0,0.00027612605,0.027612606,0,2.59,523.0,17.74,3769.0,552
Kepler-2000 b,0,0.00027612605,0.027612606,0,2.59,523.0,17.74,3769.0,553
Kepler-81 b,0,0.00027612605,0.027612606,0,2.33,635.0,38.52,4261.0,554
KOI-1833 d,0,0.00027612605,0.027612606,0,2.58,583.0,27.35,4402.0,555
K2-25 b,0,0.00027612605,0.027612606,0,3.44,494.0,9.91,3207.0,556
TOI-2084 b,0,0.00027612605,0.027612606,0,2.47,527.0,12.8,3551.0,557
Kepler-580 b,0,0.00027612605,0.027612606,0,2.28,558.0,22.86,4213.0,558
K2-284 b,0,0.00027612605,0.027612606,0,2.78,653.0,42.6,4140.0,559
Kepler-580 b,0,0.00027612605,0.027612606,0,2.28,512.0,16.3,4003.0,560
TOI-3629 b,0,0.00027612605,0.027612606,0,8.29464572,690.0,39.0,3870.0,561
TOI-3629 b,0,0.00027612605,0.027612606,0,8.29464572,711.0,43.0,3865.0,562
TOI-269 b,0,0.00027612605,0.027612606,0,2.77,531.0,19.0,3514.0,563
TOI-3785 b,0,0.00027612605,0.027612606,0,5.14,582.0,19.1,3576.0,564
TOI-519 b,0,0.00027612605,0.027612606,0,11.87031056,754.0,54.0,3354.0,565
TOI-5205 b,0,0.00027612605,0.027612606,0,11.6,737.0,49.0,3430.0,566
TOI-4860 b,0,0.00027612605,0.027612606,0,8.7,694.0,42.5,3260.0,567
TOI-4342 b,0,0.00027612605,0.027612606,0,2.266,633.6,26.9,3901.0,568
TOI-4438 b,0,0.00027612605,0.027612606,0,2.52,435.0,6.0,3422.0,569
Kepler-580 b,0,0.00027612605,0.027612606,0,2.28,512.0,16.3,4003.0,570
Kepler-580 b,0,0.00027612605,0.027612606,0,2.28,512.0,16.3,4003.0,571
K2-28 b,0,0.00027612605,0.027612606,0,2.56,420.0,21.7,3214.0,572
Kepler-235 b,0,0.00027612605,0.027612606,0,2.18,635.0,38.42,3887.0,573
Kepler-235 b,0,0.00027612605,0.027612606,0,2.18,635.0,38.42,3887.0,574
Kepler-691 b,0,0.00027612605,0.027612606,0,2.14,466.0,11.19,3721.0,575
TOI-5634 A b,0,0.00027612605,0.027612606,0,10.42,837.0,77.0,3896.0,576
TOI-532 b,0,0.00027612605,0.027612606,0,5.82,867.0,94.1,3927.0,577
TOI-5344 b,0,0.00027612605,0.027612606,0,10.60369574,689.0,38.0,3747.0,578
TOI-5293 A b,0,0.00027612605,0.027612606,0,11.9,675.0,34.6,3586.0,579
TOI-5688 A b,0,0.00027612605,0.027612606,0,10.3,742.0,50.3,3713.0,580
TOI-3714 b,0,0.00027612605,0.027612606,0,11.32107051,750.0,54.0,3660.0,581
TOI-3714 b,0,0.00027612605,0.027612606,0,11.32107051,781.0,62.0,3660.0,582
Kepler-1729 b,0,0.00027612605,0.027612606,0,2.62,595.0,29.68,3837.0,583
Kepler-1729 b,0,0.00027612605,0.027612606,0,2.76,600.0,30.63,3861.0,584
Kepler-1729 b,0,0.00027612605,0.027612606,0,2.76,600.0,30.63,3861.0,585
Kepler-1729 b,0,0.00027612605,0.027612606,0,2.76,600.0,30.63,3861.0,586
Kepler-54 b,0,0.00027612605,0.027612606,0,2.33,453.0,9.98,3726.0,587
Kepler-446 d,0,0.00027612605,0.027612606,0,2.44,489.0,13.55,3485.0,588
Kepler-446 d,0,0.00027612605,0.027612606,0,2.44,489.0,13.55,3485.0,589
Kepler-446 d,0,0.00027612605,0.027612606,0,2.44,489.0,13.55,3485.0,590
TOI-4201 b,0,0.00027612605,0.027612606,0,12.69,739.0,49.6,3920.0,591
TOI-4201 b,0,0.00027612605,0.027612606,0,13.67495645,725.0,45.2,3794.0,592
TOI-4201 b,0,0.00027612605,0.027612606,0,12.66614819,750.0,53.0,3926.0,593
Kepler-691 b,0,0.00027612605,0.027612606,0,2.14,466.0,11.19,3721.0,594
Kepler-125 b,0,0.00027612605,0.027612606,0,2.54,590.0,28.75,3808.0,595
Kepler-125 b,0,0.00027612605,0.027612606,0,2.71,596.0,29.9,3810.0,596
Kepler-125 b,0,0.00027612605,0.027612606,0,2.71,596.0,29.9,3810.0,597
Kepler-125 b,0,0.00027612605,0.027612606,0,2.71,596.0,29.9,3810.0,598
Kepler-94 b,0,0.00027612605,0.027612606,0,2.49,828.0,111.07,4238.0,599
Kepler-94 b,0,0.00027612605,0.027612606,0,2.49,828.0,111.07,4238.0,600
Kepler-94 b,0,0.00027612605,0.027612606,0,2.49,828.0,111.07,4238.0,601
Kepler-691 b,0,0.00027612605,0.027612606,0,2.14,466.0,11.19,3721.0,602
Kepler-235 b,0,0.00027612605,0.027612606,0,2.18,635.0,38.42,3887.0,603
Kepler-235 b,0,0.00027612605,0.027612606,0,2.169,731.0,44.0,3996.0,604
HATS-75 b,0,0.00027612605,0.027612606,0,9.90873894,772.3,59.26,3790.4,605
HATS-77 b,0,0.00027612605,0.027612606,0,13.05846252,828.3,78.37,4071.0,606
Kepler-446 b,0,0.00027612605,0.027612606,0,2.61,727.0,66.11,3485.0,607
Kepler-446 b,0,0.00027612605,0.027612606,0,2.61,727.0,66.11,3485.0,608
Kepler-446 b,0,0.00027612605,0.027612606,0,2.61,727.0,66.11,3485.0,609
TOI-122 b,0,0.00027612605,0.027612606,0,2.72,471.0,8.8,3403.0,610
NGTS-1 b,0,0.00027612605,0.027612606,0,14.90797,790.0,65.3,3916.0,611
TOI-1201 b,0,0.00027612605,0.027612606,0,2.415,703.0,40.6,3476.0,612
Kepler-52 b,0,0.00027612605,0.027612606,0,2.33,500.0,14.76,3898.0,613
Kepler-52 b,0,0.00027612605,0.027612606,0,2.16,553.0,22.18,4126.0,614
