Planet_Name,Prediction,Habitability_Probability
Kepler-1628 b,0,0.0003999641
Kepler-1628 b,0,0.0003999641
Kepler-1684 b,0,0.0003999641
Kepler-1684 b,0,0.0003999641
Kepler-1684 b,0,0.0003999641
TOI-1231 b,0,0.0003999641
Kepler-993 b,0,0.0003999641
Kepler-296 b,0,0.0003999641
Kepler-296 b,0,0.0003999641
Kepler-511 b,0,0.0003976149
Kepler-87 c,0,0.0003976149
Kepler-87 c,0,0.0003976149
Kepler-87 c,0,0.0003976149
Kepler-437 b,0,0.00039660695
Kepler-1874 b,0,0.00039660695
Kepler-1450 b,0,0.00039660695
Kepler-1450 b,0,0.00039660695
Kepler-1874 b,0,0.00039660695
Kepler-1874 b,0,0.00039660695
Kepler-1450 b,0,0.00039660695
Kepler-1450 b,0,0.00039660695
Kepler-437 b,0,0.00039660695
Kepler-437 b,0,0.00039660695
Kepler-1605 b,0,0.0003937497
GJ 3988 b,0,0.00039272013
Kepler-159 c,0,0.00038729922
Kepler-607 c,0,0.00038721322
TIC 434398831 c,0,0.00038721322
Kepler-656 b,0,0.00038721322
Kepler-656 b,0,0.00038721322
TIC 434398831 b,0,0.00038721322
Kepler-15 b,0,0.00038721322
Kepler-15 b,0,0.00038721322
Kepler-15 b,0,0.00038721322
Kepler-692 b,0,0.00038721322
Kepler-720 b,0,0.00038721322
Kepler-724 b,0,0.00038721322
Kepler-724 b,0,0.00038721322
K2-10 b,0,0.00038721322
Kepler-623 b,0,0.00038721322
CoRoT-2 b,0,0.00038721322
Kepler-447 b,0,0.00038721322
Kepler-858 b,0,0.00038721322
Kepler-857 b,0,0.00038721322
Kepler-447 b,0,0.00038721322
Kepler-958 b,0,0.00038721322
Kepler-198 c,0,0.00038721322
Kepler-656 b,0,0.00038721322
K2-10 b,0,0.00038721322
Kepler-656 b,0,0.00038721322
Kepler-18 d,0,0.00038721322
Kepler-18 c,0,0.00038721322
Kepler-468 b,0,0.00038721322
Kepler-20 c,0,0.00038721322
LTT 9779 b,0,0.00038721322
Kepler-424 b,0,0.00038721322
Kepler-424 b,0,0.00038721322
Kepler-561 b,0,0.00038721322
Kepler-561 b,0,0.00038721322
Kepler-561 b,0,0.00038721322
Kepler-1789 b,0,0.00038721322
Kepler-1792 b,0,0.00038721322
KELT-11 b,0,0.00038721322
Kepler-1789 b,0,0.00038721322
Kepler-610 b,0,0.00038721322
Kepler-414 c,0,0.00038721322
Kepler-414 c,0,0.00038721322
KOI-142 b,0,0.00038721322
KOI-142 b,0,0.00038721322
Kepler-414 c,0,0.00038721322
Kepler-414 c,0,0.00038721322
Kepler-82 b,0,0.00038721322
Kepler-751 b,0,0.00038721322
Kepler-610 b,0,0.00038721322
Kepler-610 b,0,0.00038721322
Kepler-1784 b,0,0.00038721322
Kepler-1784 b,0,0.00038721322
Kepler-610 b,0,0.00038721322
NGTS-15 b,0,0.00038721322
Kepler-559 b,0,0.00038721322
WASP-19 b,0,0.00038721322
Kepler-1090 c,0,0.00038721322
Kepler-623 b,0,0.00038721322
Kepler-623 b,0,0.00038721322
Kepler-623 b,0,0.00038721322
Kepler-1789 b,0,0.00038721322
Kepler-1784 b,0,0.00038721322
Kepler-724 b,0,0.00038721322
Kepler-15 b,0,0.00038721322
Kepler-724 b,0,0.00038721322
Kepler-561 b,0,0.00038721322
Kepler-281 c,0,0.00038721322
Kepler-281 c,0,0.00038721322
Kepler-281 c,0,0.00038721322
Kepler-281 c,0,0.00038721322
Kepler-108 b,0,0.00038721322
Kepler-172 e,0,0.00038721322
Kepler-1710 b,0,0.00038721322
Kepler-1740 b,0,0.00038721322
Kepler-82 c,0,0.00038721322
WASP-104 b,0,0.00038721322
Kepler-424 b,0,0.00038721322
Kepler-255 c,0,0.00038721322
HIP 9618 b,0,0.00038721322
HIP 9618 c,0,0.00038721322
Kepler-963 b,0,0.00038721322
Kepler-803 b,0,0.00038721322
Kepler-1685 b,0,0.00038721322
Kepler-1685 b,0,0.00038721322
Kepler-1685 b,0,0.00038721322
Kepler-244 b,0,0.00038721322
Kepler-423 b,0,0.00038721322
Kepler-423 b,0,0.00038721322
Kepler-670 b,0,0.00038721322
CoRoT-2 b,0,0.00038721322
Kepler-670 b,0,0.00038721322
CoRoT-18 b,0,0.00038721322
Kepler-396 b,0,0.00038721322
Kepler-396 c,0,0.00038721322
Kepler-1086 c,0,0.0003857165
Kepler-1086 c,0,0.0003857165
Kepler-1086 c,0,0.0003857165
Kepler-199 b,0,0.0003825814
Kepler-41 b,0,0.0003825814
Kepler-199 c,0,0.0003825814
Kepler-722 c,0,0.00037906045
Kepler-722 c,0,0.00037906045
Kepler-722 c,0,0.00037906045
Kepler-574 b,0,0.0003782598
TOI-1266 d,0,0.00037518473
Kepler-482 b,0,0.00037518473
Kepler-159 c,0,0.00037518473
GJ 1002 b,0,0.00037518473
TOI-771 c,0,0.00037518473
Kepler-138 e,0,0.00037518473
L 98-59 e,0,0.00037518473
L 98-59 e,0,0.00037518473
Barnard e,0,0.00037518473
GJ 411 b,0,0.00037518473
Kepler-159 c,0,0.00037518473
L 98-59 f,0,0.00037518473
HN Lib b,0,0.00037518473
YZ Cet d,0,0.00037518473
Kepler-159 c,0,0.00037518473
Kepler-1318 b,0,0.0003736515
TOI-756 c,0,0.0003736515
WASP-132 d,0,0.0003736515
TOI-2537 c,0,0.0003736515
TOI-969 c,0,0.0003736515
TOI-4010 e,0,0.0003736515
Kepler-232 b,0,0.00036293847
Kepler-1024 b,0,0.0003600274
Kepler-1024 b,0,0.0003600274
Kepler-1024 b,0,0.0003600274
Kepler-700 b,0,0.0003600274
Kepler-1767 b,0,0.0003600274
Kepler-1767 b,0,0.0003600274
Kepler-1767 b,0,0.0003600274
Kepler-1024 b,0,0.0003600274
Kepler-700 b,0,0.0003600274
Kepler-700 b,0,0.0003600274
Kepler-441 b,0,0.00035972396
Kepler-441 b,0,0.00035972396
Kepler-441 b,0,0.00035972396
51 Eri b,0,0.00035361096
HR 5183 b,0,0.0003516397
Kepler-297 b,0,0.00034529582
Kepler-1593 b,0,0.0003436615
Kepler-62 f,0,0.0003436615
Kepler-1593 b,0,0.0003436615
Kepler-441 b,0,0.0003436615
Kepler-174 d,0,0.0003436615
Kepler-174 d,0,0.0003436615
Kepler-174 d,0,0.0003436615
Kepler-1593 b,0,0.0003436615
Kepler-62 f,0,0.0003436615
Kepler-62 f,0,0.0003436615
Kepler-62 f,0,0.0003436615
Kepler-62 f,0,0.0003436615
Kepler-1593 b,0,0.0003436615
Kepler-849 b,0,0.00034317598
Kepler-1514 b,0,0.00034317598
Kepler-1515 b,0,0.00034317598
Kepler-849 b,0,0.00034317598
KIC 9663113 b,0,0.00034317598
Kepler-1550 b,0,0.00034317598
Kepler-1311 d,0,0.00034317598
Kepler-1538 b,0,0.00034317598
Kepler-1533 b,0,0.00034317598
Kepler-849 b,0,0.00034317598
Kepler-849 b,0,0.00034317598
Kepler-1538 b,0,0.00034317598
Kepler-1538 b,0,0.00034317598
Kepler-103 c,0,0.00034317598
Kepler-436 b,0,0.00034230598
Kepler-1996 c,0,0.00034230598
Kepler-132 e,0,0.00033773272
Kepler-132 e,0,0.00033773272
Kepler-132 e,0,0.00033773272
Kepler-1766 b,0,0.00033773272
K2-123 b,0,0.0003342719
Kepler-705 b,0,0.0003342719
K2-264 c,0,0.0003342719
Kepler-991 b,0,0.0003342719
TOI-700 c,0,0.0003342719
Kepler-32 d,0,0.0003342719
K2-264 c,0,0.0003342719
Kepler-1874 b,0,0.0003342719
bet Pic b,0,0.0003332022
Kepler-1737 b,0,0.0003289651
Kepler-1737 b,0,0.0003289651
Kepler-1737 b,0,0.0003289651
Kepler-1737 b,0,0.0003289651
TRAPPIST-1 d,0,0.00032381693
TOI-1266 d,0,0.00032381693
K2-18 c,0,0.00032381693
K2-18 b,0,0.00032381693
Ross 128 b,0,0.00032381693
Proxima Cen b,0,0.00032381693
TRAPPIST-1 c,0,0.00032381693
TRAPPIST-1 e,0,0.00032381693
GJ 251 b,0,0.00032381693
L 363-38 b,0,0.00032381693
Kepler-1663 b,0,0.00032381693
Kepler-1663 b,0,0.00032381693
Kepler-1663 b,0,0.00032381693
Kepler-1663 b,0,0.00032381693
GJ 887 c,0,0.00032381693
GJ 3929 c,0,0.00032381693
GJ 414 A b,0,0.00032381693
GJ 3473 c,0,0.00032381693
GJ 251 b,0,0.00032381693
Wolf 1069 b,0,0.00032381693
Proxima Cen d,0,0.00032381693
GJ 1132 c,0,0.00032381693
GJ 536 c,0,0.00032381693
Teegarden's Star b,0,0.00032381693
Kepler-186 f,0,0.00031921183
Kepler-186 f,0,0.00031921183
Kepler-186 f,0,0.00031921183
K2-419 A b,0,0.00031073313
TOI-1899 b,0,0.00031073313
Kepler-1359 b,0,0.00031073313
Kepler-1359 b,0,0.00031073313
Kepler-1359 b,0,0.00031073313
Kepler-411 d,0,0.00031073313
Kepler-411 d,0,0.00031073313
Kepler-1359 b,0,0.00031073313
Kepler-411 d,0,0.00031073313
Kepler-150 d,0,0.00030688551
GJ 357 d,0,0.00030510334
KOI-1783.01,0,0.000302743
Kepler-1815 b,0,0.00029801927
Kepler-1815 b,0,0.00029801927
K2-282 b,0,0.00029801927
K2-183 d,0,0.00029801927
K2-183 c,0,0.00029801927
Kepler-1815 b,0,0.00029801927
Kepler-174 d,0,0.00029660735
Kepler-875 b,0,0.00029383806
Kepler-1766 b,0,0.00029149037
Kepler-1126 b,0,0.00029149037
GJ 504 b,0,0.00029023472
HD 284149 AB b,0,0.00029023472
HD 108236 d,0,0.00028512895
HD 211403 b,0,0.00027783806
HD 169830 b,0,0.00027783806
Kepler-401 d,0,0.00027783806
kap And b,0,0.00027292324
Kepler-1789 b,0,0.0002671622
K2-115 b,0,0.0002671622
Kepler-292 f,0,0.00026415975
Kepler-319 c,0,0.00026415975
Kepler-724 b,0,0.00026415975
Kepler-129 c,0,0.00026098147
TOI-712 c,0,0.00025969226
Kepler-1632 b,0,0.00025553603
Kepler-937 c,0,0.00025553603
BD+60 1417 b,0,0.00025163672
Kepler-1766 b,0,0.00025162712
Kepler-1766 b,0,0.00025162712
Kepler-1766 b,0,0.00025162712
GJ 411 b,0,0.0002515681
Proxima Cen b,0,0.0002515681
Kepler-1325 b,0,0.00024906694
Kepler-1023 b,0,0.00024906694
Kepler-244 d,0,0.00024906694
Kepler-1325 b,0,0.00024906694
Kepler-1325 b,0,0.00024906694
Kepler-314 c,0,0.00024906694
K2-358 b,0,0.00024906694
Kepler-244 c,0,0.00024906694
Kepler-1023 b,0,0.00024906694
Kepler-1023 b,0,0.00024906694
Kepler-561 c,0,0.00024906694
EPIC 220674823 c,0,0.00024906694
Kepler-640 b,0,0.00024906694
Kepler-561 c,0,0.00024906694
Kepler-414 c,0,0.00024906694
Kepler-20 d,0,0.00024906694
Kepler-561 c,0,0.00024906694
Kepler-192 b,0,0.00024906694
Kepler-198 b,0,0.00024906694
K2-139 b,0,0.00024836787
K2-27 b,0,0.00024836787
WASP-89 b,0,0.00024836787
Kepler-667 b,0,0.00024836787
HD 3167 c,0,0.00024836787
Kepler-725 b,0,0.00024836787
Kepler-75 b,0,0.00024836787
Kepler-727 b,0,0.00024831106
Kepler-1935 b,0,0.00024831106
Kepler-1935 b,0,0.00024831106
Kepler-1935 b,0,0.00024831106
Kepler-1090 c,0,0.00024831106
Kepler-1090 c,0,0.00024831106
Kepler-1090 c,0,0.00024831106
Kepler-1935 b,0,0.00024831106
K2-115 b,0,0.00024831106
HD 135344 A b,0,0.00024825282
Kepler-1535 b,0,0.00024510035
Kepler-54 d,0,0.00024468754
Kepler-54 d,0,0.00024468754
Kepler-54 d,0,0.00024468754
Kepler-54 d,0,0.00024468754
Kepler-560 b,0,0.00024468754
Kepler-26 e,0,0.00024468754
TOI-2141 b,0,0.0002443798
Kepler-920 b,0,0.00024127513
Kepler-920 b,0,0.00024127513
Kepler-920 b,0,0.00024127513
K2-158 b,0,0.00024127513
Kepler-1710 b,0,0.00024127513
HIP 8152 b,0,0.00024127513
Kepler-1770 b,0,0.00024127513
Kepler-20 g,0,0.00024127513
Kepler-192 c,0,0.00024127513
K2-197 b,0,0.00024127513
Kepler-561 c,0,0.00024127513
Kepler-1883 b,0,0.00023919877
Kepler-1883 b,0,0.00023919877
Kepler-1883 b,0,0.00023919877
Kepler-899 b,0,0.0002383887
Kepler-899 b,0,0.0002383887
Kepler-899 b,0,0.0002383887
Kepler-482 b,0,0.00023376041
Kepler-445 c,0,0.00023376041
Kepler-991 b,0,0.00023376041
Kepler-1996 c,0,0.00023376041
Kepler-1996 c,0,0.00023376041
LHS 1140 b,0,0.00023376041
Kepler-205 c,0,0.00023376041
Kepler-993 b,0,0.00023376041
Kepler-205 c,0,0.00023376041
Kepler-482 b,0,0.00023376041
TOI-4336 A b,0,0.00023376041
Kepler-395 c,0,0.00023376041
Kepler-993 b,0,0.00023376041
Kepler-445 d,0,0.00023376041
TOI-270 d,0,0.00023376041
Kepler-1410 b,0,0.00023376041
Kepler-1058 b,0,0.00023376041
Kepler-159 c,0,0.00023376041
Kepler-1649 b,0,0.00023376041
Kepler-186 e,0,0.00023376041
Kepler-186 e,0,0.00023376041
Kepler-186 e,0,0.00023376041
Kepler-991 b,0,0.00023376041
Kepler-991 b,0,0.00023376041
Kepler-220 e,0,0.00023376041
Kepler-482 b,0,0.00023376041
Kepler-235 d,0,0.00023376041
Kepler-993 b,0,0.00023376041
Kepler-991 b,0,0.00023376041
Kepler-235 e,0,0.00023376041
LHS 1140 b,0,0.00023376041
Kepler-1996 c,0,0.00023376041
Kepler-205 c,0,0.00023376041
Kepler-445 c,0,0.00023376041
Kepler-205 c,0,0.00023376041
Kepler-235 e,0,0.00023376041
Kepler-235 e,0,0.00023376041
K2-3 d,0,0.00023376041
K2-3 d,0,0.00023376041
K2-3 d,0,0.00023376041
Kepler-235 e,0,0.00023376041
Kepler-436 b,0,0.00023376041
Kepler-436 b,0,0.00023376041
Kepler-737 b,0,0.00023376041
Kepler-737 b,0,0.00023376041
Kepler-186 e,0,0.00023376041
Kepler-331 d,0,0.00023376041
Kepler-174 c,0,0.00023376041
Kepler-174 c,0,0.00023376041
Kepler-174 c,0,0.00023376041
Kepler-235 d,0,0.00023376041
Kepler-235 d,0,0.00023376041
TOI-1266 c,0,0.00023376041
TOI-1266 c,0,0.00023376041
Kepler-1651 b,0,0.00023376041
Kepler-267 d,0,0.00023376041
Kepler-1651 b,0,0.00023376041
Gliese 12 b,0,0.00023376041
Gliese 12 b,0,0.00023376041
K2-9 b,0,0.00023376041
K2-9 b,0,0.00023376041
Kepler-267 d,0,0.00023376041
Kepler-267 d,0,0.00023376041
Kepler-81 d,0,0.00023376041
Kepler-1651 b,0,0.00023376041
Kepler-81 d,0,0.00023376041
Kepler-1652 b,0,0.00023376041
Kepler-331 d,0,0.00023376041
Kepler-235 e,0,0.00023376041
Kepler-235 e,0,0.00023376041
Kepler-235 d,0,0.00023376041
Kepler-235 d,0,0.00023376041
Kepler-445 c,0,0.00023376041
Kepler-436 b,0,0.00023376041
K2-3 c,0,0.00023376041
K2-3 c,0,0.00023376041
Kepler-737 b,0,0.00023376041
Kepler-737 b,0,0.00023376041
Kepler-138 d,0,0.00023376041
Kepler-395 c,0,0.00023376041
Kepler-1388 e,0,0.00023376041
Kepler-138 d,0,0.00023376041
Kepler-1388 e,0,0.00023376041
Kepler-331 d,0,0.00023376041
Kepler-331 d,0,0.00023376041
Kepler-283 c,0,0.00023376041
Kepler-81 d,0,0.00023376041
Kepler-1649 c,0,0.00023376041
Kepler-83 c,0,0.00023376041
Kepler-83 c,0,0.00023376041
Kepler-155 c,0,0.00023376041
Kepler-83 c,0,0.00023376041
Kepler-83 c,0,0.00023376041
Kepler-155 c,0,0.00023376041
Kepler-267 d,0,0.00023376041
Kepler-155 c,0,0.00023376041
Kepler-155 c,0,0.00023376041
Kepler-560 b,0,0.00023376041
Kepler-1058 b,0,0.00023376041
Kepler-1058 b,0,0.00023376041
Kepler-1058 b,0,0.00023376041
TOI-715 b,0,0.00023376041
Kepler-577 b,0,0.00023376041
Kepler-1455 b,0,0.00023376041
Kepler-1455 b,0,0.00023376041
Kepler-577 b,0,0.00023376041
Kepler-1410 b,0,0.00023376041
TOI-6002 b,0,0.00023376041
Kepler-83 c,0,0.00023376041
Kepler-155 c,0,0.00023376041
Kepler-395 c,0,0.00023376041
Kepler-138 d,0,0.00023376041
Kepler-138 d,0,0.00023376041
Kepler-138 d,0,0.00023376041
Kepler-577 b,0,0.00023376041
Kepler-1388 d,0,0.00023376041
TOI-2095 c,0,0.00023376041
TOI-2095 b,0,0.00023376041
Kepler-577 b,0,0.00023376041
Kepler-138 d,0,0.00023376041
Kepler-1388 d,0,0.00023376041
Kepler-1410 b,0,0.00023376041
TOI-2257 b,0,0.00023376041
HD 191939 c,0,0.0002334664
HD 136352 c,0,0.0002334664
HD 191939 c,0,0.0002334664
WASP-163 b,0,0.0002334664
HD 191939 c,0,0.0002334664
HD 191939 d,0,0.0002334664
TOI-5795 b,0,0.0002334664
HD 191939 b,0,0.0002334664
HD 191939 b,0,0.0002334664
HD 191939 b,0,0.0002334664
HD 191939 b,0,0.0002334664
HD 191939 d,0,0.0002334664
HD 191939 c,0,0.0002334664
HD 191939 d,0,0.0002334664
HD 191939 d,0,0.0002334664
Kepler-426 b,0,0.00023067337
Kepler-427 b,0,0.00023067337
TOI-5817 b,0,0.00023067337
TOI-4914 b,0,0.00023067337
Kepler-31 d,0,0.00022489876
Kepler-31 d,0,0.00022489876
Kepler-31 d,0,0.00022489876
Kepler-1883 b,0,0.00022489876
Kepler-103 c,0,0.00022468764
Kepler-103 c,0,0.00022468764
Kepler-103 c,0,0.00022468764
Kepler-1992 b,0,0.00022463966
Kepler-1992 b,0,0.00022463966
Kepler-1992 b,0,0.00022463966
Kepler-201 c,0,0.00022054557
CoRoT-2 b,0,0.00021674566
Kepler-569 b,0,0.00021674566
Kepler-576 b,0,0.00021674566
TOI-5678 b,0,0.00021674566
Kepler-462 b,0,0.00021485516
Kepler-264 c,0,0.00021485516
Kepler-279 e,0,0.00021485516
Kepler-264 c,0,0.00021485516
Kepler-264 c,0,0.00021485516
Kepler-460 c,0,0.00021485516
Kepler-460 c,0,0.00021485516
Kepler-460 c,0,0.00021485516
Kepler-460 c,0,0.00021485516
Kepler-1769 b,0,0.00021485516
Kepler-462 c,0,0.00021485516
Kepler-782 b,0,0.00021485516
Kepler-782 b,0,0.00021485516
Kepler-87 b,0,0.00021485516
Kepler-87 b,0,0.00021485516
Kepler-87 b,0,0.00021485516
Kepler-1672 b,0,0.00021485516
Kepler-1672 b,0,0.00021485516
Kepler-1769 b,0,0.00021485516
Kepler-1769 b,0,0.00021485516
Kepler-782 b,0,0.00021485516
Kepler-164 e,0,0.00021485516
Kepler-164 e,0,0.00021485516
Kepler-1672 b,0,0.00021485516
Kepler-164 e,0,0.00021485516
Kepler-630 b,0,0.00021485516
Kepler-820 b,0,0.00021485516
Kepler-630 b,0,0.00021485516
Kepler-630 b,0,0.00021485516
Kepler-820 b,0,0.00021485516
Kepler-820 b,0,0.00021485516
Kepler-1515 b,0,0.00021485516
Kepler-1515 b,0,0.00021485516
Kepler-1514 b,0,0.00021485516
Kepler-1515 b,0,0.00021485516
Kepler-1514 b,0,0.00021485516
Kepler-1514 b,0,0.00021485516
Kepler-27 b,0,0.0002143097
Kepler-548 b,0,0.0002143097
Kepler-548 b,0,0.0002143097
Kepler-67 b,0,0.0002143097
Kepler-209 c,0,0.0002143097
Kepler-1065 b,0,0.0002143097
WASP-41 b,0,0.0002143097
WASP-4 b,0,0.0002143097
WASP-4 b,0,0.0002143097
Kepler-553 b,0,0.0002143097
Kepler-553 b,0,0.0002143097
Kepler-255 c,0,0.0002143097
Kepler-257 c,0,0.0002143097
Kepler-257 c,0,0.0002143097
Kepler-257 c,0,0.0002143097
Kepler-118 c,0,0.0002143097
WASP-4 b,0,0.0002143097
WASP-4 b,0,0.0002143097
Kepler-257 c,0,0.0002143097
KOI-217 b,0,0.0002143097
KOI-217 b,0,0.0002143097
TOI-2420 b,0,0.0002143097
Kepler-278 c,0,0.0002143097
TIC 257060897 b,0,0.0002143097
Kepler-257 d,0,0.0002143097
Kepler-257 d,0,0.0002143097
Kepler-257 d,0,0.0002143097
Kepler-257 d,0,0.0002143097
Kepler-255 c,0,0.0002143097
Kepler-292 f,0,0.0002143097
Kepler-292 f,0,0.0002143097
Kepler-255 c,0,0.0002143097
Kepler-553 b,0,0.0002143097
TOI-1173 b,0,0.0002143097
Kepler-1748 b,0,0.0002143097
Kepler-153 b,0,0.0002143097
KOI-217 b,0,0.0002143097
K2-105 b,0,0.0002143097
HD 118203 b,0,0.0002143097
HATS-13 b,0,0.0002143097
Kepler-589 b,0,0.0002143097
Kepler-549 d,0,0.0002143097
K2-105 b,0,0.0002143097
Kepler-325 c,0,0.0002143097
Kepler-63 b,0,0.0002143097
KOI-217 b,0,0.0002143097
HATS-14 b,0,0.0002143097
Kepler-548 b,0,0.0002143097
Kepler-548 b,0,0.0002143097
Kepler-856 b,0,0.0002143097
Kepler-424 b,0,0.0002143097
Kepler-82 c,0,0.0002143097
Kepler-82 b,0,0.0002143097
Kepler-858 b,0,0.0002143097
Kepler-325 b,0,0.0002143097
Kepler-20 c,0,0.0002143097
Kepler-20 c,0,0.0002143097
Kepler-20 c,0,0.0002143097
Kepler-20 c,0,0.0002143097
Kepler-20 c,0,0.0002143097
Kepler-1995 b,0,0.0002143097
Kepler-30 c,0,0.0002143097
Kepler-549 b,0,0.0002143097
NGTS-8 b,0,0.0002143097
Kepler-856 b,0,0.0002143097
Kepler-1128 b,0,0.0002143097
Kepler-920 b,0,0.0002143097
Kepler-149 b,0,0.0002143097
Kepler-278 b,0,0.0002143097
Kepler-701 b,0,0.0002143097
Kepler-701 b,0,0.0002143097
Kepler-701 b,0,0.0002143097
Kepler-1011 b,0,0.0002143097
Kepler-1011 b,0,0.0002143097
Kepler-1011 b,0,0.0002143097
Kepler-1011 b,0,0.0002143097
HD 1397 b,0,0.0002143097
HD 1397 b,0,0.0002143097
Kepler-856 b,0,0.0002143097
Kepler-856 b,0,0.0002143097
Kepler-171 c,0,0.0002143097
Kepler-27 c,0,0.0002143097
Kepler-292 f,0,0.0002143097
Kepler-554 b,0,0.0002143097
Kepler-424 b,0,0.0002143097
Kepler-561 b,0,0.0002143097
XO-2 N b,0,0.0002143097
XO-2 N b,0,0.0002143097
Kepler-118 c,0,0.0002143097
HD 42813 b,0,0.0002143097
HD 42813 b,0,0.0002143097
Kepler-118 c,0,0.0002143097
K2-187 d,0,0.0002143097
Kepler-576 b,0,0.0002143097
KOI-984 b,0,0.0002143097
Kepler-1792 b,0,0.0002143097
Kepler-1792 b,0,0.0002143097
CoRoT-18 b,0,0.0002143097
Kepler-487 b,0,0.0002143097
Kepler-1792 b,0,0.0002143097
Kepler-1792 b,0,0.0002143097
Kepler-1098 b,0,0.00021211882
Kepler-1098 b,0,0.00021211882
Kepler-1098 b,0,0.00021211882
HD 118203 b,0,0.00021174579
WASP-73 b,0,0.00020870412
Kepler-1609 b,0,0.00020716443
Kepler-1726 b,0,0.00020330423
Kepler-733 b,0,0.00020330423
Kepler-733 b,0,0.00020330423
Kepler-733 b,0,0.00020330423
Kepler-49 e,0,0.0002017511
Kepler-395 c,0,0.0002017511
Kepler-49 e,0,0.0002017511
Kepler-560 b,0,0.0002017511
Kepler-155 c,0,0.0002017511
K2-332 b,0,0.0002017511
K2-18 b,0,0.0002017511
K2-18 b,0,0.0002017511
K2-18 b,0,0.0002017511
K2-18 b,0,0.0002017511
Kepler-395 c,0,0.0002017511
Kepler-49 e,0,0.0002017511
Kepler-1802 c,0,0.0002017511
Kepler-1802 c,0,0.0002017511
Kepler-61 b,0,0.0002017511
Kepler-61 b,0,0.0002017511
Kepler-61 b,0,0.0002017511
Kepler-560 b,0,0.0002017511
Kepler-560 b,0,0.0002017511
Kepler-236 c,0,0.0002017511
Kepler-235 e,0,0.0002017511
Kepler-236 c,0,0.0002017511
Kepler-236 c,0,0.0002017511
Kepler-1582 b,0,0.0002017511
Kepler-1582 b,0,0.0002017511
Kepler-1582 b,0,0.0002017511
Kepler-267 d,0,0.0002017511
Kepler-505 b,0,0.0002017511
Kepler-705 b,0,0.0002017511
Kepler-249 d,0,0.0002017511
Kepler-239 c,0,0.0002017511
Kepler-239 c,0,0.0002017511
Kepler-367 c,0,0.0002017511
Kepler-369 c,0,0.0002017511
Kepler-369 c,0,0.0002017511
Kepler-367 c,0,0.0002017511
Kepler-1388 d,0,0.0002017511
Kepler-1388 e,0,0.0002017511
Kepler-26 e,0,0.0002017511
Kepler-26 e,0,0.0002017511
Kepler-26 e,0,0.0002017511
Kepler-1582 b,0,0.0002017511
K2-152 b,0,0.0002017511
Kepler-482 b,0,0.0002017511
Kepler-239 c,0,0.0002017511
Kepler-239 c,0,0.0002017511
Kepler-296 e,0,0.0002017511
Kepler-296 e,0,0.0002017511
Kepler-296 e,0,0.0002017511
Kepler-296 e,0,0.0002017511
Kepler-296 e,0,0.0002017511
Kepler-1410 b,0,0.0002017511
Kepler-331 d,0,0.0002017511
Kepler-236 c,0,0.0002017511
Kepler-236 c,0,0.0002017511
Kepler-236 c,0,0.0002017511
TOI-5713 b,0,0.0002017511
Kepler-296 d,0,0.0002017511
Kepler-296 b,0,0.0002017511
Kepler-296 f,0,0.0002017511
Kepler-296 d,0,0.0002017511
TOI-2285 b,0,0.0002017511
TOI-2285 b,0,0.0002017511
Kepler-239 c,0,0.0002017511
Kepler-296 d,0,0.0002017511
Kepler-705 b,0,0.0002017511
Kepler-1410 b,0,0.0002017511
LP 890-9 c,0,0.0002017511
LTT 3780 c,0,0.0002017511
LTT 3780 c,0,0.0002017511
Kepler-32 d,0,0.0002017511
Kepler-505 b,0,0.0002017511
Kepler-505 b,0,0.0002017511
TOI-406.01,0,0.0002017511
Kepler-505 b,0,0.0002017511
Kepler-505 b,0,0.0002017511
TOI-5799 c,0,0.0002017511
TOI-2093 c,0,0.0002017511
TOI-2096 c,0,0.0002017511
Kepler-296 e,0,0.0002017511
Kepler-296 d,0,0.0002017511
Kepler-296 d,0,0.0002017511
Kepler-1410 b,0,0.0002017511
Kepler-249 d,0,0.0002017511
Kepler-249 d,0,0.0002017511
Kepler-249 d,0,0.0002017511
Kepler-249 d,0,0.0002017511
Kepler-438 b,0,0.0002017511
Kepler-438 b,0,0.0002017511
Kepler-438 b,0,0.0002017511
Kepler-52 d,0,0.0002017511
Kepler-737 b,0,0.0002017511
Kepler-52 d,0,0.0002017511
Kepler-52 d,0,0.0002017511
Kepler-52 d,0,0.0002017511
Kepler-1652 b,0,0.0002017511
Kepler-1652 b,0,0.0002017511
Kepler-438 b,0,0.0002017511
Kepler-52 d,0,0.0002017511
Kepler-231 c,0,0.0002017511
Kepler-32 d,0,0.0002017511
Kepler-231 c,0,0.0002017511
Kepler-231 c,0,0.0002017511
Kepler-55 c,0,0.0002017511
Kepler-32 d,0,0.0002017511
Kepler-231 c,0,0.0002017511
Kepler-55 c,0,0.0002017511
Kepler-1651 b,0,0.0002017511
Kepler-32 d,0,0.0002017511
Kepler-1646 b,0,0.0002017511
Kepler-54 d,0,0.0002017511
Kepler-32 d,0,0.0002017511
Kepler-296 f,0,0.0002017511
LP 791-18 c,0,0.0002017511
Kepler-296 d,0,0.0002017511
Kepler-225 c,0,0.0002017511
Kepler-225 c,0,0.0002017511
Kepler-32 d,0,0.0002017511
Kepler-225 c,0,0.0002017511
TRAPPIST-1 d,0,0.0002017511
Kepler-225 c,0,0.0002017511
TRAPPIST-1 c,0,0.0002017511
TRAPPIST-1 c,0,0.0002017511
