pl_name,habitability_probability,habitability_score,predicted_class,actual_label,rank
Kepler-700 b,3.1785708e-06,0.00031785708,0,0,5981
Kepler-700 b,3.1785708e-06,0.00031785708,0,0,5982
TOI-2719 b,3.176819e-06,0.0003176819,0,0,5983
TOI-5005 b,3.176819e-06,0.0003176819,0,0,5984
Kepler-1208 b,3.1755044e-06,0.00031755044,0,0,5985
Kepler-1208 b,3.1755044e-06,0.00031755044,0,0,5986
Kepler-1208 b,3.1755044e-06,0.00031755044,0,0,5987
Kepler-117 b,3.1656896e-06,0.00031656897,0,0,5988
Kepler-117 b,3.1656896e-06,0.00031656897,0,0,5989
Kepler-117 b,3.1656896e-06,0.00031656897,0,0,5990
Kepler-335 b,3.1596182e-06,0.00031596184,0,0,5991
Kepler-335 b,3.1596182e-06,0.00031596184,0,0,5992
Kepler-335 b,3.1596182e-06,0.00031596184,0,0,5993
HATS-47 b,3.1566576e-06,0.00031566576,0,0,5994
Kepler-1147 b,3.1552038e-06,0.0003155204,0,0,5995
Kepler-1147 b,3.1552038e-06,0.0003155204,0,0,5996
Kepler-1112 b,3.1552038e-06,0.0003155204,0,0,5997
Kepler-1147 b,3.1552038e-06,0.0003155204,0,0,5998
Kepler-758 b,3.1552038e-06,0.0003155204,0,0,5999
Kepler-758 b,3.1552038e-06,0.0003155204,0,0,6000
Kepler-115 c,3.1552038e-06,0.0003155204,0,0,6001
Kepler-115 c,3.1552038e-06,0.0003155204,0,0,6002
Kepler-758 b,3.1552038e-06,0.0003155204,0,0,6003
Kepler-115 c,3.1552038e-06,0.0003155204,0,0,6004
Kepler-58 b,3.1552038e-06,0.0003155204,0,0,6005
Kepler-1889 b,3.1533418e-06,0.00031533418,0,0,6006
Kepler-1889 b,3.1533418e-06,0.00031533418,0,0,6007
Kepler-1889 b,3.1533418e-06,0.00031533418,0,0,6008
Kepler-228 d,3.1518114e-06,0.00031518113,0,0,6009
Kepler-228 d,3.1518114e-06,0.00031518113,0,0,6010
Kepler-228 d,3.1518114e-06,0.00031518113,0,0,6011
TOI-733 b,3.1511534e-06,0.00031511532,0,0,6012
TOI-1739 b,3.1511534e-06,0.00031511532,0,0,6013
Kepler-1360 b,3.1493685e-06,0.00031493686,0,0,6014
Kepler-102 e,3.1492425e-06,0.00031492425,0,0,6015
Kepler-159 b,3.1484408e-06,0.00031484407,0,0,6016
Kepler-327 d,3.1484408e-06,0.00031484407,0,0,6017
Kepler-327 d,3.1484408e-06,0.00031484407,0,0,6018
Kepler-327 d,3.1484408e-06,0.00031484407,0,0,6019
Kepler-214 c,3.1456916e-06,0.00031456916,0,0,6020
Kepler-214 c,3.1456916e-06,0.00031456916,0,0,6021
Kepler-214 c,3.1456916e-06,0.00031456916,0,0,6022
Kepler-1534 b,3.1442937e-06,0.00031442937,0,0,6023
TOI-1386 b,3.1435982e-06,0.00031435982,0,0,6024
Kepler-770 c,3.1433854e-06,0.00031433854,0,0,6025
Kepler-770 c,3.1433854e-06,0.00031433854,0,0,6026
Kepler-770 c,3.1433854e-06,0.00031433854,0,0,6027
Kepler-1610 b,3.1397094e-06,0.00031397093,0,0,6028
Kepler-366 b,3.1390477e-06,0.00031390478,0,0,6029
Kepler-366 b,3.1390477e-06,0.00031390478,0,0,6030
Kepler-366 b,3.1390477e-06,0.00031390478,0,0,6031
TOI-1860 b,3.136226e-06,0.00031362262,0,0,6032
Kepler-1756 b,3.1289665e-06,0.00031289665,0,0,6033
Kepler-1695 b,3.1233644e-06,0.00031233643,0,0,6034
Kepler-1695 b,3.1233644e-06,0.00031233643,0,0,6035
Kepler-1695 b,3.1233644e-06,0.00031233643,0,0,6036
Kepler-1695 b,3.1233644e-06,0.00031233643,0,0,6037
Kepler-391 c,3.1208397e-06,0.00031208395,0,0,6038
Kepler-288 c,3.1208397e-06,0.00031208395,0,0,6039
Kepler-219 c,3.1208397e-06,0.00031208395,0,0,6040
Kepler-1832 b,3.120661e-06,0.00031206608,0,0,6041
Kepler-1832 b,3.120661e-06,0.00031206608,0,0,6042
Kepler-1832 b,3.120661e-06,0.00031206608,0,0,6043
Kepler-1832 b,3.120661e-06,0.00031206608,0,0,6044
Kepler-1150 b,3.12042e-06,0.000312042,0,0,6045
Kepler-1150 b,3.12042e-06,0.000312042,0,0,6046
Kepler-1150 b,3.12042e-06,0.000312042,0,0,6047
Kepler-1099 b,3.12042e-06,0.000312042,0,0,6048
Kepler-1530 b,3.12042e-06,0.000312042,0,0,6049
Kepler-1530 b,3.12042e-06,0.000312042,0,0,6050
Kepler-1530 b,3.12042e-06,0.000312042,0,0,6051
Kepler-1106 b,3.12042e-06,0.000312042,0,0,6052
Kepler-1016 b,3.12042e-06,0.000312042,0,0,6053
Kepler-1321 d,3.1163815e-06,0.00031163814,0,0,6054
Kepler-1321 d,3.1163815e-06,0.00031163814,0,0,6055
Kepler-1321 d,3.1163815e-06,0.00031163814,0,0,6056
TOI-1203 d,3.1160307e-06,0.00031160307,0,0,6057
Kepler-1254 d,3.1134168e-06,0.0003113417,0,0,6058
Kepler-1254 d,3.1134168e-06,0.0003113417,0,0,6059
Kepler-1254 d,3.1134168e-06,0.0003113417,0,0,6060
K2-277 b,3.1115617e-06,0.00031115618,0,0,6061
Kepler-601 b,3.108836e-06,0.0003108836,0,0,6062
Kepler-601 b,3.108836e-06,0.0003108836,0,0,6063
Kepler-601 b,3.108836e-06,0.0003108836,0,0,6064
Kepler-1149 b,3.1063435e-06,0.00031063435,0,0,6065
Kepler-208 c,3.1063435e-06,0.00031063435,0,0,6066
Kepler-1386 b,3.1063435e-06,0.00031063435,0,0,6067
Kepler-208 c,3.1063435e-06,0.00031063435,0,0,6068
Kepler-208 c,3.1063435e-06,0.00031063435,0,0,6069
HD 18599 b,3.105132e-06,0.0003105132,0,0,6070
TOI-1064 b,3.1011753e-06,0.00031011752,0,0,6071
Kepler-306 b,3.0994072e-06,0.00030994072,0,0,6072
Kepler-50 b,3.0967717e-06,0.00030967718,0,0,6073
Kepler-954 b,3.092864e-06,0.0003092864,0,0,6074
Kepler-954 b,3.092864e-06,0.0003092864,0,0,6075
Kepler-954 b,3.092864e-06,0.0003092864,0,0,6076
GJ 9827 b,3.0923095e-06,0.00030923096,0,0,6077
Kepler-246 c,3.0887402e-06,0.000308874,0,0,6078
Kepler-246 c,3.0887402e-06,0.000308874,0,0,6079
Kepler-137 b,3.0887402e-06,0.000308874,0,0,6080
Kepler-137 b,3.0887402e-06,0.000308874,0,0,6081
Kepler-246 c,3.0887402e-06,0.000308874,0,0,6082
Kepler-137 b,3.0887402e-06,0.000308874,0,0,6083
Kepler-759 b,3.0882218e-06,0.00030882217,0,0,6084
Kepler-906 b,3.0882218e-06,0.00030882217,0,0,6085
Kepler-1569 b,3.070739e-06,0.0003070739,0,0,6086
Kepler-773 b,3.070739e-06,0.0003070739,0,0,6087
Kepler-619 d,3.0643178e-06,0.0003064318,0,0,6088
Kepler-619 d,3.0643178e-06,0.0003064318,0,0,6089
Kepler-619 d,3.0643178e-06,0.0003064318,0,0,6090
Kepler-829 b,3.0593305e-06,0.00030593306,0,0,6091
Kepler-1154 b,3.0574988e-06,0.00030574988,0,0,6092
Kepler-135 b,3.0574988e-06,0.00030574988,0,0,6093
Kepler-638 b,3.0574988e-06,0.00030574988,0,0,6094
Kepler-832 b,3.0574988e-06,0.00030574988,0,0,6095
Kepler-832 b,3.0574988e-06,0.00030574988,0,0,6096
Kepler-238 c,3.0574988e-06,0.00030574988,0,0,6097
Kepler-832 b,3.0574988e-06,0.00030574988,0,0,6098
Kepler-197 b,3.0572392e-06,0.00030572392,0,0,6099
Kepler-197 b,3.0572392e-06,0.00030572392,0,0,6100
Kepler-197 b,3.0572392e-06,0.00030572392,0,0,6101
Kepler-53 d,3.0537221e-06,0.0003053722,0,0,6102
Kepler-53 d,3.0537221e-06,0.0003053722,0,0,6103
Kepler-53 d,3.0537221e-06,0.0003053722,0,0,6104
Kepler-1564 b,3.0531078e-06,0.00030531076,0,0,6105
Kepler-1564 b,3.0531078e-06,0.00030531076,0,0,6106
Kepler-1564 b,3.0531078e-06,0.00030531076,0,0,6107
Kepler-1817 b,3.0521528e-06,0.00030521528,0,0,6108
Kepler-1090 c,3.0521528e-06,0.00030521528,0,0,6109
K2-138 g,3.0521528e-06,0.00030521528,0,0,6110
Kepler-402 d,3.0501596e-06,0.00030501597,0,0,6111
Kepler-402 d,3.0501596e-06,0.00030501597,0,0,6112
Kepler-402 d,3.0501596e-06,0.00030501597,0,0,6113
Kepler-271 b,3.0501596e-06,0.00030501597,0,0,6114
Kepler-364 b,3.0473657e-06,0.00030473658,0,0,6115
Kepler-378 c,3.0473657e-06,0.00030473658,0,0,6116
Kepler-378 c,3.0473657e-06,0.00030473658,0,0,6117
Kepler-378 c,3.0473657e-06,0.00030473658,0,0,6118
Kepler-271 c,3.0459244e-06,0.00030459242,0,0,6119
Kepler-203 d,3.0453405e-06,0.00030453404,0,0,6120
Kepler-339 d,3.0423769e-06,0.00030423768,0,0,6121
Kepler-1285 b,3.0423769e-06,0.00030423768,0,0,6122
Kepler-1285 b,3.0423769e-06,0.00030423768,0,0,6123
Kepler-1285 b,3.0423769e-06,0.00030423768,0,0,6124
Kepler-310 b,3.0423769e-06,0.00030423768,0,0,6125
Kepler-1113 b,3.0422143e-06,0.00030422144,0,0,6126
Kepler-1269 b,3.0422143e-06,0.00030422144,0,0,6127
Kepler-1441 b,3.0422143e-06,0.00030422144,0,0,6128
Kepler-431 c,3.0411932e-06,0.0003041193,0,0,6129
Kepler-431 c,3.0411932e-06,0.0003041193,0,0,6130
Kepler-431 c,3.0411932e-06,0.0003041193,0,0,6131
Kepler-1254 d,3.03999e-06,0.000303999,0,0,6132
Kepler-378 b,3.039732e-06,0.0003039732,0,0,6133
Kepler-378 b,3.039732e-06,0.0003039732,0,0,6134
Kepler-378 b,3.039732e-06,0.0003039732,0,0,6135
Kepler-191 c,3.039732e-06,0.0003039732,0,0,6136
Kepler-410 A b,3.039732e-06,0.0003039732,0,0,6137
Kepler-410 A b,3.039732e-06,0.0003039732,0,0,6138
Kepler-410 A b,3.039732e-06,0.0003039732,0,0,6139
Kepler-936 b,3.039732e-06,0.0003039732,0,0,6140
Kepler-342 b,3.039732e-06,0.0003039732,0,0,6141
Kepler-129 b,3.039732e-06,0.0003039732,0,0,6142
Kepler-450 c,3.039732e-06,0.0003039732,0,0,6143
Kepler-116 c,3.039732e-06,0.0003039732,0,0,6144
Kepler-946 b,3.039732e-06,0.0003039732,0,0,6145
Kepler-791 b,3.039732e-06,0.0003039732,0,0,6146
Kepler-791 b,3.039732e-06,0.0003039732,0,0,6147
Kepler-791 b,3.039732e-06,0.0003039732,0,0,6148
Kepler-193 b,3.039732e-06,0.0003039732,0,0,6149
Kepler-193 b,3.039732e-06,0.0003039732,0,0,6150
Kepler-450 c,3.039732e-06,0.0003039732,0,0,6151
Kepler-1186 b,3.039732e-06,0.0003039732,0,0,6152
Kepler-885 b,3.039732e-06,0.0003039732,0,0,6153
Kepler-193 b,3.039732e-06,0.0003039732,0,0,6154
Kepler-1034 b,3.039732e-06,0.0003039732,0,0,6155
Kepler-701 b,3.039732e-06,0.0003039732,0,0,6156
Kepler-745 b,3.039732e-06,0.0003039732,0,0,6157
Kepler-450 c,3.039732e-06,0.0003039732,0,0,6158
Kepler-1186 b,3.039732e-06,0.0003039732,0,0,6159
Kepler-272 d,3.039732e-06,0.0003039732,0,0,6160
Kepler-1186 b,3.039732e-06,0.0003039732,0,0,6161
Kepler-1193 b,3.038445e-06,0.00030384448,0,0,6162
Kepler-1578 b,3.038445e-06,0.00030384448,0,0,6163
Kepler-1578 b,3.038445e-06,0.00030384448,0,0,6164
Kepler-1193 b,3.038445e-06,0.00030384448,0,0,6165
Kepler-1193 b,3.038445e-06,0.00030384448,0,0,6166
Kepler-1339 b,3.038445e-06,0.00030384448,0,0,6167
Kepler-1339 b,3.038445e-06,0.00030384448,0,0,6168
Kepler-1339 b,3.038445e-06,0.00030384448,0,0,6169
Kepler-1578 b,3.038445e-06,0.00030384448,0,0,6170
Kepler-1578 b,3.038445e-06,0.00030384448,0,0,6171
Kepler-1487 c,3.0316112e-06,0.00030316113,0,0,6172
Kepler-1744 b,3.0316112e-06,0.00030316113,0,0,6173
Kepler-1744 b,3.0316112e-06,0.00030316113,0,0,6174
Kepler-1744 b,3.0316112e-06,0.00030316113,0,0,6175
Kepler-1487 c,3.0316112e-06,0.00030316113,0,0,6176
Kepler-1487 c,3.0316112e-06,0.00030316113,0,0,6177
Kepler-1744 b,3.0316112e-06,0.00030316113,0,0,6178
Kepler-78 b,3.0306833e-06,0.00030306831,0,0,6179
Kepler-988 b,3.0304377e-06,0.00030304378,0,0,6180
Kepler-831 b,3.0276012e-06,0.00030276013,0,0,6181
Kepler-319 b,3.0171611e-06,0.00030171612,0,0,6182
Kepler-341 c,3.0171611e-06,0.00030171612,0,0,6183
Kepler-394 b,3.0171611e-06,0.00030171612,0,0,6184
Kepler-341 c,3.0171611e-06,0.00030171612,0,0,6185
Kepler-341 c,3.0171611e-06,0.00030171612,0,0,6186
Kepler-394 b,3.0171611e-06,0.00030171612,0,0,6187
Kepler-394 b,3.0171611e-06,0.00030171612,0,0,6188
TOI-1695 b,3.0165108e-06,0.00030165107,0,0,6189
Kepler-529 b,3.0143626e-06,0.00030143626,0,0,6190
Kepler-529 b,3.0143626e-06,0.00030143626,0,0,6191
Kepler-529 b,3.0143626e-06,0.00030143626,0,0,6192
Kepler-516 b,3.0142305e-06,0.00030142305,0,0,6193
Kepler-82 b,3.0142305e-06,0.00030142305,0,0,6194
Kepler-82 b,3.0142305e-06,0.00030142305,0,0,6195
Kepler-82 b,3.0142305e-06,0.00030142305,0,0,6196
Kepler-516 b,3.0142305e-06,0.00030142305,0,0,6197
Kepler-516 b,3.0142305e-06,0.00030142305,0,0,6198
Kepler-1799 b,3.0102171e-06,0.0003010217,0,0,6199
Kepler-1726 b,3.0102171e-06,0.0003010217,0,0,6200
HIP 9618 b,3.0088686e-06,0.00030088687,0,0,6201
HIP 9618 b,3.0088686e-06,0.00030088687,0,0,6202
Kepler-549 d,3.0088686e-06,0.00030088687,0,0,6203
TOI-5076 b,3.0088686e-06,0.00030088687,0,0,6204
Kepler-549 d,3.0088686e-06,0.00030088687,0,0,6205
Kepler-549 d,3.0088686e-06,0.00030088687,0,0,6206
TOI-1203 d,3.0088686e-06,0.00030088687,0,0,6207
TOI-1439 b,3.0088686e-06,0.00030088687,0,0,6208
HD 191939 d,3.0072306e-06,0.00030072307,0,0,6209
TOI-1246 e,3.0072306e-06,0.00030072307,0,0,6210
Kepler-1909 b,3.0071214e-06,0.00030071216,0,0,6211
Kepler-1909 b,3.0071214e-06,0.00030071216,0,0,6212
Kepler-1909 b,3.0071214e-06,0.00030071216,0,0,6213
Kepler-1197 b,3.0068575e-06,0.00030068576,0,0,6214
Kepler-1155 b,3.005427e-06,0.0003005427,0,0,6215
Kepler-1155 b,3.005427e-06,0.0003005427,0,0,6216
Kepler-1155 b,3.005427e-06,0.0003005427,0,0,6217
Kepler-105 c,3.0054127e-06,0.0003005413,0,0,6218
Kepler-105 c,3.0054127e-06,0.0003005413,0,0,6219
Kepler-105 c,3.0054127e-06,0.0003005413,0,0,6220
Kepler-758 e,2.996012e-06,0.0002996012,0,0,6221
Kepler-806 b,2.996012e-06,0.0002996012,0,0,6222
Kepler-806 b,2.996012e-06,0.0002996012,0,0,6223
Kepler-806 b,2.996012e-06,0.0002996012,0,0,6224
Kepler-1266 c,2.9948437e-06,0.00029948438,0,0,6225
Kepler-1680 b,2.993667e-06,0.00029936671,0,0,6226
Kepler-319 d,2.989841e-06,0.00029898412,0,0,6227
Kepler-1656 b,2.989841e-06,0.00029898412,0,0,6228
Kepler-278 b,2.989841e-06,0.00029898412,0,0,6229
Kepler-278 b,2.989841e-06,0.00029898412,0,0,6230
Kepler-278 b,2.989841e-06,0.00029898412,0,0,6231
Kepler-319 d,2.989841e-06,0.00029898412,0,0,6232
Kepler-1656 b,2.989841e-06,0.00029898412,0,0,6233
Kepler-319 d,2.989841e-06,0.00029898412,0,0,6234
Kepler-1656 b,2.989841e-06,0.00029898412,0,0,6235
Kepler-1656 b,2.989841e-06,0.00029898412,0,0,6236
Kepler-1172 b,2.989841e-06,0.00029898412,0,0,6237
Kepler-278 b,2.989841e-06,0.00029898412,0,0,6238
Kepler-154 d,2.9877006e-06,0.00029877006,0,0,6239
Kepler-1933 b,2.9870052e-06,0.00029870053,0,0,6240
Kepler-1968 b,2.9870052e-06,0.00029870053,0,0,6241
Kepler-1895 b,2.9870052e-06,0.00029870053,0,0,6242
Kepler-1895 b,2.9870052e-06,0.00029870053,0,0,6243
Kepler-1895 b,2.9870052e-06,0.00029870053,0,0,6244
Kepler-1723 b,2.9847558e-06,0.00029847558,0,0,6245
Kepler-1666 c,2.9847558e-06,0.00029847558,0,0,6246
Kepler-1666 c,2.9847558e-06,0.00029847558,0,0,6247
Kepler-1666 c,2.9847558e-06,0.00029847558,0,0,6248
Kepler-1666 c,2.9847558e-06,0.00029847558,0,0,6249
Kepler-1723 b,2.9847558e-06,0.00029847558,0,0,6250
Kepler-1723 b,2.9847558e-06,0.00029847558,0,0,6251
Kepler-1651 b,2.9844343e-06,0.00029844342,0,0,6252
Kepler-1651 b,2.9844343e-06,0.00029844342,0,0,6253
Kepler-1651 b,2.9844343e-06,0.00029844342,0,0,6254
Kepler-1959 b,2.9841383e-06,0.00029841383,0,0,6255
Kepler-1959 b,2.9841383e-06,0.00029841383,0,0,6256
Kepler-1959 b,2.9841383e-06,0.00029841383,0,0,6257
Kepler-1959 b,2.9841383e-06,0.00029841383,0,0,6258
Kepler-1220 b,2.983057e-06,0.00029830568,0,0,6259
Kepler-1220 b,2.983057e-06,0.00029830568,0,0,6260
Kepler-1220 b,2.983057e-06,0.00029830568,0,0,6261
TOI-1246 c,2.9826788e-06,0.00029826787,0,0,6262
Kepler-82 d,2.9743671e-06,0.00029743672,0,0,6263
Kepler-514 b,2.9738253e-06,0.00029738253,0,0,6264
Kepler-514 b,2.9738253e-06,0.00029738253,0,0,6265
Kepler-514 b,2.9738253e-06,0.00029738253,0,0,6266
Kepler-304 e,2.9701014e-06,0.00029701015,0,0,6267
Kepler-829 b,2.9685214e-06,0.00029685214,0,0,6268
Kepler-1160 b,2.9685214e-06,0.00029685214,0,0,6269
Kepler-829 b,2.9685214e-06,0.00029685214,0,0,6270
Kepler-829 b,2.9685214e-06,0.00029685214,0,0,6271
Kepler-1888 b,2.9644218e-06,0.0002964422,0,0,6272
Kepler-1759 b,2.960204e-06,0.00029602041,0,0,6273
Kepler-1759 b,2.960204e-06,0.00029602041,0,0,6274
Kepler-1759 b,2.960204e-06,0.00029602041,0,0,6275
Kepler-1759 b,2.960204e-06,0.00029602041,0,0,6276
TOI-2076 d,2.960091e-06,0.0002960091,0,0,6277
Kepler-1951 b,2.9565872e-06,0.0002956587,0,0,6278
Kepler-1434 b,2.9543914e-06,0.00029543915,0,0,6279
Kepler-1434 b,2.9543914e-06,0.00029543915,0,0,6280
Kepler-1434 b,2.9543914e-06,0.00029543915,0,0,6281
Kepler-530 b,2.9532364e-06,0.00029532364,0,0,6282
Kepler-530 b,2.9532364e-06,0.00029532364,0,0,6283
Kepler-530 b,2.9532364e-06,0.00029532364,0,0,6284
Kepler-874 b,2.9532364e-06,0.00029532364,0,0,6285
Kepler-874 b,2.9532364e-06,0.00029532364,0,0,6286
Kepler-874 b,2.9532364e-06,0.00029532364,0,0,6287
Kepler-376 b,2.9509815e-06,0.00029509814,0,0,6288
Kepler-106 b,2.9509815e-06,0.00029509814,0,0,6289
Kepler-106 b,2.9509815e-06,0.00029509814,0,0,6290
Kepler-376 b,2.9509815e-06,0.00029509814,0,0,6291
Kepler-106 b,2.9509815e-06,0.00029509814,0,0,6292
Kepler-376 b,2.9509815e-06,0.00029509814,0,0,6293
Kepler-1943 b,2.950469e-06,0.0002950469,0,0,6294
Kepler-1943 b,2.950469e-06,0.0002950469,0,0,6295
Kepler-1943 b,2.950469e-06,0.0002950469,0,0,6296
Kepler-185 b,2.94712e-06,0.000294712,0,0,6297
Kepler-213 b,2.94712e-06,0.000294712,0,0,6298
Kepler-185 b,2.94712e-06,0.000294712,0,0,6299
Kepler-207 b,2.94712e-06,0.000294712,0,0,6300
Kepler-213 b,2.94712e-06,0.000294712,0,0,6301
Kepler-207 b,2.94712e-06,0.000294712,0,0,6302
Kepler-185 b,2.94712e-06,0.000294712,0,0,6303
Kepler-213 b,2.94712e-06,0.000294712,0,0,6304
Kepler-207 b,2.94712e-06,0.000294712,0,0,6305
Kepler-1468 c,2.946673e-06,0.0002946673,0,0,6306
Kepler-1468 c,2.946673e-06,0.0002946673,0,0,6307
Kepler-1376 b,2.946673e-06,0.0002946673,0,0,6308
Kepler-1376 b,2.946673e-06,0.0002946673,0,0,6309
Kepler-1468 c,2.946673e-06,0.0002946673,0,0,6310
Kepler-1376 b,2.946673e-06,0.0002946673,0,0,6311
Kepler-589 c,2.9452544e-06,0.00029452544,0,0,6312
Kepler-589 c,2.9452544e-06,0.00029452544,0,0,6313
Kepler-1900 b,2.9452544e-06,0.00029452544,0,0,6314
Kepler-589 c,2.9452544e-06,0.00029452544,0,0,6315
Kepler-1900 b,2.9452544e-06,0.00029452544,0,0,6316
Kepler-1900 b,2.9452544e-06,0.00029452544,0,0,6317
Kepler-1900 b,2.9452544e-06,0.00029452544,0,0,6318
Kepler-1669 b,2.944364e-06,0.0002944364,0,0,6319
Kepler-144 b,2.940769e-06,0.0002940769,0,0,6320
Kepler-144 b,2.940769e-06,0.0002940769,0,0,6321
Kepler-144 b,2.940769e-06,0.0002940769,0,0,6322
Kepler-224 d,2.9400262e-06,0.00029400262,0,0,6323
Kepler-224 d,2.9400262e-06,0.00029400262,0,0,6324
Kepler-224 d,2.9400262e-06,0.00029400262,0,0,6325
Kepler-262 c,2.9357784e-06,0.00029357785,0,0,6326
Kepler-262 c,2.9357784e-06,0.00029357785,0,0,6327
Kepler-262 c,2.9357784e-06,0.00029357785,0,0,6328
Kepler-262 c,2.9357784e-06,0.00029357785,0,0,6329
Kepler-1428 b,2.9357282e-06,0.0002935728,0,0,6330
Kepler-1428 b,2.9357282e-06,0.0002935728,0,0,6331
Kepler-1428 b,2.9357282e-06,0.0002935728,0,0,6332
Kepler-1586 b,2.9357282e-06,0.0002935728,0,0,6333
Kepler-1586 b,2.9357282e-06,0.0002935728,0,0,6334
Kepler-1586 b,2.9357282e-06,0.0002935728,0,0,6335
Kepler-31 b,2.9326445e-06,0.00029326446,0,0,6336
Kepler-353 b,2.9280448e-06,0.00029280447,0,0,6337
Kepler-59 b,2.9277655e-06,0.00029277656,0,0,6338
Kepler-1090 c,2.9273522e-06,0.0002927352,0,0,6339
TOI-2076 d,2.9273522e-06,0.0002927352,0,0,6340
Kepler-1090 c,2.9273522e-06,0.0002927352,0,0,6341
Kepler-1090 c,2.9273522e-06,0.0002927352,0,0,6342
Kepler-102 b,2.925968e-06,0.0002925968,0,0,6343
Kepler-1873 b,2.9256498e-06,0.00029256498,0,0,6344
Kepler-1949 b,2.9256498e-06,0.00029256498,0,0,6345
Kepler-1371 c,2.9210635e-06,0.00029210636,0,0,6346
Kepler-1371 b,2.9210635e-06,0.00029210636,0,0,6347
Kepler-1371 b,2.9210635e-06,0.00029210636,0,0,6348
Kepler-1371 b,2.9210635e-06,0.00029210636,0,0,6349
Kepler-1371 b,2.9210635e-06,0.00029210636,0,0,6350
HATS-17 b,2.918619e-06,0.00029186188,0,0,6351
Kepler-1118 b,2.9178173e-06,0.00029178173,0,0,6352
Kepler-1118 b,2.9178173e-06,0.00029178173,0,0,6353
Kepler-1118 b,2.9178173e-06,0.00029178173,0,0,6354
Kepler-1644 b,2.9151997e-06,0.00029151997,0,0,6355
Kepler-1644 b,2.9151997e-06,0.00029151997,0,0,6356
Kepler-202 b,2.9144744e-06,0.00029144745,0,0,6357
Kepler-337 b,2.9124712e-06,0.00029124712,0,0,6358
Kepler-1698 b,2.9063835e-06,0.00029063836,0,0,6359
TOI-1803 c,2.9058792e-06,0.00029058792,0,0,6360
Kepler-402 c,2.9057296e-06,0.00029057296,0,0,6361
Kepler-656 c,2.9038542e-06,0.00029038542,0,0,6362
Kepler-656 c,2.9038542e-06,0.00029038542,0,0,6363
Kepler-656 c,2.9038542e-06,0.00029038542,0,0,6364
Kepler-783 c,2.9026553e-06,0.00029026554,0,0,6365
Kepler-722 b,2.9026553e-06,0.00029026554,0,0,6366
Kepler-722 b,2.9026553e-06,0.00029026554,0,0,6367
Kepler-722 b,2.9026553e-06,0.00029026554,0,0,6368
Kepler-537 b,2.9022344e-06,0.00029022346,0,0,6369
Kepler-449 c,2.9019577e-06,0.00029019578,0,0,6370
Kepler-449 c,2.9019577e-06,0.00029019578,0,0,6371
Kepler-449 c,2.9019577e-06,0.00029019578,0,0,6372
Kepler-1956 b,2.9013793e-06,0.00029013792,0,0,6373
Kepler-1956 b,2.9013793e-06,0.00029013792,0,0,6374
Kepler-1956 b,2.9013793e-06,0.00029013792,0,0,6375
Kepler-1956 b,2.9013793e-06,0.00029013792,0,0,6376
HD 6061 b,2.8994598e-06,0.00028994598,0,0,6377
Kepler-647 b,2.89787e-06,0.00028978699,0,0,6378
Kepler-647 b,2.89787e-06,0.00028978699,0,0,6379
Kepler-907 b,2.89787e-06,0.00028978699,0,0,6380
Kepler-647 b,2.89787e-06,0.00028978699,0,0,6381
Kepler-907 b,2.89787e-06,0.00028978699,0,0,6382
Kepler-907 b,2.89787e-06,0.00028978699,0,0,6383
Kepler-68 b,2.8952845e-06,0.00028952846,0,0,6384
Kepler-823 b,2.8952845e-06,0.00028952846,0,0,6385
Kepler-391 b,2.8952845e-06,0.00028952846,0,0,6386
Kepler-391 b,2.8952845e-06,0.00028952846,0,0,6387
Kepler-68 b,2.8952845e-06,0.00028952846,0,0,6388
Kepler-68 b,2.8952845e-06,0.00028952846,0,0,6389
Kepler-1403 b,2.8952845e-06,0.00028952846,0,0,6390
Kepler-1543 b,2.8952845e-06,0.00028952846,0,0,6391
Kepler-1543 b,2.8952845e-06,0.00028952846,0,0,6392
Kepler-1403 b,2.8952845e-06,0.00028952846,0,0,6393
Kepler-1543 b,2.8952845e-06,0.00028952846,0,0,6394
Kepler-213 c,2.8952845e-06,0.00028952846,0,0,6395
Kepler-288 b,2.8952845e-06,0.00028952846,0,0,6396
Kepler-391 b,2.8952845e-06,0.00028952846,0,0,6397
Kepler-317 b,2.8952845e-06,0.00028952846,0,0,6398
Kepler-68 b,2.8952845e-06,0.00028952846,0,0,6399
Kepler-832 b,2.8952845e-06,0.00028952846,0,0,6400
Kepler-1403 b,2.8952845e-06,0.00028952846,0,0,6401
K2-222 b,2.8928614e-06,0.00028928614,0,0,6402
Kepler-1655 b,2.8928614e-06,0.00028928614,0,0,6403
Kepler-111 b,2.889663e-06,0.0002889663,0,0,6404
Kepler-415 b,2.8832217e-06,0.00028832216,0,0,6405
K2-167 b,2.879608e-06,0.0002879608,0,0,6406
K2-38 c,2.8785812e-06,0.00028785813,0,0,6407
Kepler-1306 b,2.8772197e-06,0.00028772198,0,0,6408
Kepler-1306 b,2.8772197e-06,0.00028772198,0,0,6409
Kepler-1305 b,2.8772197e-06,0.00028772198,0,0,6410
Kepler-1305 b,2.8772197e-06,0.00028772198,0,0,6411
Kepler-903 b,2.8772197e-06,0.00028772198,0,0,6412
Kepler-1305 b,2.8772197e-06,0.00028772198,0,0,6413
Kepler-1479 b,2.8772197e-06,0.00028772198,0,0,6414
Kepler-1479 b,2.8772197e-06,0.00028772198,0,0,6415
Kepler-1479 b,2.8772197e-06,0.00028772198,0,0,6416
