pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,st_spectype
,,33.6528474,,,,4837.57,-0.57541,0.3031,
3.72,,33.6529701,0.1916,470.0,,4954.0,,0.44,
3.72,,33.6529701,0.1916,470.0,,4954.0,,0.44,
3.17,,33.6529701,,,,4951.0,,0.1,
2.549,,,,,,4944.0,,,
3.209,,,,,,5511.0,,,
2.704,,8.11529219,0.07541,,,5511.0,,-0.09,
2.68,,8.11529219,0.0785,879.0,,5926.0,,-0.2,
,,8.11526632,,,,5613.0,-0.15271,,
2.76,,8.11529219,,,,5578.0,,-0.03,
2.68,,8.11529219,0.0785,879.0,,5926.0,,-0.2,
3.1,,8.11528727,0.0785,879.0,,5926.0,,-0.2,
,,8.11528727,,,,5613.0,-0.15271,,
2.68,,8.11529219,0.0785,879.0,,5926.0,,-0.2,
,,8.1153181405,,,,5613.0,-0.15271,,
2.8,,8.115317,0.079,,,5938.0,,,
2.9,,8.115313,0.079,888.0,,5931.0,,,
2.76,,36.9249531,,,,5578.0,,-0.03,
,,36.9250409,,,,5613.0,-0.15271,,
,,36.9251496583,,,,5613.0,-0.15271,,
3.12,,,,,,5511.0,,,
,,36.92515874,,,,5613.0,-0.15271,,
3.01,,36.9250409,0.2155,530.0,,5926.0,,-0.2,
2.71,,36.9249531,0.2155,530.0,,5926.0,,-0.2,
2.71,,36.9249531,0.2155,530.0,,5926.0,,-0.2,
2.71,,36.9249531,0.2155,530.0,,5926.0,,-0.2,
2.7,,36.924931,0.217,,,5938.0,,,
2.741,,36.9249531,0.20699,,,5511.0,,-0.09,
3.1,,36.92564,0.218,535.0,,5931.0,,,
3.22,4.85,12.28,,,0.782933,4124.0,,,
,,12.282998287,,,,4486.0,-1.11124,-0.21,
2.89,,12.282999719,0.0854,427.0,,3887.0,,-0.08,
2.83,,12.282998287,0.0847,431.0,,3879.0,,-0.12,
2.83,,12.28235626,0.08551,427.0,,3887.0,,-0.08,M0 V
2.89,,12.28293091,,,,4486.0,-1.11124,-0.21,
,,12.2830153,,,,4486.0,-1.11124,-0.21,
3.6,120.77,12.2829,0.085,,,4500.0,,-0.21,
2.73,,12.283,,,,3853.0,,-0.5,
2.9,5.02,12.28,,,1.15,,,,
3.191,,,,,,3884.0,,,
3.693,,,,,,4049.0,-1.06048,,
2.78,5.12,12.28,,,1.26,3914.0,,-0.13,
3.25,,12.282999719,,,,4097.0,,-0.05,
3.08,,12.283078,0.09,501.0,,4486.0,,,
2.89,,12.282999719,0.0854,427.0,,3887.0,,-0.08,
2.89,,12.282999719,0.0854,427.0,,3887.0,,-0.08,
3.6,119.181,17.2513,0.107,,,4500.0,,-0.21,
3.693,,,,,,4049.0,-1.06048,,
2.976,,,,,,3884.0,,,
2.94,,17.251048,0.112,449.0,,4486.0,,,
2.73,,17.251,,,,3853.0,,-0.5,
2.51,6.12,17.256,,,2.16,,,,
2.72,6.2,17.2559,,,1.61,3914.0,,-0.13,
2.82,,17.25120011,0.1071,381.0,,3887.0,,-0.08,
2.82,,17.25120011,0.1071,381.0,,3887.0,,-0.08,
2.64,,17.25121397,0.1063,385.0,,3879.0,,-0.12,
3.11,7.48,17.25,,,1.339809,4124.0,,,
2.51,,17.25116937,,,,4486.0,-1.11124,-0.21,
3.18,,17.25120011,,,,4097.0,,-0.05,
,,17.25121397,,,,4486.0,-1.11124,-0.21,
2.83,,17.25204086,0.10725,381.0,,3887.0,,-0.08,M0 V
2.82,,17.25120011,0.1071,381.0,,3887.0,,-0.08,
,,17.25118601,,,,4486.0,-1.11124,-0.21,
2.5,6.1,17.251,,,2.1,,,,
1.23,,3.543917895,0.0373,646.0,,3887.0,,-0.08,
1.07,,3.543919,0.039,,,4486.0,,,
1.319,,,,,,4049.0,-1.06048,,
0.98,,3.54387093,0.03734,646.0,,3887.0,,-0.08,M0 V
1.06,,3.54391419,,,,4486.0,-1.11124,-0.21,
1.36,,,,,,3884.0,,,
1.23,,3.543917895,0.0373,646.0,,3887.0,,-0.08,
,,3.543919702,,,,4486.0,-1.11124,-0.21,
1.23,,3.543917895,0.0373,646.0,,3887.0,,-0.08,
0.98,,3.544,,,,3853.0,,-0.5,
1.13,,3.543867,0.039,761.0,,4486.0,,,
1.36,,3.543917895,,,,4097.0,,-0.05,
1.21,,3.543919702,0.037,652.0,,3879.0,,-0.12,
,,3.5438981699,,,,4486.0,-1.11124,-0.21,
2.13,,46.82767725,0.2068,276.0,,3879.0,,-0.12,
2.11,,46.827714,0.2085,273.0,,3887.0,,-0.08,
2.11,,46.827714,0.2085,273.0,,3887.0,,-0.08,
2.404,,,,,,3884.0,,,
,,46.82767725,,,,4486.0,-1.11124,-0.21,
2.34,,46.827714,,,,4097.0,,-0.05,
2.98,,46.82787,0.218,322.0,,4486.0,,,
2.572,,,,,,4049.0,-1.06048,,
1.92,,46.828,,,,3853.0,,-0.5,
2.11,,46.827714,0.2085,273.0,,3887.0,,-0.08,
2.41,,46.827915,0.22,,,4486.0,,,
2.1,,46.82763492,,,,4486.0,-1.11124,-0.21,
,,46.82766965,,,,4486.0,-1.11124,-0.21,
2.21,,8.1874109,,,,5468.0,,0.03,
,,8.187369804,,,,5250.0,-0.09198,0.0,
2.108,,,,,,5541.0,,,
,,8.18740532,,,,5250.0,-0.09198,0.0,
1.92,,8.18739443,0.0745,782.0,,5251.0,,0.0,
2.04,,8.18746,0.077,791.0,,5250.0,,,
2.09,,8.1874109,0.0776,798.0,,5523.0,,-0.02,
,,8.18739443,,,,5250.0,-0.09198,0.0,
2.01,,8.187399,0.075,,,5250.0,,,
2.303,,8.1874109,0.07988,,,5541.0,,0.29,
2.09,,8.1874109,0.0776,798.0,,5523.0,,-0.02,
2.09,,8.1874109,0.0776,798.0,,5523.0,,-0.02,
1.74,,76.050178,0.332,,,5250.0,,,
1.73,,76.0510651,,,,5468.0,,0.03,
,,76.05145255,,,,5250.0,-0.09198,0.0,
1.61,,76.0510651,0.343,379.0,,5523.0,,-0.02,
1.69,,76.0503,0.34,376.0,,5250.0,,,
1.917,,,,,,5541.0,,,
,,76.0506874693,,,,5250.0,-0.09198,0.0,
1.61,,76.0510651,0.343,379.0,,5523.0,,-0.02,
1.75,,76.0498163,0.329,372.0,,5251.0,,0.0,
1.61,,76.0510651,0.343,379.0,,5523.0,,-0.02,
,,76.0498163,,,,5250.0,-0.09198,0.0,
1.779,,76.0510651,0.35304,,,5541.0,,0.29,
,,10.38121981,,,,5122.5,-0.471,0.1621,
,,10.3812323295,,,,5122.5,-0.471,0.1621,
2.18,,10.381227,0.088,,,5098.0,,,
2.094,,,,,,5121.0,,,
2.26,,10.38123451,,,,5144.0,,0.04,
2.23,,10.38123451,0.0886,678.0,,5203.0,,0.0,
2.18,,10.38122447,0.0871,672.0,,5095.0,,0.02,
,,10.38122447,,,,5122.5,-0.471,0.1621,
2.21,,10.381209,0.089,690.0,,5218.0,,,
2.23,,10.38123451,0.0886,678.0,,5203.0,,0.0,
2.23,,10.38123451,0.0886,678.0,,5203.0,,0.0,
2.161,,10.38123451,0.08772,,,5121.0,,0.11,
2.1,,24.57081569,0.1574,509.0,,5203.0,,0.0,
,,24.5709023,,,,5122.5,-0.471,0.1621,
2.17,,24.57081569,,,,5144.0,,0.04,
,,24.570417869,,,,5122.5,-0.471,0.1621,
,,24.57079771,,,,5122.5,-0.471,0.1621,
2.82,,24.5709023,0.1547,505.0,,5095.0,,0.02,
2.17,,24.57078,0.158,518.0,,5218.0,,,
2.038,,24.57081569,0.15577,,,5121.0,,0.11,
2.0,,24.570858,0.156,,,5098.0,,,
2.1,,24.57081569,0.1574,509.0,,5203.0,,0.0,
2.712,,,,,,5121.0,,,
2.1,,24.57081569,0.1574,509.0,,5203.0,,0.0,
1.49,,13.06076688,0.1075,734.0,,5830.0,,-0.14,
,,13.06078532,,,,5435.5,-0.13988,-0.3382,
1.361,,,,,,5549.0,,,
1.49,,13.06076688,0.1075,734.0,,5830.0,,-0.14,
1.49,,13.06076688,0.1075,734.0,,5830.0,,-0.14,
,,13.0607936,,,,5435.5,-0.13988,-0.3382,
1.45,,13.0607936,0.1075,734.0,,5830.0,,-0.14,
1.36,,13.060855,0.108,,,5841.0,,,
1.3,,13.06062,0.108,732.0,,5823.0,,,
1.83,,13.06076688,,,,5886.0,,0.0,
1.38,,13.06076688,0.10143,,,5549.0,,-0.32,
,,13.060992682,,,,5435.5,-0.13988,-0.3382,
1.69,,21.85347,0.152,617.0,,5823.0,,,
1.75,,21.85362905,0.1515,618.0,,5830.0,,-0.14,
1.648,,,,,,5549.0,,,
,,21.8536302184,,,,5435.5,-0.13988,-0.3382,
,,21.85362905,,,,5435.5,-0.13988,-0.3382,
1.74,,21.8536791,0.1515,618.0,,5830.0,,-0.14,
1.64,,21.853722,0.152,,,5841.0,,,
1.74,,21.8536791,0.1515,618.0,,5830.0,,-0.14,
1.74,,21.8536791,0.1515,618.0,,5830.0,,-0.14,
2.06,,21.8536791,,,,5886.0,,0.0,
1.624,,21.8536791,0.14297,,,5549.0,,-0.32,
,,21.85378912,,,,5435.5,-0.13988,-0.3382,
2.81,,16.56805949,0.1195,594.0,,5265.0,,-0.1,
2.66,,16.56806,0.118,592.0,,5245.0,,,
2.54,,16.56806842,0.1155,548.0,,4987.0,,-0.18,
2.583,,,,,,5113.0,,,
2.67,,16.568087,0.12,,,5265.0,,,
,,16.5682448062,,,,5188.56,-0.45614,-0.0314,
2.81,,16.56805949,0.1195,594.0,,5265.0,,-0.1,
2.568,,16.56805949,0.1178,,,5113.0,,-0.08,
,,16.56806842,,,,5188.56,-0.45614,-0.0314,
,,16.56808299,,,,5188.56,-0.45614,-0.0314,
3.07,,16.56805949,,,,5388.0,,0.02,
2.81,,16.56805949,0.1195,594.0,,5265.0,,-0.1,
2.217,,,,,,5113.0,,,
2.62,,47.3330262,,,,5388.0,,0.02,
2.18,,47.3329299,0.2326,386.0,,4987.0,,-0.18,
2.4,,47.3330262,0.2407,418.0,,5265.0,,-0.1,
2.89,,47.33465,0.238,417.0,,5245.0,,,
2.47,,47.332773,0.242,,,5265.0,,,
,,47.3337511491,,,,5188.56,-0.45614,-0.0314,
,,47.33304842,,,,5188.56,-0.45614,-0.0314,
,,47.3329299,,,,5188.56,-0.45614,-0.0314,
2.4,,47.3330262,0.2407,418.0,,5265.0,,-0.1,
2.4,,47.3330262,0.2407,418.0,,5265.0,,-0.1,
2.192,,47.3330262,0.23712,,,5113.0,,-0.08,
,,40.8092144034,,,,6250.28,0.68915,0.0469,
3.33,,40.806231,0.249,,,6158.0,,,
3.71,,40.8065333,0.2641,772.0,,6207.0,,0.24,
3.523,,,,,,6284.0,,,
,,40.80657815,,,,6250.28,0.68915,0.0469,
,,40.8065333,,,,6250.28,0.68915,0.0469,
4.8,,40.80686,0.258,843.0,,6235.0,,,
4.86,,40.8068494,0.2542,844.0,,6231.0,,-0.18,
4.86,,40.8068494,0.2542,844.0,,6231.0,,-0.18,
4.19,,40.8068494,,,,6263.0,,0.2,
4.86,,40.8068494,0.2542,844.0,,6231.0,,-0.18,
3.978,,40.8068494,0.26122,,,6284.0,,0.13,
4.16,,140.10394,0.5785,559.0,,6231.0,,-0.18,
3.74,,140.0914,0.586,560.0,,6235.0,,,
3.248,,,,,,6284.0,,,
,,140.10244895,,,,6250.28,0.68915,0.0469,
3.403,,140.10394,0.59454,,,6284.0,,0.13,
,,140.10765,,,,6250.28,0.68915,0.0469,
3.59,,140.10394,,,,6263.0,,0.2,
4.16,,140.10394,0.5785,559.0,,6231.0,,-0.18,
4.16,,140.10394,0.5785,559.0,,6231.0,,-0.18,
3.42,,140.10765,0.601,511.0,,6207.0,,0.24,
2.83,,140.101261,0.566,,,6158.0,,,
1.62,,6.846113,0.074,1058.0,,6315.0,,,
,,6.84619236,,,,5963.0,0.00548,,
1.66,,6.84619299,0.0716,1030.0,,6299.0,,-0.32,
1.66,,6.84619299,0.0716,1030.0,,6299.0,,-0.32,
1.86,,6.846262,0.069,,,5835.0,,,
1.524,,,,,,5871.0,,,
,,6.8461878566,,,,5963.0,0.00548,,
1.66,,6.84619299,0.0716,1030.0,,6299.0,,-0.32,
1.67,,6.84619299,,,,5883.0,,-0.14,
1.67,,6.84619236,0.0677,1022.0,,5839.0,,-0.28,
1.592,,6.84619299,0.06989,,,5871.0,,-0.11,
2.5,,17.02885,0.136,781.0,,6315.0,,,
,,17.0290281702,,,,5963.0,0.00548,,
2.41,,17.02902105,0.1315,760.0,,6299.0,,-0.32,
,,17.02902786,,,,5963.0,0.00548,,
2.321,,,,,,5871.0,,,
2.41,,17.02902105,0.1315,760.0,,6299.0,,-0.32,
2.41,,17.02902105,0.1315,760.0,,6299.0,,-0.32,
2.54,,17.02902786,0.1243,755.0,,5839.0,,-0.28,
,,17.02893963,,,,5963.0,0.00548,,
2.46,,17.02902105,,,,5883.0,,-0.14,
2.315,,17.02902105,0.12826,,,5871.0,,-0.11,
2.63,,17.028937,0.127,,,5835.0,,,
2.2,,43.1308082,0.2444,557.0,,6299.0,,-0.32,
2.111,,43.1308082,0.23839,,,5871.0,,-0.11,
,,43.12984363,,,,5963.0,0.00548,,
2.57,,43.13042,0.252,573.0,,6315.0,,,
2.23,,43.1308082,,,,5883.0,,-0.14,
2.2,,43.1308082,0.2444,557.0,,6299.0,,-0.32,
2.39,,43.1312147,0.2309,554.0,,5839.0,,-0.28,
2.49,,43.130617,0.236,,,5835.0,,,
2.2,,43.1308082,0.2444,557.0,,6299.0,,-0.32,
,,43.1312147,,,,5963.0,0.00548,,
2.179,,,,,,5871.0,,,
2.35,,67.8318309,0.3305,479.0,,6299.0,,-0.32,
,,67.8318396275,,,,5963.0,0.00548,,
2.35,,67.8318309,0.3305,479.0,,6299.0,,-0.32,
,,67.8321638,,,,5963.0,0.00548,,
2.184,,,,,,5871.0,,,
2.35,,67.8318309,0.3305,479.0,,6299.0,,-0.32,
2.51,,67.8299,0.341,493.0,,6315.0,,,
2.39,,67.8321638,0.3123,476.0,,5839.0,,-0.28,
2.26,,67.8318309,0.32237,,,5871.0,,-0.11,
2.46,,67.8318309,,,,5883.0,,-0.14,
2.59,,67.831024,0.319,,,5835.0,,,
,,67.83266255,,,,5963.0,0.00548,,
2.98,,6.61836309,0.0678,1066.0,,5529.0,,0.16,
2.51,,6.61834191,0.0702,990.0,,5888.0,,0.1,
2.51,,6.61834191,0.0702,990.0,,5888.0,,0.1,
2.51,,6.61834191,0.0702,990.0,,5888.0,,0.1,
2.584,,,,,,5535.0,,,
,,6.6184092561,,,,5510.0,0.01163,,
,,6.61836309,,,,5510.0,0.01163,,
2.21,,6.61834191,,,,5516.0,,-0.05,
,,6.61833608,,,,5510.0,0.01163,,
2.45,,6.6184,0.07,950.0,,5634.0,,,
2.48,,6.61833,0.071,,,5885.0,,,
,,107.723221811,,,,5510.0,0.01163,,
4.1,,107.7143,0.452,374.0,,5634.0,,,
3.83,,107.7215744,0.451,390.0,,5888.0,,0.1,
3.83,,107.7215744,0.451,390.0,,5888.0,,0.1,
,,107.72155986,,,,5510.0,0.01163,,
,,107.7214092,,,,5510.0,0.01163,,
3.24,,107.7215744,,,,5516.0,,-0.05,
4.117,,,,,,5535.0,,,
4.75,,107.7214092,0.4352,421.0,,5529.0,,0.16,
3.89,,107.723601,0.457,,,5885.0,,,
3.83,,107.7215744,0.451,390.0,,5888.0,,0.1,
,,3.3537313862,,,,3886.0,-1.21303,,
2.43,,3.353730333,,,,3973.0,,-0.18,
1.96,,3.35,,,,,,,
,,3.353732008,,,,3886.0,-1.21303,,
2.109,,,,,,3868.0,-1.22915,,
2.0,,3.353707,0.036,689.0,,4081.0,,,
1.65,,3.353732008,0.034,615.0,,3789.0,,-0.34,
2.12,,3.353730333,0.0346,619.0,,3807.0,,-0.26,
1.97,,3.354,,,,3878.0,,-0.1,
1.924,,,,,,3783.0,,,
2.12,,3.353730333,0.0346,619.0,,3807.0,,-0.26,
,,3.35373823,,,,3886.0,-1.21303,,
2.11,37.9,3.354,,,,,,,
1.98,,3.353728,0.037,,,4258.0,,,
1.79,,3.35368204,0.0346,617.0,,3807.0,,-0.26,M1 V
1.86,,3.35372553,,,,3886.0,-1.21303,,
2.12,,3.353730333,0.0346,619.0,,3807.0,,-0.26,
2.02,,6.877449897,0.0558,487.0,,3807.0,,-0.26,
2.13,,6.87745,0.06,,,4258.0,,,
2.05,,6.877446033,0.0549,484.0,,3789.0,,-0.34,
2.32,,6.877458,0.058,543.0,,4081.0,,,
2.652,,,,,,3868.0,-1.22915,,
2.1,,6.87749137,,,,3886.0,-1.21303,,
2.392,,,,,,3783.0,,,
2.02,,6.877449897,0.0558,487.0,,3807.0,,-0.26,
,,6.877446033,,,,3886.0,-1.21303,,
2.24,,6.88,,,,,,,
,,6.8774462313,,,,3886.0,-1.21303,,
2.5,,6.877,,,,3878.0,,-0.1,
,,6.87745863,,,,3886.0,-1.21303,,
2.02,,6.877449897,0.0558,487.0,,3807.0,,-0.26,
,,6.877,,,,,,,
2.31,,6.877449897,,,,3973.0,,-0.18,
2.35,,,,,,3868.0,-1.22915,,
2.01,,28.46462622,0.1439,303.0,,3807.0,,-0.26,
2.31,,28.46462622,,,,3973.0,,-0.18,
2.23,,28.46,,,,,,,
2.22,,28.463,,,,3878.0,,-0.1,
1.93,,28.46416009,,,,3886.0,-1.21303,,
,,28.4646280549,,,,3886.0,-1.21303,,
,,28.46464804,,,,3886.0,-1.21303,,
1.87,,28.46464804,0.1415,301.0,,3789.0,,-0.34,
2.01,,28.46462622,0.1439,303.0,,3807.0,,-0.26,
2.01,,28.46462622,0.1439,303.0,,3807.0,,-0.26,
2.31,,28.46381,0.15,337.0,,4081.0,,,
,,28.46459193,,,,3886.0,-1.21303,,
2.27,,28.464515,0.154,,,4258.0,,,
2.18,,,,,,3783.0,,,
2.564,,,,,,6097.0,,,
,,25.93406406,,,,6005.31,0.31808,0.0009,
2.52,,25.9340674,,,,6060.0,,0.06,
2.55,,25.934138,0.18,,,6081.0,,,
2.35,,25.9340674,0.176,707.0,,6322.0,,-0.12,
,,25.93399995,,,,6005.31,0.31808,0.0009,
2.35,,25.9340674,0.176,707.0,,6322.0,,-0.12,
2.581,,25.9340674,0.1776,,,6097.0,,0.04,
2.35,,25.9340674,0.176,707.0,,6322.0,,-0.12,
2.9,,25.93416,0.179,699.0,,6314.0,,,
2.48,,25.93406406,0.1749,695.0,,5952.0,,0.06,
,,25.9342243844,,,,6005.31,0.31808,0.0009,
2.52,,83.4463335,0.3835,479.0,,6322.0,,-0.12,
2.52,,83.4463335,0.3835,479.0,,6322.0,,-0.12,
3.1,,83.4421,0.389,474.0,,6314.0,,,
2.73,,83.4463485,0.3813,471.0,,5952.0,,0.06,
3.38,,83.446393,0.391,,,6081.0,,,
2.824,,,,,,6097.0,,,
2.773,,83.4463335,0.3871,,,6097.0,,0.04,
,,83.44629501,,,,6005.31,0.31808,0.0009,
2.52,,83.4463335,0.3835,479.0,,6322.0,,-0.12,
,,83.4463485,,,,6005.31,0.31808,0.0009,
,,83.4464714349,,,,6005.31,0.31808,0.0009,
2.65,,83.4463335,,,,6060.0,,0.06,
,,5.32666987,,,,5471.0,0.36836,,
2.67,,5.326679,0.06,951.0,,5602.0,,,
4.345,,5.32670215,0.06295,,,5619.0,,0.4,
2.47,,5.326718,0.061,,,5847.0,,,
2.32,,5.32670215,,,,5509.0,,0.02,
2.45,,5.32670215,0.0601,1007.0,,5831.0,,0.0,
,,5.32667299,,,,5471.0,0.36836,,
,,5.3266286804,,,,5471.0,0.36836,,
2.45,,5.32670215,0.0601,1007.0,,5831.0,,0.0,
2.45,,5.32670215,0.0601,1007.0,,5831.0,,0.0,
2.26,,5.32667299,0.0601,1007.0,,5831.0,,0.0,
4.217,,,,,,5619.0,,,
1.69,,8.127899,0.081,,,5847.0,,,
,,8.1280933,,,,5471.0,0.36836,,
1.7,,8.1281,0.08,824.0,,5602.0,,,
1.62,,8.12810877,0.0796,875.0,,5831.0,,0.0,
2.588,,,,,,5619.0,,,
,,8.1279925937,,,,5471.0,0.36836,,
1.39,,8.1280933,0.0796,875.0,,5831.0,,0.0,
1.62,,8.12810877,0.0796,875.0,,5831.0,,0.0,
1.58,,8.12810877,,,,5509.0,,0.02,
1.62,,8.12810877,0.0796,875.0,,5831.0,,0.0,
2.864,,8.12810877,0.08345,,,5619.0,,0.4,
4.94,,15.33525912,0.1201,630.0,,5325.0,,0.36,
,,15.33528675,,,,5399.0,-0.32941,0.41,
4.27,,15.33525912,0.11604,,,5264.0,,0.12,
4.85,,15.33525912,,,,5294.0,,0.25,
,,15.33527467,,,,5399.0,-0.32941,0.41,
4.652,,,,,,5264.0,,,
4.94,,15.33525912,0.1201,630.0,,5325.0,,0.36,
5.0,,15.33528675,0.1179,610.0,,5251.0,,0.21,
4.0,2895.31,15.3348,0.118,,,5400.0,,0.41,
4.94,,15.33525912,0.1201,630.0,,5325.0,,0.36,
5.85,41.8,15.335,,,,,,,
5.72,,15.335244,0.121,656.0,,5399.0,,,
7.34,,31.330554,0.194,518.0,,5399.0,,,
,,31.33046135,,,,5399.0,-0.32941,0.41,
7.24,,31.33050622,0.1934,496.0,,5325.0,,0.36,
4.9,4385.87,31.3309,0.191,,,5400.0,,0.41,
6.246,,31.33050622,0.1868,,,5264.0,,0.12,
7.17,21.2,31.33,,,,,,,
7.17,,31.33050622,,,,5294.0,,0.25,
6.5,,31.33046135,0.1898,481.0,,5251.0,,0.21,
7.24,,31.33050622,0.1934,496.0,,5325.0,,0.36,
,,31.33046537,,,,5399.0,-0.32941,0.41,
6.056,,,,,,5264.0,,,
7.24,,31.33050622,0.1934,496.0,,5325.0,,0.36,
2.438,,6.54626058,0.06578,,,5264.0,,0.12,
2.19,,6.54626149,0.0668,810.0,,5251.0,,0.21,
2.83,,6.54626058,0.0681,836.0,,5325.0,,0.36,
2.7061946,,6.546289921,,,,5251.0,,0.21,
,,6.54625953,,,,5399.0,-0.32941,0.41,
,,6.54626149,,,,5399.0,-0.32941,0.41,
2.8,,6.546303,0.068,876.0,,5399.0,,,
2.83,,6.54626058,0.0681,836.0,,5325.0,,0.36,
2.83,,6.54626058,0.0681,836.0,,5325.0,,0.36,
1.87,,11.47613,0.105,990.0,,6419.0,,,
,,11.4762117513,,,,6142.0,0.31211,,
1.92,,11.4761013,,,,6127.0,,0.07,
1.835,,,,,,6099.0,,,
,,11.47609015,,,,6142.0,0.31211,,
1.728,,11.4761013,0.10498,,,6099.0,,0.15,
2.07,,11.47609015,0.1045,984.0,,6071.0,,0.1,
2.01,,11.476094,0.107,,,6067.0,,,
1.83,,11.4761013,0.1045,1001.0,,6432.0,,-0.14,
,,11.47598101,,,,6142.0,0.31211,,
1.83,,11.4761013,0.1045,1001.0,,6432.0,,-0.14,
1.83,,11.4761013,0.1045,1001.0,,6432.0,,-0.14,
1.71,,25.2630467,0.1769,756.0,,6071.0,,0.1,
1.5,,25.2630268,0.1768,769.0,,6432.0,,-0.14,
1.5,,25.2630268,0.1768,769.0,,6432.0,,-0.14,
1.412,,25.2630268,0.17759,,,6099.0,,0.15,
1.59,,25.2629,0.178,760.0,,6419.0,,,
,,25.2627164758,,,,6142.0,0.31211,,
1.77,,25.262887,0.18,,,6067.0,,,
,,25.26274411,,,,6142.0,0.31211,,
1.62,,25.2630268,,,,6127.0,,0.07,
,,25.2630467,,,,6142.0,0.31211,,
1.516,,,,,,6099.0,,,
1.5,,25.2630268,0.1768,769.0,,6432.0,,-0.14,
1.32,,10.43547805,0.0875,778.0,,5516.0,,-0.2,
0.89,,5.217738,0.056,,,5524.0,,,
,,10.43541553,,,,5645.65,-0.25319,-0.105,
,,10.43547031,,,,5645.65,-0.25319,-0.105,
1.247,,10.43547805,0.08784,,,5470.0,,-0.17,
,,5.2177351613,,,,5645.65,-0.25319,-0.105,
1.229,,,,,,5470.0,,,
1.32,,10.43547805,0.0875,778.0,,5516.0,,-0.2,
1.46,,10.43549,0.091,830.0,,5759.0,,,
1.23,,10.43547805,,,,5555.0,,-0.13,
1.22,,10.43547031,0.0881,759.0,,5528.0,,-0.2,
1.32,,10.43547805,0.0875,778.0,,5516.0,,-0.2,
1.15,,7.411038,0.072,933.0,,5759.0,,,
1.0,,7.410935,0.071,,,5524.0,,,
1.02,,7.41086267,0.0697,872.0,,5516.0,,-0.2,
1.02,,7.41086267,0.0697,872.0,,5516.0,,-0.2,
0.942,,,,,,5470.0,,,
0.94,,7.41084314,0.0702,850.0,,5528.0,,-0.2,
,,7.41084314,,,,5645.65,-0.25319,-0.105,
0.95,,7.41086267,,,,5555.0,,-0.13,
,,7.4109195411,,,,5645.65,-0.25319,-0.105,
0.971,,7.41086267,0.06993,,,5470.0,,-0.17,
,,7.41084384,,,,5645.65,-0.25319,-0.105,
1.02,,7.41086267,0.0697,872.0,,5516.0,,-0.2,
0.67,,5.24972541,0.05554,,,5470.0,,-0.17,
0.67,,5.24970432,0.0558,954.0,,5528.0,,-0.2,
0.71,,5.24972541,0.0554,978.0,,5516.0,,-0.2,
0.669,,,,,,5470.0,,,
0.71,,5.24972541,0.0554,978.0,,5516.0,,-0.2,
0.71,,5.24972541,0.0554,978.0,,5516.0,,-0.2,
0.7,,5.24948,0.058,1039.0,,5759.0,,,
0.66,,5.24972541,,,,5555.0,,-0.13,
,,5.24970432,,,,5645.65,-0.25319,-0.105,
,,5.2496913953,,,,5645.65,-0.25319,-0.105,
1.43,,2.971353,0.038,,,5297.0,,,
1.33,,2.9713641,0.0372,1117.0,,5300.0,,-0.16,
1.52,,2.97136658,0.0386,1200.0,,5334.0,,0.16,
1.33,,2.9713641,0.0372,1117.0,,5300.0,,-0.16,
1.871,,,,,,5439.0,,,
1.3,,2.971365,0.037,1114.0,,5289.0,,,
,,2.97136658,,,,5528.34,0.06634,0.09,
1.895,,2.9713641,0.03921,,,5439.0,,0.04,
,,2.9713483036,,,,5528.34,0.06634,0.09,
1.46,,2.9713641,,,,5605.0,,0.1,
1.33,,2.9713641,0.0372,1117.0,,5300.0,,-0.16,
1.31,78.0,2.971,,,,,,,
1.79,,6.057342,0.061,,,5297.0,,,
,,6.05733984,,,,5528.34,0.06634,0.09,
1.67,,6.05730524,0.0598,881.0,,5300.0,,-0.16,
1.63,97.8,6.057,,,,,,,
1.67,,6.05730524,0.0598,881.0,,5300.0,,-0.16,
2.378,,,,,,5439.0,,,
1.94,,6.05729966,0.062,947.0,,5334.0,,0.16,
1.7,,6.057428,0.06,875.0,,5289.0,,,
2.379,,6.05730524,0.06305,,,5439.0,,0.04,
1.87,,6.05730524,,,,5605.0,,0.1,
1.67,,6.05730524,0.0598,881.0,,5300.0,,-0.16,
,,6.0573316503,,,,5528.34,0.06634,0.09,
,,6.05729966,,,,5528.34,0.06634,0.09,
1.76,,10.93730071,0.0887,723.0,,5300.0,,-0.16,
2.0,,10.93730071,,,,5605.0,,0.1,
2.504,,10.93730071,0.09348,,,5439.0,,0.04,
1.76,,10.93730071,0.0887,723.0,,5300.0,,-0.16,
,,10.93725572,,,,5528.34,0.06634,0.09,
2.0,,10.93711,0.089,718.0,,5289.0,,,
1.76,,10.93730071,0.0887,723.0,,5300.0,,-0.16,
2.41,,10.93725572,0.092,777.0,,5334.0,,0.16,
2.962,,,,,,5439.0,,,
,,10.9372594521,,,,5528.34,0.06634,0.09,
,,10.93735256,,,,5528.34,0.06634,0.09,
2.25,,10.937304,0.091,,,5297.0,,,
1.55,,2.936526966,0.0369,1167.0,,5627.0,,-0.48,
1.55,,2.936526966,0.0369,1167.0,,5627.0,,-0.48,
,,2.9365322724,,,,5441.0,-0.34099,,
1.481,,2.936526966,0.03657,,,5217.0,,-0.28,
1.5,,2.936532,0.037,,,5626.0,,,
