planet_radius_earth,planet_mass_earth,orbital_period_days,semi_major_axis_AU,equilibrium_temp_K,planet_density,star_temp_K,star_luminosity,star_metallicity,star_type
0.74437023,154.306465,1.962260008,0.10086,797.0,1.33,5726.0,-0.0828599999999999,-0.1,G0 V
1.7810587,154.306465,2.440829992,0.10086,797.0,1.33,4803.0,-0.0828599999999999,-0.08,G0 V
2.3,154.306465,2.440839436,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,41.865633,0.10086,797.0,1.33,5542.49,-0.07602,0.011,G0 V
1.35415138,154.306465,41.86869812,0.10086,797.0,1.33,5852.0,-0.0828599999999999,-0.3,G0 V
1.149,154.306465,41.8673672,0.22971,797.0,1.33,5600.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,41.8681996,0.10086,797.0,1.33,5542.49,-0.07602,0.011,G0 V
1.10479327,154.306465,8.617429733,0.10086,797.0,1.33,5009.0,-0.0828599999999999,0.16,G0 V
2.3,154.306465,8.61742738,0.10086,797.0,1.33,4764.58,-0.56655,-0.3044,G0 V
0.742,154.306465,7.28170196,0.06686,797.0,1.33,4825.0,-0.0828599999999999,-0.03,G0 V
0.73022577,154.306465,7.281690121,0.10086,797.0,1.33,4970.0,-0.0828599999999999,0.32,G0 V
2.3,154.306465,7.28171395,0.10086,797.0,1.33,4813.0,-0.56664,-0.0039,G0 V
2.3,154.306465,7.28116667,0.10086,797.0,1.33,4748.0,-0.64972,-0.0039,G0 V
1.50004034,154.306465,7.281099796,0.10086,797.0,1.33,5008.0,-0.0828599999999999,0.18,G0 V
1.68161001,154.306465,6.647520065,0.10086,797.0,1.33,6046.0,-0.0828599999999999,0.07,G0 V
2.3,154.306465,6.64754478,0.10086,797.0,1.33,5591.0,-0.1809,-0.0039,G0 V
1.15,154.306465,5.59931973,0.10086,797.0,1.33,6180.0,-0.0828599999999999,-0.28,G0 V
2.3,154.306465,5.59934848,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.112,154.306465,5.59931973,0.0586170065,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.112,154.306465,5.59931973,0.05863,797.0,1.33,5945.0,-0.0828599999999999,-0.4,G0 V
1.064,154.306465,5.599293,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.02,154.306465,5.599308,0.06,797.0,1.33,6004.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.59931543,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.289,154.306465,10.3392924,0.10086,797.0,1.33,5945.0,-0.0828599999999999,-0.0039,G0 V
1.308,154.306465,10.34971385,0.0882847489,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.34973276,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
2.3,154.306465,10.34976692,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.514,154.306465,10.3392924,0.10086,797.0,1.33,5945.0,-0.0828599999999999,-0.0039,G0 V
1.23,154.306465,10.349695,0.09,797.0,1.33,6004.0,-0.0828599999999999,-0.0039,G0 V
1.28,154.306465,10.34971385,0.10086,797.0,1.33,6180.0,-0.0828599999999999,-0.28,G0 V
2.3,154.306465,10.3497458483,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.208,154.306465,10.349711,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.308,154.306465,10.34971385,0.08831,797.0,1.33,5945.0,-0.0828599999999999,-0.4,G0 V
2.3,154.306465,15.677546605,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
2.3,154.306465,15.67770919,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.5,154.306465,10.3392924,0.10086,797.0,1.33,5945.0,-0.0828599999999999,-0.0039,G0 V
1.244,154.306465,15.67787,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
2.3,154.306465,15.67750191,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
1.191,154.306465,15.67756112,0.116444539,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.191,154.306465,15.67756112,0.11646,797.0,1.33,5945.0,-0.0828599999999999,-0.4,G0 V
2.3,154.306465,15.677,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.15,154.306465,15.67756112,0.10086,797.0,1.33,6180.0,-0.0828599999999999,-0.28,G0 V
1.22,154.306465,15.677563,0.119,797.0,1.33,6004.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,25.21086086,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
0.927,154.306465,25.2099845,0.15986,797.0,1.33,5945.0,-0.0828599999999999,-0.4,G0 V
1.005,154.306465,10.3392924,0.10086,797.0,1.33,5945.0,-0.0828599999999999,-0.0039,G0 V
0.91,154.306465,25.209715,0.164,797.0,1.33,6004.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,25.2100146,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
0.9,154.306465,25.2099845,0.10086,797.0,1.33,6180.0,-0.0828599999999999,-0.28,G0 V
2.3,154.306465,25.210314191,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
0.927,154.306465,25.2099845,0.1598263973,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
0.983,154.306465,25.2097,0.10086,797.0,1.33,5963.52,0.22187,-0.441,G0 V
2.3,154.306465,7.545922037,0.10086,797.0,1.33,5916.0,0.36925,-0.0039,G0 V
2.3,154.306465,11.3220104,0.10086,797.0,1.33,5916.0,0.36925,-0.0039,G0 V
2.3,154.306465,4.959319244,0.10086,797.0,1.33,5734.0,0.04119,0.08,G0 V
2.3,154.306465,4.9593195,0.10086,797.0,1.33,5734.0,0.04119,0.08,G0 V
1.82200003,154.306465,4.537000179,0.10086,797.0,1.33,4805.0,-0.0828599999999999,-0.06,G0 V
2.3,154.306465,4.53702121,0.10086,797.0,1.33,4606.75,-0.69414,-0.2463,G0 V
2.3,154.306465,10.84969477,0.10086,797.0,1.33,5155.0,-0.29793,-0.0039,G0 V
3.0079999,154.306465,10.84969997,0.10086,797.0,1.33,5251.0,-0.0828599999999999,-0.04,G0 V
2.3,154.306465,10.84962391,0.10086,797.0,1.33,5155.0,-0.29793,-0.0039,G0 V
2.3,154.306465,18.5084526,0.10086,797.0,1.33,5690.05,-0.09382,0.1786,G0 V
2.3,154.306465,18.50864331,0.10086,797.0,1.33,5690.05,-0.09382,0.1786,G0 V
2.722,154.306465,17.79002419,0.1332,797.0,1.33,5681.0,-0.0828599999999999,0.13,G0 V
2.3,154.306465,17.79001678,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
2.82,154.306465,17.790037,0.131,797.0,1.33,5574.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,17.7900128476,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
2.85,154.306465,17.79002419,0.10086,797.0,1.33,5636.0,-0.0828599999999999,0.04,G0 V
2.3,154.306465,17.78999569,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
2.625,154.306465,10.3392924,0.10086,797.0,1.33,5681.0,-0.0828599999999999,-0.0039,G0 V
2.47,154.306465,49.567416,0.259,797.0,1.33,5574.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,49.5678612569,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
2.534,154.306465,49.5675359,0.26373,797.0,1.33,5681.0,-0.0828599999999999,0.13,G0 V
2.65,154.306465,49.5675359,0.10086,797.0,1.33,5636.0,-0.0828599999999999,0.04,G0 V
2.826,154.306465,10.3392924,0.10086,797.0,1.33,5681.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,49.5674085,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
2.3,154.306465,49.56752919,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
2.3,154.306465,1.311842968,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
1.53,154.306465,1.31184443,0.10086,797.0,1.33,5636.0,-0.0828599999999999,0.04,G0 V
2.3,154.306465,1.31184954,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
2.3,154.306465,1.3118460917,0.10086,797.0,1.33,5569.29,-0.1089,0.1142,G0 V
1.437,154.306465,1.31184443,0.02342,797.0,1.33,5681.0,-0.0828599999999999,0.13,G0 V
1.393,154.306465,10.3392924,0.10086,797.0,1.33,5681.0,-0.0828599999999999,-0.0039,G0 V
2.84500003,154.306465,33.0257988,0.10086,797.0,1.33,5819.0,-0.0828599999999999,0.14,G0 V
2.3,154.306465,33.0257179,0.10086,797.0,1.33,5671.0,0.22397,-0.0039,G0 V
2.3,154.306465,33.02645384,0.10086,797.0,1.33,5671.0,0.22397,-0.0039,G0 V
2.3,154.306465,453.54212,0.10086,797.0,1.33,5883.45,0.24356,-0.1959,G0 V
0.86659998,154.306465,3.823159933,0.10086,797.0,1.33,6202.0,-0.0828599999999999,0.21,G0 V
0.859,154.306465,3.82316376,0.0501,797.0,1.33,6246.0,-0.0828599999999999,0.0,G0 V
2.3,154.306465,3.82315697,0.10086,797.0,1.33,6451.0,0.37137,-0.0039,G0 V
1.64300001,154.306465,7.328519821,0.10086,797.0,1.33,5135.0,-0.0828599999999999,0.12,G0 V
2.3,154.306465,7.32851947,0.10086,797.0,1.33,5022.0,-0.48076,-0.0039,G0 V
2.3,154.306465,1.992812339,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.42064689,0.10086,797.0,1.33,5279.96,-0.0828599999999999,0.1226,G0 V
2.22099996,154.306465,3.420650005,0.10086,797.0,1.33,5370.0,-0.0828599999999999,0.14,G0 V
2.3,154.306465,19.5489666,0.10086,797.0,1.33,5293.51,-0.41148,-0.318,G0 V
2.95000005,154.306465,19.54929924,0.10086,797.0,1.33,5549.0,-0.0828599999999999,-0.54,G0 V
2.3,154.306465,2.345863002,0.10086,797.0,1.33,4711.0,-0.61631,-0.0039,G0 V
1.50999999,154.306465,2.345860004,0.10086,797.0,1.33,4769.0,-0.0828599999999999,0.12,G0 V
1.69599998,154.306465,3.648269892,0.10086,797.0,1.33,4769.0,-0.0828599999999999,0.12,G0 V
2.3,154.306465,3.64830183,0.10086,797.0,1.33,4711.0,-0.61631,-0.0039,G0 V
3.2650001,154.306465,5.644889832,0.10086,797.0,1.33,4769.0,-0.0828599999999999,0.12,G0 V
2.3,154.306465,5.64490356,0.10086,797.0,1.33,4711.0,-0.61631,-0.0039,G0 V
2.3,154.306465,5.644914154,0.10086,797.0,1.33,4711.0,-0.61631,-0.0039,G0 V
2.3,154.306465,8.74292005,0.10086,797.0,1.33,4711.0,-0.61631,-0.0039,G0 V
2.3,154.306465,8.74294266,0.10086,797.0,1.33,4711.0,-0.61631,-0.0039,G0 V
2.45300007,154.306465,8.742970467,0.10086,797.0,1.33,4769.0,-0.0828599999999999,0.12,G0 V
2.3,154.306465,11.49440414,0.10086,797.0,1.33,5801.01,-0.0828599999999999,-0.1821,G0 V
2.3,154.306465,11.49500229,0.10086,797.0,1.33,5801.01,-0.0828599999999999,-0.1821,G0 V
1.54999995,154.306465,11.49499989,0.10086,797.0,1.33,6033.0,-0.0828599999999999,-0.1,G0 V
2.3,154.306465,10.161023528,0.10086,797.0,1.33,5953.0,0.27935,-0.0039,G0 V
2.3,154.306465,10.16102981,0.10086,797.0,1.33,5953.0,0.27935,-0.0039,G0 V
3.027,154.306465,10.3392924,0.10086,797.0,1.33,5721.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,23.64210501,0.10086,797.0,1.33,5698.3,-0.09685,-0.048,G0 V
2.96,154.306465,23.64219092,0.10086,797.0,1.33,5709.0,-0.0828599999999999,-0.12,G0 V
2.3,154.306465,23.6421965,0.10086,797.0,1.33,5698.3,-0.09685,-0.048,G0 V
3.109,154.306465,23.64219092,0.15976,797.0,1.33,5721.0,-0.0828599999999999,0.0,G0 V
3.11,154.306465,23.637604,0.158,797.0,1.33,5644.0,-0.0828599999999999,-0.0039,G0 V
3.655,154.306465,10.3392924,0.10086,797.0,1.33,5721.0,-0.0828599999999999,-0.0039,G0 V
3.264,154.306465,67.0932997,0.32021,797.0,1.33,5721.0,-0.0828599999999999,0.0,G0 V
2.3,154.306465,67.0930642,0.10086,797.0,1.33,5698.3,-0.09685,-0.048,G0 V
2.3,154.306465,67.0933109601,0.10086,797.0,1.33,5698.3,-0.09685,-0.048,G0 V
2.3,154.306465,67.09342695,0.10086,797.0,1.33,5698.3,-0.09685,-0.048,G0 V
3.15,154.306465,67.0932997,0.10086,797.0,1.33,5709.0,-0.0828599999999999,-0.12,G0 V
3.25,154.306465,67.093408,0.316,797.0,1.33,5644.0,-0.0828599999999999,-0.0039,G0 V
3.91400003,154.306465,1.735129952,0.10086,797.0,1.33,5751.0,-0.0828599999999999,0.21,G0 V
2.3,154.306465,1.73513611,0.10086,797.0,1.33,5940.0,0.11702,-0.0039,G0 V
2.3,154.306465,1.73513619,0.10086,797.0,1.33,5940.0,0.11702,-0.0039,G0 V
3.372,154.306465,1.735136026,0.02904,797.0,1.33,5759.0,-0.0828599999999999,0.24,G0 V
2.3,154.306465,4.06844957,0.10086,797.0,1.33,5940.0,0.11702,-0.0039,G0 V
1.18700004,154.306465,4.068429947,0.10086,797.0,1.33,5751.0,-0.0828599999999999,0.21,G0 V
0.986,154.306465,4.06844201,0.05126,797.0,1.33,5759.0,-0.0828599999999999,0.24,G0 V
2.3,154.306465,13.26079792,0.10086,797.0,1.33,5477.0,-0.1085,-0.0039,G0 V
1.409,154.306465,13.26084292,0.10748,797.0,1.33,5486.0,-0.0828599999999999,0.14,G0 V
1.84599996,154.306465,13.26080036,0.10086,797.0,1.33,5478.0,-0.0828599999999999,0.16,G0 V
2.3,154.306465,22.79020351,0.10086,797.0,1.33,5477.0,-0.1085,-0.0039,G0 V
2.446,154.306465,22.79021423,0.15424,797.0,1.33,5486.0,-0.0828599999999999,0.14,G0 V
2.90799999,154.306465,22.79019928,0.10086,797.0,1.33,5478.0,-0.0828599999999999,0.16,G0 V
2.3,154.306465,22.79009217,0.10086,797.0,1.33,5477.0,-0.1085,-0.0039,G0 V
1.02699995,154.306465,15.61120033,0.10086,797.0,1.33,5383.0,-0.0828599999999999,0.0,G0 V
1.081,154.306465,15.611223,0.11683,797.0,1.33,5371.0,-0.0828599999999999,-0.12,G0 V
2.3,154.306465,15.6112238,0.10086,797.0,1.33,5373.47,-0.00858,-0.1236,G0 V
2.3,154.306465,26.6565737,0.10086,797.0,1.33,4939.47,-0.0828599999999999,0.0527,G0 V
2.3,154.306465,26.65671518,0.10086,797.0,1.33,4939.47,-0.0828599999999999,0.0527,G0 V
2.3,154.306465,4.61225043,0.10086,797.0,1.33,5337.39,-0.04165,0.258,G0 V
2.3,154.306465,73.75794221,0.10086,797.0,1.33,4693.0,-0.55559,-0.0039,G0 V
2.3,154.306465,73.7578875,0.10086,797.0,1.33,4693.0,-0.55559,-0.0039,G0 V
3.347,154.306465,73.7579317,0.32233,797.0,1.33,4883.0,-0.0828599999999999,0.2,G0 V
2.3,154.306465,32.37642916,0.10086,797.0,1.33,4519.0,-0.65721,-0.0039,G0 V
1.91,154.306465,32.3763405,0.18167,797.0,1.33,4628.0,-0.0828599999999999,0.18,G0 V
2.3,154.306465,32.376183,0.10086,797.0,1.33,4519.0,-0.65721,-0.0039,G0 V
2.29399991,154.306465,32.37609863,0.10086,797.0,1.33,4580.0,-0.0828599999999999,0.08,G0 V
2.3,154.306465,92.73002412,0.10086,797.0,1.33,4519.0,-0.65721,-0.0039,G0 V
2.432,154.306465,92.7296775,0.3664,797.0,1.33,4628.0,-0.0828599999999999,0.18,G0 V
2.81299996,154.306465,92.72949982,0.10086,797.0,1.33,4580.0,-0.0828599999999999,0.08,G0 V
2.3,154.306465,92.7297248,0.10086,797.0,1.33,4519.0,-0.65721,-0.0039,G0 V
2.3,154.306465,26.7575866,0.10086,797.0,1.33,6031.0,0.13162,-0.0039,G0 V
2.3,154.306465,26.75902695,0.10086,797.0,1.33,6031.0,0.13162,-0.0039,G0 V
2.44300008,154.306465,26.75749969,0.10086,797.0,1.33,6215.0,-0.0828599999999999,-0.06,G0 V
0.66,154.306465,3.03266154,0.04066,797.0,1.33,5606.0,-0.0828599999999999,0.11,G0 V
0.69419998,154.306465,3.03263998,0.10086,797.0,1.33,5640.0,-0.0828599999999999,0.06,G0 V
2.3,154.306465,3.03267135,0.10086,797.0,1.33,5581.44,-0.0658,0.096,G0 V
3.55299997,154.306465,8.739450455,0.10086,797.0,1.33,4406.0,-0.0828599999999999,-0.24,G0 V
2.3,154.306465,8.7396758,0.10086,797.0,1.33,4376.0,-0.77323,-0.0039,G0 V
2.3,154.306465,3.696121272,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
1.708,154.306465,10.3392924,0.10086,797.0,1.33,5508.0,-0.0828599999999999,-0.0039,G0 V
2.007,154.306465,3.696119675,0.04588,797.0,1.33,5508.0,-0.0828599999999999,0.11,G0 V
2.3,154.306465,3.6961048684,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.13,154.306465,3.696119675,0.10086,797.0,1.33,5569.0,-0.0828599999999999,0.04,G0 V
2.3,154.306465,3.69611757,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.3,154.306465,10.8540774435,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.88,154.306465,10.854097835,0.09408,797.0,1.33,5508.0,-0.0828599999999999,0.11,G0 V
2.3,154.306465,10.8541002,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
3.04,154.306465,10.854097835,0.10086,797.0,1.33,5569.0,-0.0828599999999999,0.04,G0 V
2.868,154.306465,10.3392924,0.10086,797.0,1.33,5508.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.854095934,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.492,154.306465,77.6115987,0.34921,797.0,1.33,5508.0,-0.0828599999999999,0.11,G0 V
2.63,154.306465,77.6115987,0.10086,797.0,1.33,5569.0,-0.0828599999999999,0.04,G0 V
2.3,154.306465,77.6114427,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.3,154.306465,77.6114550544,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.3,154.306465,77.61154162,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.488,154.306465,10.3392924,0.10086,797.0,1.33,5508.0,-0.0828599999999999,-0.0039,G0 V
0.865,154.306465,6.09852281,0.0639,797.0,1.33,5495.0,-0.0828599999999999,0.07,G0 V
2.3,154.306465,6.0984882328,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
0.784,154.306465,6.09853672,0.0640384158,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
0.81,154.306465,6.09853672,0.10086,797.0,1.33,5569.0,-0.0828599999999999,0.04,G0 V
2.3,154.306465,6.09855603,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
0.805,154.306465,10.3392924,0.10086,797.0,1.33,5508.0,-0.0828599999999999,-0.0039,G0 V
0.784,154.306465,6.09853672,0.06406,797.0,1.33,5508.0,-0.0828599999999999,0.11,G0 V
2.3,154.306465,19.5783276933,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
1.02,154.306465,19.5776286,0.10086,797.0,1.33,5569.0,-0.0828599999999999,0.04,G0 V
0.863,154.306465,10.3392924,0.10086,797.0,1.33,5508.0,-0.0828599999999999,-0.0039,G0 V
0.942,154.306465,19.5776286,0.13941,797.0,1.33,5508.0,-0.0828599999999999,0.11,G0 V
1.003,154.306465,19.57758478,0.1396,797.0,1.33,5495.0,-0.0828599999999999,0.07,G0 V
0.942,154.306465,19.5776286,0.1393574555,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,19.57778827,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.3,154.306465,19.5776073,0.10086,797.0,1.33,5489.0,-0.16451,0.02,G0 V
2.3,154.306465,34.951009,0.2050831423,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.224,154.306465,8.59479202,0.08138,797.0,1.33,5785.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,8.59481851,0.10086,797.0,1.33,5838.55,0.00778,-0.006,G0 V
2.3,154.306465,8.59476571,0.10086,797.0,1.33,5838.55,0.00778,-0.006,G0 V
2.3,154.306465,8.5949077485,0.10086,797.0,1.33,5838.55,0.00778,-0.006,G0 V
2.19,154.306465,8.59479202,0.10086,797.0,1.33,5773.0,-0.0828599999999999,-0.07,G0 V
2.13,154.306465,8.594805,0.08,797.0,1.33,5678.0,-0.0828599999999999,-0.0039,G0 V
1.894,154.306465,10.3392924,0.10086,797.0,1.33,5785.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.22215697,0.10086,797.0,1.33,5838.55,0.00778,-0.006,G0 V
2.3,154.306465,10.2221902849,0.10086,797.0,1.33,5838.55,0.00778,-0.006,G0 V
1.516,154.306465,10.22214214,0.09135,797.0,1.33,5785.0,-0.0828599999999999,-0.03,G0 V
1.86,154.306465,10.3392924,0.10086,797.0,1.33,5785.0,-0.0828599999999999,-0.0039,G0 V
1.46,154.306465,10.22214214,0.10086,797.0,1.33,5773.0,-0.0828599999999999,-0.07,G0 V
1.59,154.306465,10.222157,0.09,797.0,1.33,5678.0,-0.0828599999999999,-0.0039,G0 V
3.2,154.306465,6.38,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.85,154.306465,20.62,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
1.19099998,154.306465,1.090039968,0.10086,797.0,1.33,5081.0,-0.0828599999999999,0.12,G0 V
2.3,154.306465,1.090011003,0.10086,797.0,1.33,4838.0,-0.54627,-0.0039,G0 V
2.3,154.306465,14.092583189,0.10086,797.0,1.33,4838.0,-0.54627,-0.0039,G0 V
2.3,154.306465,14.09688902,0.10086,797.0,1.33,4838.0,-0.54627,-0.0039,G0 V
2.88,154.306465,10.3392924,0.10086,797.0,1.33,6152.0,-0.0828599999999999,-0.0039,G0 V
2.46,154.306465,25.672083,0.175,797.0,1.33,6065.0,-0.0828599999999999,-0.0039,G0 V
2.63,154.306465,25.67212848,0.10086,797.0,1.33,6150.0,-0.0828599999999999,0.15,G0 V
2.756,154.306465,25.67212848,0.17574,797.0,1.33,6152.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,25.67209545,0.10086,797.0,1.33,6240.51,0.34816,-0.0442,G0 V
2.3,154.306465,25.6721647678,0.10086,797.0,1.33,6240.51,0.34816,-0.0442,G0 V
2.3,154.306465,25.6721559,0.10086,797.0,1.33,6240.51,0.34816,-0.0442,G0 V
2.85,154.306465,151.884058,0.573,797.0,1.33,6065.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,151.88558569,0.10086,797.0,1.33,6240.51,0.34816,-0.0442,G0 V
2.3,154.306465,151.884542626,0.10086,797.0,1.33,6240.51,0.34816,-0.0442,G0 V
2.3,154.306465,151.8851881,0.10086,797.0,1.33,6240.51,0.34816,-0.0442,G0 V
2.339,154.306465,151.8861943,0.57501,797.0,1.33,6152.0,-0.0828599999999999,-0.03,G0 V
2.23,154.306465,151.8861943,0.10086,797.0,1.33,6150.0,-0.0828599999999999,0.15,G0 V
2.652,154.306465,10.3392924,0.10086,797.0,1.33,6152.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.069425638,0.10086,797.0,1.33,4603.51,-0.63817,-0.2635,G0 V
2.3,154.306465,4.06942539,0.10086,797.0,1.33,4603.51,-0.63817,-0.2635,G0 V
1.9,154.306465,4.069428401,0.10086,797.0,1.33,4791.0,-0.0828599999999999,0.01,G0 V
1.63,154.306465,4.069427,0.045,797.0,1.33,4668.0,-0.0828599999999999,-0.0039,G0 V
1.815,154.306465,4.069428401,0.04428,797.0,1.33,4762.0,-0.0828599999999999,-0.21,G0 V
1.552,154.306465,10.3392924,0.10086,797.0,1.33,4762.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.0694271196,0.10086,797.0,1.33,4603.51,-0.63817,-0.2635,G0 V
1.906,154.306465,10.3392924,0.10086,797.0,1.33,4762.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,16.28249175,0.10086,797.0,1.33,4603.51,-0.63817,-0.2635,G0 V
2.06,154.306465,16.28248353,0.10086,797.0,1.33,4791.0,-0.0828599999999999,0.01,G0 V
1.934,154.306465,16.28248353,0.11161,797.0,1.33,4762.0,-0.0828599999999999,-0.21,G0 V
2.3,154.306465,16.28247625,0.10086,797.0,1.33,4603.51,-0.63817,-0.2635,G0 V
2.3,154.306465,16.2824910032,0.10086,797.0,1.33,4603.51,-0.63817,-0.2635,G0 V
1.85,154.306465,16.282493,0.113,797.0,1.33,4668.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.1626945813,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.517,154.306465,3.162691238,0.04302,797.0,1.33,5887.0,-0.0828599999999999,0.08,G0 V
2.57,154.306465,3.162697,0.043,797.0,1.33,5821.0,-0.0828599999999999,-0.0039,G0 V
2.48,154.306465,3.162691238,0.10086,797.0,1.33,5794.0,-0.0828599999999999,-0.01,G0 V
2.3,154.306465,3.16268993,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.508,154.306465,10.3392924,0.10086,797.0,1.33,5887.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.162692075,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.3,154.306465,5.370639542,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.47,154.306465,5.370647,0.061,797.0,1.33,5821.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.3706385514,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.3,154.306465,5.3706416,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.441,154.306465,10.3392924,0.10086,797.0,1.33,5887.0,-0.0828599999999999,-0.0039,G0 V
2.346,154.306465,5.370645868,0.06123,797.0,1.33,5887.0,-0.0828599999999999,0.08,G0 V
2.37,154.306465,5.370645868,0.10086,797.0,1.33,5794.0,-0.0828599999999999,-0.01,G0 V
1.317,154.306465,10.3392924,0.10086,797.0,1.33,5887.0,-0.0828599999999999,-0.0039,G0 V
1.44,154.306465,11.32972,0.1,797.0,1.33,5821.0,-0.0828599999999999,-0.0039,G0 V
1.34,154.306465,11.32975018,0.10086,797.0,1.33,5794.0,-0.0828599999999999,-0.01,G0 V
2.3,154.306465,11.3295929007,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.3,154.306465,11.32977062,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
1.396,154.306465,11.32975018,0.10072,797.0,1.33,5887.0,-0.0828599999999999,0.08,G0 V
2.3,154.306465,11.32967235,0.10086,797.0,1.33,5871.24,0.0937,0.0481,G0 V
2.3,154.306465,14.40094968,0.10086,797.0,1.33,5799.0,0.02981,-0.0039,G0 V
2.53,154.306465,14.400974,0.117,797.0,1.33,5812.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,14.40090414,0.10086,797.0,1.33,5799.0,0.02981,-0.0039,G0 V
2.3,154.306465,14.4009257566,0.10086,797.0,1.33,5799.0,0.02981,-0.0039,G0 V
2.241,154.306465,10.3392924,0.10086,797.0,1.33,5877.0,-0.0828599999999999,-0.0039,G0 V
