Planet radius,Planet mass,Orbital period,Semi-major axis,Equilibrium temperature,Planet density,Host star temperature,Star luminosity,Star metallicity,Star type,habitability_score,orbital_stability
2.3,3305.4154328,1230.0,2.115,797.0,1.33,5000.0,-0.08285999999999999,-0.09,K0,1.2440086445436946,581.5602836879432
2.3,8.5,3.8728,0.0428,797.0,1.33,4324.0,-1.022,-0.14,K7/M0 V,24.135681387081423,90.48598130841121
2.3,1523.03372634,3.873,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,38.39976204640095
2.3,53.0,125.94,0.435,797.0,1.33,4324.0,-1.022,-0.14,K7/M0 V,3.0700459804856526,289.51724137931035
2.3,2948.49413174,5.6,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,55.522506444576635
2.3,14.4,5.6,0.056,797.0,1.33,4746.0,-0.08285999999999999,-0.07,K3 V,18.628338262915868,99.99999999999999
2.3,12.7132,5.6,0.06,797.0,1.33,4816.0,-0.08285999999999999,-0.06,G0 V,17.43786207243968,93.33333333333333
2.3,104.0,237.6,0.68,797.0,1.33,4746.0,-0.08285999999999999,-0.07,K3 V,2.2417836410671264,349.4117647058823
2.3,145.56,3.48777,0.0452,797.0,1.33,5393.0,-0.08285999999999999,0.382,G0 V,22.895089211082745,77.16305309734513
2.3,187.5197,3.48777,0.04,797.0,1.33,5393.0,-0.08285999999999999,0.38,G0 V,25.77119540577301,87.19425
2.3,142.70495474,3.487905,0.045,797.0,1.33,5382.64,-0.08285999999999999,0.37,G0 V,22.993417627995232,77.509
2.3,152.55,3.487,0.046,797.0,1.33,5400.0,-0.08285999999999999,0.5,K0 V,22.51032584055562,75.80434782608695
2.3,206.5895,1634.0,2.36,797.0,1.33,4550.0,-0.8041,-0.35,G0 V,1.194924219332331,692.3728813559322
2.3,168.44,1667.0,2.28,797.0,1.33,4475.0,-0.08285999999999999,-0.48,K7 V,1.2097918970010793,731.1403508771931
2.3,15.37,74.2,0.3,797.0,1.33,4550.0,-0.8041,-0.35,G0 V,4.1045287391063425,247.33333333333334
2.3,3108.3774,714.29999,1.66,797.0,1.33,4545.0,-0.08285999999999999,-0.08,G0 V,1.3736050443272259,430.3011987951807
2.3,3368.998,714.3,2.1,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,1.2473858819634853,340.1428571428571
2.3,1639.99458012,655.57,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,6499.801705334126
2.3,1366.6621501,649.0,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,6434.6619075946855
2.3,905.8155,655.59998,1.34,797.0,1.33,4665.0,-0.08285999999999999,0.01,G0 V,1.517464062489427,489.25371641791037
2.3,1620.9,655.6,1.34,797.0,1.33,4714.0,-0.678,-0.03,K5 V,1.517464062489427,489.25373134328356
2.3,214.0,1891.0,2.63,797.0,1.33,4051.0,-0.86967,0.12,K7 V,1.1514235426551385,719.0114068441065
2.3,759.0,6360.0,5.9,797.0,1.33,4051.0,-0.86967,0.12,K7 V,0.9406869311967379,1077.966101694915
2.3,1420.69297929,6374.0,5.96,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,0.9389806406723379,1069.4630872483222
2.3,1525.5763536,6240.0,5.9,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,K7 V,0.9406869311967379,1057.6271186440677
2.3,177.34825111,547.0,1.444,797.0,1.33,6033.0,-0.08285999999999999,-0.02,G0 V,1.4637161813962778,378.808864265928
2.3,8358.8871041,1823.5,3.634,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G3 V,1.04637427203608,501.78866263070995
2.3,0.37,3.1533,0.02294,400.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,44.37013841650939,137.45858761987796
2.3,0.299,3.1542,0.0229,438.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,44.44401970663979,137.73799126637553
2.3,0.335,4.1244,0.0274,400.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,37.27450970562285,150.52554744525546
2.3,0.263,2.3402,0.0188,483.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,53.9658483360611,124.4787234042553
2.3,0.193,6.7392,0.0381,340.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,27.035180698566524,176.88188976377953
2.3,3.95,2.2907,0.0185,464.0,1.33,3130.0,-2.53254,0.13,M5.0 V,54.82896664146664,123.82162162162163
2.3,9852.680617,10.3392924,67.0,1800.0,1.33,3680.0,-0.08285999999999999,0.04,M1 Ve,0.7848175180264735,0.15431779701492537
2.3,3337.1,10037.5,2.6,370.0,1.33,580.5,-0.08285999999999999,-0.0039,G0 V,1.1660412757973735,3860.576923076923
2.3,3994.486,10.3392924,210.0,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,M3.5,0.7759573105349138,0.049234725714285714
2.3,1144.1822652,25.2,0.17,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,6.65354834694948,148.23529411764704
2.3,191.96932,1.508968772,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,14.961022922863375
2.3,191.96932,2.99427803,0.10086,797.0,1.33,6440.0,-0.08285999999999999,-0.03,F6 V,10.685928699447409,29.68746807455879
2.3,191.96932,10.3392924,0.10086,797.0,1.33,6343.0,-0.08285999999999999,0.04,G0 V,10.685928699447409,102.51132659131468
2.3,191.96932,2.828041,0.10086,797.0,1.33,5675.0,-0.08285999999999999,0.16,G0 V,10.685928699447409,28.03927225857624
2.3,191.96932,4.03515,0.10086,797.0,1.33,5945.0,-0.08285999999999999,0.01,G0 V,10.685928699447409,40.00743604997025
2.3,191.96932,1.9000769,0.10086,797.0,1.33,5440.0,-0.08285999999999999,-0.1,G9 V,10.685928699447409,18.838755700971642
2.3,191.96932,3.897131,0.10086,797.0,1.33,6090.0,0.544,-0.02,F9 V,10.685928699447409,38.639014475510606
2.3,191.96932,3.8971379,0.10086,797.0,1.33,6090.0,0.544,-0.02,F9 V,10.685928699447409,38.63908288717033
2.3,191.96932,1.74299673,0.10086,797.0,1.33,5529.0,-0.13055,-0.04,G0 V,10.685928699447409,17.281347709696607
2.3,191.96932,1.74299906,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,17.281370811025184
2.3,191.96932,1.74299705,0.10086,797.0,1.33,5696.0,-0.08285999999999999,0.03,G0 V,10.685928699447409,17.281350882411264
2.3,191.96932,1.743,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,17.281380130874478
2.3,191.96932,1.742997,0.10086,797.0,1.33,5696.0,-0.08285999999999999,0.03,G0 V,10.685928699447409,17.281350386674596
2.3,1366.669,9.24285,0.09,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.88230651688412,102.69833333333334
2.3,5403.11,1675.0,2.9,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,1.1160229919799056,577.5862068965517
3.7,5.7,5.1134,0.056,1070.0,0.9,4950.0,-0.08285999999999999,0.3,K1 V,18.228791999891744,91.3107142857143
2.3,191.96932,2.8505615,0.10086,797.0,1.33,5268.0,-0.09414,-0.0039,G0 V,10.685928699447409,28.26255700971644
2.3,191.96932,10.3392924,0.10086,797.0,1.33,6558.0,-0.08285999999999999,0.14,G0 V,10.685928699447409,102.51132659131468
2.3,191.96932,6.7183678,0.10086,797.0,1.33,5970.0,-0.1549,0.0,G0 VI,10.685928699447409,66.61082490581003
2.3,191.96932,4.0379156,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,40.03485623636724
2.3,191.96932,8.8866287,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,88.10855344041244
2.3,4.8,0.853585,0.017,797.0,1.33,5256.0,-0.28938,0.06,G0 V,59.59472481753771,50.21088235294118
1.860694,6.99226,0.853585,0.0169,1910.0,6.0,5250.0,-0.08285999999999999,0.12,G0 V,60.334067265182554,50.50798816568048
1.68135,4.07660518,0.85359163,0.10086,797.0,1.33,5275.0,-0.08285999999999999,0.05,G0 V,11.384372400019238,8.4631333531628
2.3,4.73,0.85359165,0.017,797.0,6.61,5256.0,-0.28938,0.06,G0 V,59.59472481753771,50.21127352941176
1.58,4.6,0.854,0.10086,797.0,6.5,5313.0,-0.08285999999999999,0.03,G0 V,11.640835861251123,8.467182232797937
1.585,5.74,0.85359159,0.017016,1756.0,7.5,5259.0,-0.08285999999999999,0.138,G0 V,60.47830105593756,50.16405677009873
1.528,6.056,0.8535,0.10086,797.0,9.355,5250.0,-0.08285999999999999,-0.0039,G9 V,11.810637324156033,8.4622248661511
1.68,21.0,0.853585,0.0172,797.0,1.33,5275.0,-0.08285999999999999,0.03,G9 V,59.61208775555728,49.62703488372093
2.3,8.4,3.698,0.046,797.0,1.33,5256.0,-0.28938,0.06,G0 V,22.51032584055562,80.3913043478261
2.3,13.56,3.7,0.045,797.0,1.33,5256.0,-0.28938,0.06,G0 V,22.993417627995232,82.22222222222223
2.3,13.289,3.697,0.10086,797.0,1.33,5250.0,-0.08285999999999999,-0.0039,G9 V,10.685928699447409,36.65476898671426
2.3,17.142,8.966,0.10086,797.0,1.33,5250.0,-0.08285999999999999,-0.0039,G9 V,10.685928699447409,88.89549871108466
2.3,191.96932,95.272725,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,944.6036585365853
2.3,3823.27330161,4098.1,5.75,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,0.9451084492512699,712.7130434782609
2.3,9057.77,246.36,0.36,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,L1.5,3.5489731835507867,684.3333333333334
2.3,3496.0,10.3392924,330.0,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,M0.5,0.7742257088033121,0.03133118909090909
2.3,24.27,18.57,0.1462,877.0,1.33,6196.0,-0.08285999999999999,-0.0039,F8 V,7.610873842537796,127.01778385772914
2.3,9.6,6.584,0.0733,1239.0,1.33,6196.0,-0.08285999999999999,-0.0039,F8 V,14.412847096124409,89.82264665757161
2.3,3.35,2.882,0.0422,1632.0,1.33,6196.0,-0.08285999999999999,-0.0039,F8 V,24.466657281304794,68.29383886255924
2.3,4.13,5.516,0.0651,1314.0,1.33,6196.0,-0.08285999999999999,-0.0039,F8 V,16.13118853101875,84.73118279569891
2.3,138.89171,5.2072,0.0664,1000.0,1.33,6500.0,0.1038,-0.0039,F5 V,15.830876227468213,78.42168674698796
2.3,2.58,6.6732,0.0662,854.0,1.33,5138.0,-0.08285999999999999,0.18,K0 V,15.87673773495195,100.8036253776435
2.3,2.58,6.6736,0.0662,854.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,15.87673773495195,100.80966767371602
2.3,12.2,3.4982,0.04853,797.0,1.33,6400.0,0.45939,-0.007,F5-F8 V,21.377006244429513,72.08324747578818
2.3,1995.88832,8693.0,8.6,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,0.8874744755404509,1010.8139534883721
2.3,1922.79,10220.0,8.19,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,0.8932955278731312,1247.863247863248
1.047,191.96932,6.7987,0.0349,797.0,1.33,3648.0,-0.08285999999999999,-0.048,G0 V,49.93185551016295,194.8051575931232
2.2,191.96932,28.1696,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.750031263549973,279.29407098949036
1.87,191.96932,28.1656,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.066123217572962,279.2544120563157
1.5,191.96932,0.72091,0.10086,797.0,1.33,5633.0,-0.08285999999999999,-0.053,G0 V,11.91669793021664,7.147630378742812
0.692,191.96932,2.13174,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,13.163451176969886,21.135633551457467
1.565,7.67,0.87724,0.0177,2038.0,11.1,5679.0,-0.04915,0.01,G0 V,58.267658074239144,49.561581920903954
1.3,191.96932,0.877214,0.10086,797.0,1.33,5820.0,-0.08285999999999999,-0.01,G0 V,13.250031263549973,8.697342851477295
1.40575209,191.96932,0.877183,0.10086,797.0,1.33,5705.0,-0.08285999999999999,-0.01,G0 V,12.381257016036752,8.697035494745192
1.2,191.96932,0.87703,0.10086,1874.0,1.33,5711.17,-0.0264,0.018,G0 V,14.915363810698361,8.695518540551259
1.22,191.96932,3.80464,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,14.462152475671186,37.72199087844537
1.03,191.96932,2.71578,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,43.25003126354995,26.92623438429506
0.90819,191.96932,2.0478,0.0296,797.0,1.33,4520.0,-0.36351,-0.003,G0 V,44.677808108813124,69.18243243243244
1.48,191.96932,3.96165,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,12.000031263549975,39.278703152885186
1.0,191.96932,3.96151,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,inf,39.27731509022407
1.04,191.96932,4.1698,0.035,797.0,1.33,5053.0,-0.08285999999999999,0.0,G0 V,53.57339320797079,119.13714285714286
1.41,191.96932,4.16888,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,12.355722320460544,41.33333333333333
1.1,191.96932,4.16959,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,19.916697930216632,41.340372793971845
1.18,191.96932,8.0468,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,15.472253485772196,79.78187586753916
1.31,191.96932,8.050722,0.10086,960.6,1.33,5502.7,-0.08285999999999999,-0.0039,G0 V,13.142026513054178,79.82076145151696
1.62,191.96932,8.0516,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.52960115602309,79.8294665873488
1.7,191.96932,4.50756,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.34526935878807,44.691255205234974
1.44,191.96932,4.50717,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,12.189425202943912,44.68738845925045
1.4,191.96932,0.911724,0.10086,797.0,1.33,5724.0,-0.08285999999999999,-0.22,G0 V,12.41669793021664,9.039500297441998
1.35,191.96932,0.9116567,0.10086,797.0,1.33,5648.0,-0.08285999999999999,-0.0039,G0 V,12.773840787359497,9.038833035891335
1.16,191.96932,0.911618,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,16.166697930216642,9.038449335712869
2.94,191.96932,14.641541,0.10086,797.0,1.33,5648.0,-0.08285999999999999,-0.0039,G0 V,10.432161847742414,145.16697402339875
2.6,191.96932,14.647531,0.10086,797.0,1.33,5724.0,-0.08285999999999999,-0.22,G0 V,10.54169793021664,145.22636327582788
2.52,191.96932,14.6435,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.574592667058745,145.18639698592108
1.01,191.96932,2.87814,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,109.91669793021656,28.53599048185604
1.7,191.96932,5.2986,0.10086,797.0,1.33,4114.0,-0.08285999999999999,0.006,G0 V,11.34526935878807,52.534205829863176
1.62,191.96932,5.29711,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.52960115602309,52.519432877255596
3.32,191.96932,5.29853,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.34773241297526,52.53351179853262
1.45,191.96932,0.35490972,0.10086,797.0,1.33,3893.0,-0.08285999999999999,-0.0039,G0 V,12.138920152438862,3.5188352171326587
1.2,191.96932,0.354884,0.10086,797.0,1.33,4114.0,-0.08285999999999999,0.006,G0 V,14.91669793021664,3.5185802101923453
1.0,191.96932,2.255436,0.10086,797.0,1.33,3297.0,-0.08285999999999999,-0.33,G0 V,inf,22.36204640095181
0.9,191.96932,2.25372,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,19.916697930216642,22.34503271861987
2.0,191.96932,2.25558,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.91669793021664,22.363474122546105
1.22,191.96932,1.58316,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,14.462152475671186,15.696609161213562
0.96,191.96932,1.58252,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,34.91669793021662,15.69026373190561
2.094,191.96932,17.515472,0.10086,797.0,1.33,4752.0,-0.08285999999999999,0.019,G0 V,10.830774712666367,173.6612333928217
2.15,191.96932,17.5125,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.786263147607944,173.63176680547292
2.63,191.96932,17.501662,0.10086,797.0,1.33,4749.0,-0.08285999999999999,-0.0039,G0 V,10.530194862731978,173.52431092603607
2.3,191.96932,21.1595,0.10086,797.0,1.33,3811.0,-1.16914,-0.0039,G0 V,10.685928699447409,209.79079912750348
2.3,191.96932,21.17623917,0.10086,797.0,1.33,3811.0,-1.16914,-0.0039,G0 V,10.685928699447409,209.9567635336109
2.18,191.96932,21.1686,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.764155557335284,209.8810232004759
1.92,191.96932,21.1701963,0.1195,431.0,1.33,4057.0,-0.08285999999999999,0.2,G0 V,9.46215036555222,177.15645439330544
1.98,191.96932,21.169861,0.131,797.0,1.33,4148.21,-0.08285999999999999,-0.0039,G0 V,8.655960586067087,161.60199236641222
2.2,191.96932,21.169619,0.10086,797.0,1.33,3880.0,-1.15304,0.14,G0 V,10.750031263549973,209.89112631370216
2.3,191.96932,19.491,0.10086,797.0,1.33,6128.0,0.37334,-0.0039,G0 V,10.685928699447409,193.24806662700772
2.3,191.96932,19.50735025,0.10086,797.0,1.33,6128.0,0.37334,-0.0039,G0 V,10.685928699447409,193.4101749950426
2.3,191.96932,19.4921498,0.10086,797.0,1.33,6025.0,-0.08285999999999999,0.1,G0,10.685928699447409,193.25946658734878
1.83,191.96932,2.28896,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.121517207325073,22.694427919888952
1.323,191.96932,2.28943,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,13.012673162414783,22.69908784453698
1.48,191.96932,2.289363,0.10086,1149.0,1.33,5171.0,-0.08285999999999999,-0.03,G0 V,11.999228067193565,22.698423557406304
2.27,191.96932,5.213965,0.10086,866.0,1.33,5171.0,-0.08285999999999999,-0.03,G0 V,10.703864972283778,51.69507237755304
2.3,191.96932,5.213,0.10086,797.0,1.33,5008.0,-0.46654,-0.0039,G0 V,10.685928699447409,51.685504659924646
2.29,191.96932,5.21378,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.691891728666253,51.69323815189371
2.17,191.96932,18.0983,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.771398784917494,179.43981756890736
2.21,191.96932,18.0971,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.743144211208376,179.427919888955
1.6,191.96932,34.885,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.583364596883307,345.8754709498314
1.39,191.96932,15.2841,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,12.480800494319205,151.5377751338489
1.26,191.96932,15.28078,0.10086,756.0,1.33,6004.0,-0.08285999999999999,-0.18,G0 V,13.763023891964998,151.5048582193139
1.12,191.96932,15.2841,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,18.250031263549968,151.5377751338489
2.3,191.96932,23.226,0.10086,797.0,1.33,6055.0,0.03848,-0.0039,G0 V,10.685928699447409,230.2795954788816
2.32,191.96932,23.228555,0.10086,658.0,1.33,6004.0,-0.08285999999999999,-0.18,G0 V,10.67501175395286,230.30492762244694
2.3,191.96932,23.24110566,0.10086,797.0,1.33,6055.0,0.03848,-0.0039,G0 V,10.685928699447409,230.4293640690065
2.3,191.96932,23.226,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,230.2795954788816
2.31,191.96932,23.2259,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.680056708842594,230.27860400555224
2.24459533,191.96932,23.226001,0.10086,797.0,1.33,5928.0,-0.08285999999999999,-0.21,G0 V,10.720171939716579,230.2796053936149
1.2,191.96932,0.578657,0.10086,797.0,1.33,5765.0,-0.08285999999999999,-0.39,G0 V,14.91669793021664,5.737229823517747
2.3,191.96932,11.811437,0.10086,797.0,1.33,5765.0,-0.08285999999999999,-0.39,G0 V,10.685928699447409,117.10724767003767
2.67,191.96932,11.81387,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.51550032542622,117.13137021614118
2.3,191.96932,13.60697954,0.10086,797.0,1.33,4581.0,-0.75057,-0.0039,G0 V,10.685928699447409,134.90957307158436
2.586,191.96932,13.603,0.098,536.0,1.33,4684.0,-0.08285999999999999,-0.137,K3,10.838630914677225,138.80612244897958
2.3,191.96932,13.603,0.10086,797.0,1.33,4581.0,-0.75057,-0.0039,G0 V,10.685928699447409,134.87011699385286
2.69,191.96932,65.55,0.28,316.0,1.33,4684.0,-0.08285999999999999,-0.137,K3,4.198858833474218,234.10714285714283
0.99,191.96932,0.762406,0.10086,797.0,1.33,5620.0,-0.08285999999999999,0.28,G0 V,109.91669793021656,7.5590521514971245
1.48,191.96932,0.70531,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,12.000031263549975,6.992960539361491
1.73,191.96932,0.705386,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.28656094391527,6.993714059091809
1.6,191.96932,0.70531,0.10086,797.0,1.33,5499.0,-0.08285999999999999,-0.23,G0 V,11.583364596883307,6.992960539361491
1.52,8.36,0.571292,0.0116,2333.0,13.1,5470.0,-0.08285999999999999,-0.025,G5 V,88.13046247235607,49.24931034482759
1.8,191.96932,0.571336,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.16669793021664,5.664644061074756
1.676,7.8,0.5713127,0.01314,2299.0,9.09,5578.0,-0.08285999999999999,-0.005,G0 V,77.58328796690567,43.478896499238964
1.712,7.72,0.571,0.10086,797.0,8.5,5496.0,-0.08285999999999999,0.06,G0 V,11.321192312239113,5.661312710688081
1.82,191.96932,0.571331,0.0134,2119.0,1.33,5617.0,-0.08285999999999999,0.13,G0 V,75.84692401640875,42.636641791044774
1.725,8.21,0.571292,0.01326,2300.0,8.77,5532.0,-0.08285999999999999,0.11,G0 V,76.79458865985447,43.08386123680242
1.66855539,191.96932,0.571299,0.10086,797.0,1.33,5590.0,-0.08285999999999999,0.08,G0 V,11.412460308259842,5.6642772159428905
1.6,191.96932,0.571212,0.10086,797.0,1.33,5613.0,-0.08285999999999999,0.01,G0 V,11.583364596883307,5.663414634146342
1.816,191.96932,0.571285,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,11.142188126295071,5.66413840967678
1.46,191.96932,0.571308,0.10086,797.0,1.33,5590.0,-0.11919,0.025,G5,12.0906109736949,5.664366448542534
1.87,8.03,0.571282,0.10086,2115.0,7.3,5496.0,-0.08285999999999999,0.06,G0 V,11.064705926405654,5.664108665476898
1.82,9.0,0.571336,0.01312,2063.0,8.57,5496.0,-0.08285999999999999,0.06,G0 V,77.43958777052559,43.546951219512195
2.53,191.96932,13.341245,0.10086,797.0,1.33,5590.0,-0.11919,0.025,G5,10.57029270145847,132.27488598056712
2.70490157,191.96932,13.339746,0.10086,797.0,1.33,5590.0,-0.08285999999999999,0.08,G0 V,10.503242055459014,132.2600237953599
2.8,191.96932,13.338687,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.472253485772196,132.2495240928019
2.84,7.32,13.33989,0.1073,804.0,1.72,5578.0,-0.08285999999999999,-0.005,G0 V,9.865080737443975,124.3232991612302
2.77,5.7,13.3387,0.1071,722.0,1.3,5496.0,-0.08285999999999999,0.06,G0 V,9.90434405947544,124.54435107376283
2.2,191.96932,13.334615,0.10086,797.0,1.33,5613.0,-0.08285999999999999,0.01,G0 V,10.750031263549973,132.20915129883005
2.836,8.9,13.3397,0.1083,805.0,2.12,5532.0,-0.08285999999999999,0.11,G0 V,9.780206886988564,123.17359187442291
2.5,5.8,13.3397,0.105,774.0,2.0,5470.0,-0.08285999999999999,-0.025,G5 V,10.192533803644915,127.04476190476191
3.79,191.96932,13.33877,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.27512086928474,132.25034701566528
2.73,191.96932,13.339079,0.1091,741.0,1.33,5617.0,-0.08285999999999999,0.13,G0 V,9.74614502902957,122.26470210815765
3.01,5.0,13.33918,0.10086,740.0,1.1,5496.0,-0.08285999999999999,0.06,G0 V,10.414458120865877,132.2544120563157
1.1,191.96932,0.728113,0.10086,797.0,1.33,3782.0,-0.08285999999999999,-0.18,G0 V,19.916697930216632,7.2190462026571485
1.27,191.96932,0.72813,0.10086,932.0,1.33,3506.0,-1.61153,-0.0039,G0 V,13.619989792409159,7.219214753123141
2.332,10.4,16.141132,0.1237,804.0,4.49,5868.0,-0.08285999999999999,-0.12,G0 V,8.83676310873111,130.48611156022633
2.05969274,191.96932,16.140442,0.10086,797.0,1.33,5870.0,-0.08285999999999999,-0.15,G0 V,10.860367696228248,160.0281776720206
2.18,19.3,16.1388,0.10086,734.0,11.9,5839.0,-0.08285999999999999,-0.11,G0 V,10.764433073259411,160.0118976799524
2.02,191.96932,16.13655,0.10086,739.0,1.33,5886.0,0.02989,-0.0039,G0 V,10.897342745437367,159.98958953004163
2.3,191.96932,6.1802679,0.10086,797.0,1.33,6202.0,0.52634,0.141,F5 V,10.685928699447409,61.27570791195716
1.95,8.75,3.5951,0.047,1616.0,6.39,5430.0,-0.08285999999999999,0.2,G8 IV/V,22.32998033567641,76.49148936170212
3.67,14.67,15.624,0.13,990.0,1.62,5430.0,-0.08285999999999999,0.2,G8 IV/V,8.068264028938186,120.18461538461538
