pl_rad,pl_mass,pl_orbper,pl_sma,pl_ecc,st_temp,st_met,st_rad,st_age,st_mass,habitable,predicted_habitability_score,habitability_score
7.777125000000002,176.0769375,11.087324335,0.11415,0.09,5551.0,0.02,0.95,4.17,0.948,0,0.0,0.0
7.777125000000002,184.3414,10.33852,0.11415,0.35,5246.0,0.0,0.87,4.17,0.99,0,0.0,0.0
2.43818351,1080.6,92.086427889875,2.00484242875,0.39,5336.96,0.0512,0.838682,4.17,0.92,0,0.0,0.0
2.43818351,1728.9864384999996,5.6335158,0.06814,0.5172,6380.0,0.18,1.39,1.44,1.33,0,0.0033333333333333,0.0
7.777125000000002,1547.8321,4.12448,0.11415,0.23,5588.0,0.01,1.21,4.17,1.24,0,0.0,0.0
7.777125000000002,785.0401,3.21222,0.11415,0.02,5302.0,0.24,1.11,4.17,1.13,0,0.0,0.0
7.777125000000002,664.237,1.212884,0.0232,0.106,5905.0,0.15,1.203,4.0,1.13,0,0.0,0.0
1.73,176.0769375,2.090876,0.034,0.09,5751.0,0.02,1.43,4.17,0.948,0,0.0,0.0
2.39,176.0769375,6.155557,0.069,0.09,5751.0,0.02,1.43,4.17,0.948,0,0.0,0.0
3.07,176.0769375,13.233549,0.115,0.09,5751.0,0.02,1.43,4.17,0.948,0,0.0,0.0
5.6,169.7,23.654,0.11415,0.09,5551.0,0.02,0.96,4.17,1.06,0,0.0,0.0
2.0,13.5,50.447,0.11415,0.09,5551.0,0.02,0.96,4.17,1.06,0,0.0,0.0
7.777125000000002,238.3725,3.35524,0.11415,0.07,6373.0,-0.16,1.38,4.17,1.37,0,0.0,0.0
7.777125000000002,180.84527,3.65281514,0.0466,0.023,5519.0,0.294,0.919,4.17,1.012,0,0.0,0.0
2.348,11.14,8.14,0.11415,0.023,6028.0,0.02,1.099,4.17,1.06,0,0.0,0.0
2.514,9.99,12.33,0.11415,0.014,6028.0,0.02,1.099,4.17,1.06,0,0.0,0.0
1.67,176.0769375,4.244384,0.051,0.09,5897.0,0.02,1.289,4.17,0.948,0,0.0,0.0
2.78,176.0769375,18.998355,0.138,0.09,5897.0,0.02,1.289,4.17,0.948,0,0.0,0.0
7.06167,22.2481,4.23452,0.11415,0.12,5079.0,-0.04,0.87,4.17,1.12,0,0.0,0.0
7.777125000000002,197.05,3.039577,0.04,0.0,5316.0,0.3,0.864673,4.17,0.916,0,0.0,0.0
7.777125000000002,198.953,3.257215,0.0434,0.051,5680.0,0.12,1.103,6.1,1.025,0,0.0,0.0
7.777125000000002,279.6904,5.72319,0.11415,0.09,6087.0,0.21,1.3,4.17,1.45,0,0.0,0.0
7.777125000000002,206.5895,2.8997,0.11415,0.0,5185.0,0.27,0.87,4.17,1.06,0,0.0,0.0
7.777125000000002,263.7989,2.8106,0.11415,0.04,6304.0,0.13,1.31,4.17,1.55,0,0.0,0.0
2.45,176.0769375,5.715442,0.062,0.09,5228.0,0.02,0.842,4.17,0.948,0,0.0,0.0
1.99,176.0769375,20.026218,0.142,0.09,5228.0,0.02,0.842,4.17,0.948,0,0.0,0.0
2.76,176.0769375,4.311792,0.05,0.09,5554.0,0.02,0.803,4.17,0.948,0,0.0,0.0
2.05,176.0769375,9.767292,0.087,0.09,5554.0,0.02,0.803,4.17,0.948,0,0.0,0.0
2.31,176.0769375,20.050401,0.14,0.09,5554.0,0.02,0.803,4.17,0.948,0,0.0,0.0
2.57,176.0769375,7.49019,0.071,0.09,5100.0,0.02,0.795,4.17,0.948,0,0.0,0.0
2.18,176.0769375,17.460812,0.124,0.09,5100.0,0.02,0.795,4.17,0.948,0,0.0,0.0
3.03,176.0769375,36.277108,0.202,0.09,5100.0,0.02,0.795,4.17,0.948,0,0.0,0.0
1.75,176.0769375,3.219821056,0.11415,0.09,5174.0,0.05,0.8,3.63,0.86,0,0.0,0.0
2.34,176.0769375,4.60182,0.052,0.09,5206.0,0.02,0.831,4.17,0.948,0,0.0,0.0
1.5,176.0769375,11.187161,0.095,0.09,5206.0,0.02,0.831,4.17,0.948,0,0.0,0.0
7.777125000000002,721.4741,5.00542,0.11415,0.25,6065.0,0.15,1.39,4.17,1.31,0,0.0,0.0
4.09,176.0769375,9.439452,0.084,0.09,5100.0,0.02,0.768,4.17,0.948,0,0.0,0.0
3.94,176.0769375,20.477912,0.14,0.09,5100.0,0.02,0.768,4.17,0.948,0,0.0,0.0
3.02,176.0769375,6.308205,0.066,0.09,5190.0,0.02,0.831,4.17,0.948,0,0.0,0.0
4.07,176.0769375,16.239494,0.123,0.09,5190.0,0.02,0.831,4.17,0.948,0,0.0,0.0
7.777125000000002,216.1244,2.1500082,0.03397,0.159,6001.0,-0.16,1.367,4.17,1.132,0,0.0,0.0
7.777125000000002,292.4036,3.47447,0.11415,0.0,6446.0,0.05,1.79,4.17,1.5950000000000002,0,0.0,0.0
7.777125000000002,1058.3739,5.452654,0.06774,0.432,6442.0,0.22,1.53,1.7,1.392,0,0.0,0.0
2.748,8.7,6.238297,0.11415,0.0029,5551.0,0.02,1.316,4.17,1.165,0,0.0,0.0
5.217,15.2,12.7207,0.11415,0.0061,5551.0,0.02,1.316,4.17,1.165,0,0.0,0.0
2.43818351,71.9,92.086427889875,0.11415,0.13,5551.0,0.02,1.316,4.17,1.165,0,0.0,0.0
7.777125000000002,335.62848,3.646706,0.04978,0.02,6096.0,0.11,1.435,3.5,1.236,0,0.0,0.0
2.28,176.0769375,7.156804,0.069,0.09,5160.0,0.02,0.805,4.17,0.948,0,0.0,0.0
2.18,176.0769375,17.648312,0.127,0.09,5160.0,0.02,0.805,4.17,0.948,0,0.0,0.0
7.777125000000002,587.413406,1.32734683,0.0241,0.09,5620.0,0.02,1.041,4.17,1.03,0,0.0,0.0
2.77,176.0769375,16.514043,0.122,0.09,5526.0,0.02,0.89,4.17,0.948,0,0.0,0.0
2.77,176.0769375,30.133001,0.182,0.09,5526.0,0.02,0.89,4.17,0.948,0,0.0,0.0
2.77,176.0769375,92.086427889875,0.404,0.09,5526.0,0.02,0.89,4.17,0.948,0,0.0,0.0
7.777125000000002,371.528,2.797436,0.0379,0.058,5500.0,0.03,0.877,4.17,0.929,0,0.0,0.0
7.777125000000002,84.857,4.640382,0.0523,0.067,5330.0,0.06,0.923,4.17,0.886,0,0.0,0.0
7.777125000000002,190.372,3.54387,0.0509,0.0,6430.0,0.19,1.625,4.17,1.404,0,0.0,0.0
2.65,176.0769375,10.281951,0.089,0.09,5208.0,0.02,0.786,4.17,0.948,0,0.0,0.0
3.17,176.0769375,18.119869,0.13,0.09,5208.0,0.02,0.786,4.17,0.948,0,0.0,0.0
3.87,176.0769375,5.826662,0.064,0.09,5957.0,0.02,0.91,4.17,0.948,0,0.0,0.0
2.15,176.0769375,12.412183,0.105,0.09,5957.0,0.02,0.91,4.17,0.948,0,0.0,0.0
2.5,176.0769375,18.746477,0.139,0.09,5957.0,0.02,0.91,4.17,0.948,0,0.0,0.0
1.55,176.0769375,5.714606,0.063,0.09,5573.0,0.02,0.933,4.17,0.948,0,0.0,0.0
2.99,176.0769375,9.946047,0.092,0.09,5573.0,0.02,0.933,4.17,0.948,0,0.0,0.0
1.32,176.0769375,1.045622658,0.11415,0.09,5431.0,0.02,0.86,4.37,0.9,0,0.0,0.0
1.59,176.0769375,1.620493,0.027,0.09,5551.0,0.02,1.301,4.17,0.948,0,0.0,0.0
2.15,176.0769375,3.38802,0.045,0.09,5551.0,0.02,1.301,4.17,0.948,0,0.0033333333333333,0.0
2.48,176.0769375,5.839172,0.064,0.09,5551.0,0.02,1.301,4.17,0.948,0,0.0,0.0
2.35,176.0769375,10.681572,0.096,0.09,5551.0,0.02,1.301,4.17,0.948,0,0.0033333333333333,0.0
2.61,176.0769375,2.382667,0.034,0.09,5180.0,0.02,1.037,4.17,0.948,0,0.0,0.0
5.41,176.0769375,6.581484,0.066,0.09,5180.0,0.02,1.037,4.17,0.948,0,0.0,0.0
4.95,176.0769375,24.664551,0.16,0.09,5180.0,0.02,1.037,4.17,0.948,0,0.0,0.0
4.06,176.0769375,13.19722,0.103,0.09,4942.0,0.02,0.915,4.17,0.948,0,0.01,0.0
7.777125000000002,213.255,3.056536,0.04438,0.0,5860.0,0.02,1.596,4.17,1.248,0,0.0,0.0
2.8,176.0769375,8.115317,0.079,0.09,5938.0,0.02,0.898,4.17,0.948,0,0.0,0.0
2.7,176.0769375,36.924931,0.217,0.09,5938.0,0.02,0.898,4.17,0.948,0,0.0,0.0
7.777125000000002,152.5584,4.45724,0.11415,0.0,6080.0,0.22,1.94,4.17,1.03,0,0.0,0.0
7.777125000000002,378.2177,2.69405,0.11415,0.0,6390.0,0.21,1.9420000000000004,4.17,1.5950000000000002,0,0.0,0.0
7.777125000000002,331.801,4.641878,0.0575,0.0,5743.0,0.27,1.53,5.2,1.178,0,0.0,0.0
7.777125000000002,176.0769375,3.3326414,0.0444,0.09,5693.0,0.2,1.08,4.17,1.03,0,0.0,0.0
2.01,176.0769375,8.187399,0.075,0.09,5250.0,0.02,0.862,4.17,0.948,0,0.0,0.0
1.74,176.0769375,76.050178,0.332,0.09,5250.0,0.02,0.862,4.17,0.948,0,0.0,0.0
2.18,176.0769375,10.381227,0.088,0.09,5098.0,0.02,0.794,4.17,0.948,0,0.0,0.0
2.0,176.0769375,24.570858,0.156,0.09,5098.0,0.02,0.794,4.17,0.948,0,0.0,0.0
1.36,176.0769375,13.060855,0.108,0.09,5841.0,0.02,0.881,4.17,0.948,0,0.0,0.0
1.64,176.0769375,21.853722,0.152,0.09,5841.0,0.02,0.881,4.17,0.948,0,0.0,0.0
2.67,176.0769375,16.568087,0.12,0.09,5265.0,0.02,0.785,4.17,0.948,0,0.0,0.0
2.47,176.0769375,47.332773,0.242,0.09,5265.0,0.02,0.785,4.17,0.948,0,0.0,0.0
3.33,176.0769375,40.806231,0.249,0.09,6158.0,0.02,1.55,4.17,0.948,0,0.0,0.0
2.83,176.0769375,92.086427889875,0.566,0.09,6158.0,0.02,1.55,4.17,0.948,0,0.0,0.0
1.86,176.0769375,6.846262,0.069,0.09,5835.0,0.02,1.103,4.17,0.948,0,0.0,0.0
2.63,176.0769375,17.028937,0.127,0.09,5835.0,0.02,1.103,4.17,0.948,0,0.0,0.0
2.49,176.0769375,43.130617,0.236,0.09,5835.0,0.02,1.103,4.17,0.948,0,0.0,0.0
2.59,176.0769375,67.831024,0.319,0.09,5835.0,0.02,1.103,4.17,0.948,0,0.0,0.0
2.48,176.0769375,6.61833,0.071,0.09,5885.0,0.02,1.028,4.17,0.948,0,0.0,0.0
3.89,176.0769375,92.086427889875,0.457,0.09,5885.0,0.02,1.028,4.17,0.948,0,0.0,0.0
7.777125000000002,111.871,4.301219,0.0507,0.044,5295.0,0.33,0.949,7.5,0.942,0,0.0,0.0
2.43818351,1271.3,92.086427889875,1.752,0.494,5295.0,0.33,0.949,7.5,0.942,0,0.0,0.0
7.777125000000002,283.492,3.128992,0.0452,0.049,6330.0,0.07,1.319,2.0,1.259,0,0.0,0.0
2.55,176.0769375,25.934138,0.18,0.09,6081.0,0.02,1.274,4.17,0.948,0,0.0,0.0
3.38,176.0769375,83.446393,0.391,0.09,6081.0,0.02,1.274,4.17,0.948,0,0.0,0.0
2.47,176.0769375,5.326718,0.061,0.09,5847.0,0.02,0.959,4.17,0.948,0,0.0,0.0
1.69,176.0769375,8.127899,0.081,0.09,5847.0,0.02,0.959,4.17,0.948,0,0.0,0.0
7.777125000000002,156.684,4.463129,0.0577,0.123,6120.0,0.3,1.396,2.5,1.284,0,0.0,0.0
7.777125000000002,699.226,2.69155,0.11415,0.0,6820.0,0.07,1.9420000000000004,4.17,1.5950000000000002,0,0.0,0.0
2.7061946,176.0769375,6.546289921,0.11415,0.09,5251.0,0.21,0.817,4.17,0.926,0,0.0,0.0
2.01,176.0769375,11.476094,0.107,0.09,6067.0,0.02,1.461,4.17,0.948,0,0.0,0.0
1.77,176.0769375,25.262887,0.18,0.09,6067.0,0.02,1.461,4.17,0.948,0,0.0,0.0
1.23,176.0769375,10.43547805,0.11415,0.09,5555.0,-0.13,0.87,4.57,0.9,0,0.0,0.0
0.95,176.0769375,7.41086267,0.11415,0.09,5555.0,-0.13,0.87,4.57,0.9,0,0.0,0.0
0.66,176.0769375,5.24972541,0.11415,0.09,5555.0,-0.13,0.87,4.57,0.9,0,0.0,0.0
1.43,176.0769375,2.971353,0.038,0.09,5297.0,0.02,0.929,4.17,0.948,0,0.0,0.0
1.79,176.0769375,6.057342,0.061,0.09,5297.0,0.02,0.929,4.17,0.948,0,0.0,0.0
2.25,176.0769375,10.937304,0.091,0.09,5297.0,0.02,0.929,4.17,0.948,0,0.0,0.0
1.5,176.0769375,2.936532,0.037,0.09,5626.0,0.02,0.815,4.17,0.948,0,0.0,0.0
1.98,176.0769375,8.014927,0.073,0.09,5626.0,0.02,0.815,4.17,0.948,0,0.0,0.0
1.54,176.0769375,11.634788,0.101,0.09,6023.0,0.02,1.007,4.17,0.948,0,0.0,0.0
1.84,176.0769375,33.197861,0.204,0.09,6023.0,0.02,1.007,4.17,0.948,0,0.0,0.0
2.34,176.0769375,10.300682,0.098,0.09,6165.0,0.02,1.383,4.17,0.948,0,0.0,0.0
3.38,176.0769375,16.088134,0.132,0.09,6165.0,0.02,1.383,4.17,0.948,0,0.0,0.0
3.33,176.0769375,35.676062,0.224,0.09,6165.0,0.02,1.383,4.17,0.948,0,0.0,0.0
2.87,176.0769375,14.12841,0.119,0.09,6105.0,0.02,1.046,4.17,0.948,0,0.0,0.0
2.9,16.6,31.884,0.11415,0.09,5551.0,0.02,1.03,4.17,1.1,0,0.0,0.0
2.8,16.3,48.648,0.11415,0.09,5551.0,0.02,1.03,4.17,1.1,0,0.0,0.0
2.92,87.3,17.324,0.11415,0.09,5551.0,0.02,1.69,4.17,1.12,0,0.0,0.0
3.36,64.2,33.006,0.11415,0.09,5551.0,0.02,1.69,4.17,1.12,0,0.0,0.0
7.777125000000002,311.4734,2.78849,0.11415,0.0,5960.0,0.24,1.12,4.17,1.04,0,0.0,0.0
7.777125000000002,429.0705,3.1220109,0.0453,0.115,6280.0,-0.18,1.698,3.37,1.273,0,0.0,0.0
3.62,176.0769375,12.309681,0.112,0.09,6363.0,0.02,1.746,4.17,0.948,0,0.0,0.0
4.3,49.4,35.736,0.11415,0.09,5551.0,0.02,1.07,4.17,1.1,0,0.0033333333333333,0.0
3.1,37.5,54.414,0.11415,0.09,5551.0,0.02,1.07,4.17,1.1,0,0.0,0.0
2.43818351,56.0,92.086427889875,0.11415,0.09,5551.0,0.02,1.43,4.17,1.164,0,0.0,0.0
7.777125000000002,97.57332095,4.21802091,0.05042,0.09,5453.0,0.302,0.995,8.1,0.961,0,0.0,0.0
7.777125000000002,259.98494,2.7535953,0.03694,0.047,5131.0,0.28,0.893,9.225,0.887,0,0.0,0.0
1.45,176.0769375,2.139542,0.032,0.09,5744.0,0.02,0.886,4.17,0.948,0,0.0,0.0
7.777125000000002,471.65972,1.9616241,0.03159,0.134,5956.0,0.0,1.209,4.67,1.093,0,0.0,0.0
2.82,176.0769375,14.646008,0.117,0.09,5723.0,0.02,0.899,4.17,0.948,0,0.0,0.0
5.31,176.0769375,36.337373,0.215,0.09,5723.0,0.02,0.899,4.17,0.948,0,0.0,0.0
5.93747806,176.0769375,92.086427889875,0.11415,0.09,5717.0,0.0,0.884,4.17,0.984,0,0.0,0.0
1.01,176.0769375,9.220524,0.082,0.09,5602.0,0.02,0.904,4.17,0.948,0,0.0,0.0
1.2,176.0769375,13.638723,0.106,0.09,5602.0,0.02,0.904,4.17,0.948,0,0.0,0.0
2.46,61.0,24.806,0.11415,0.09,5551.0,0.02,0.89,4.17,0.97,0,0.0,0.0
3.1,56.2,44.347,0.11415,0.09,5551.0,0.02,0.89,4.17,0.97,0,0.0,0.0
7.777125000000002,189.4257306,3.5852313,0.04628,0.09,5804.0,0.003,1.105,5.3,1.028,0,0.0,0.0
7.777125000000002,734.1873,2.79083,0.11415,0.09,6566.0,0.0,1.47,4.17,1.42,0,0.0,0.0
2.24,176.0769375,12.699149,0.104,0.09,5615.0,0.02,0.814,4.17,0.948,0,0.0,0.0
2.61,176.0769375,37.514456,0.213,0.09,5615.0,0.02,0.814,4.17,0.948,0,0.0,0.0
1.34,176.0769375,2.633867,0.036,0.09,5411.0,0.02,0.808,4.17,0.948,0,0.0,0.0
1.12,176.0769375,6.186676,0.064,0.09,5411.0,0.02,0.808,4.17,0.948,0,0.0,0.0
1.24,176.0769375,1.796302,0.027,0.09,5580.0,0.02,0.863,4.17,0.948,0,0.0,0.0
1.37,176.0769375,3.468095,0.042,0.09,5580.0,0.02,0.863,4.17,0.948,0,0.0,0.0
1.33,176.0769375,5.914323,0.061,0.09,5580.0,0.02,0.863,4.17,0.948,0,0.0,0.0
1.77,176.0769375,29.221289,0.176,0.09,5580.0,0.02,0.863,4.17,0.948,0,0.0,0.0
2.33,176.0769375,20.342199,0.145,0.09,5806.0,0.02,1.032,4.17,0.948,0,0.0,0.0
3.26,176.0769375,44.851896,0.246,0.09,5806.0,0.02,1.032,4.17,0.948,0,0.0,0.0
1.67,176.0769375,6.097326,0.065,0.09,5918.0,0.02,1.091,4.17,0.948,0,0.0,0.0
2.85,176.0769375,19.305772,0.14,0.09,5918.0,0.02,1.091,4.17,0.948,0,0.0,0.0
2.67,176.0769375,56.633742,0.287,0.09,5918.0,0.02,1.091,4.17,0.948,0,0.0,0.0
2.49,3.7,34.5383,0.11415,0.09,5990.0,0.05,1.0,0.65,1.08,0,0.0,0.0
7.777125000000002,157.18,92.086427889875,0.11415,0.09,5990.0,0.05,1.0,0.65,1.08,0,0.0,0.0
3.03,5.33,66.0282,0.11415,0.09,5990.0,0.05,1.0,0.65,1.08,0,0.0,0.0
2.43818351,17.4,92.086427889875,0.11415,0.09,5551.0,0.02,0.985,4.17,1.061,0,0.0,0.0
7.777125000000002,448.1403,2.4653,0.11415,0.0,6330.0,-0.25,1.85,4.17,1.5950000000000002,0,0.0,0.0
7.777125000000002,118.2321674,4.0138379,0.04994,0.073,6078.0,-0.224,1.53,7.11,1.031,0,0.0,0.0
7.777125000000002,489.4557468,4.1419771,0.05064,0.03,5678.0,0.217,1.1038,7.3,1.008,0,0.0,0.0
2.7,176.0769375,36.77031,0.205,0.09,5147.0,0.02,0.743,4.17,0.948,0,0.0,0.0
2.16,176.0769375,3.546511,0.047,0.09,6002.0,0.02,1.016,4.17,0.948,0,0.0,0.0
1.88,176.0769375,5.700786,0.065,0.09,6002.0,0.02,1.016,4.17,0.948,0,0.0,0.0
1.32,176.0769375,2.580827,0.035,0.09,5299.0,0.02,0.826,4.17,0.948,0,0.0,0.0
1.47,176.0769375,3.715335,0.045,0.09,5299.0,0.02,0.826,4.17,0.948,0,0.0,0.0
2.23,176.0769375,7.055679,0.068,0.09,5299.0,0.02,0.826,4.17,0.948,0,0.0,0.0
2.67,176.0769375,11.97901,0.097,0.09,5299.0,0.02,0.826,4.17,0.948,0,0.0,0.0
2.35,176.0769375,20.834237,0.141,0.09,5299.0,0.02,0.826,4.17,0.948,0,0.0,0.0
3.07,176.0769375,19.254196,0.144,0.09,5804.0,0.02,0.957,4.17,0.948,0,0.0,0.0
3.83,176.0769375,54.155743,0.286,0.09,5804.0,0.02,0.957,4.17,0.948,0,0.0,0.0
1.77,176.0769375,3.701212,0.048,0.09,5913.0,0.02,0.976,4.17,0.948,0,0.0,0.0
2.71,176.0769375,6.6264,0.071,0.09,5913.0,0.02,0.976,4.17,0.948,0,0.0,0.0
1.22,176.0769375,12.645164,0.099,0.09,5603.0,0.02,0.898,4.17,0.948,0,0.0,0.0
1.17,176.0769375,21.526258,0.142,0.09,5603.0,0.02,0.898,4.17,0.948,0,0.0,0.0
1.36,176.0769375,33.884054,0.192,0.09,5603.0,0.02,0.898,4.17,0.948,0,0.0,0.0
7.777125000000002,419.5356,3.85298,0.11415,0.0,6570.0,-0.13,1.62,4.17,1.5950000000000002,0,0.0,0.0
7.777125000000002,182.4335056,4.7947813,0.06277,0.25,6212.0,0.037,1.9420000000000004,2.765,1.435,0,0.0,0.0
7.777125000000002,335.9446262,1.90231289,0.0301,0.113,5587.0,0.194,0.938,2.6,1.004,0,0.0,0.0
7.777125000000002,241.8674177,2.6453235,0.03772,0.101,5629.0,0.414,1.17,8.1,1.023,0,0.0,0.0
7.777125000000002,195.1466419,3.377728,0.04294,0.069,5400.0,0.251,0.9661,9.0,0.925,0,0.0,0.0
2.87,176.0769375,38.871826,0.217,0.09,5619.0,0.02,0.915,4.17,0.948,0,0.0,0.0
6.54,176.0769375,74.920137,0.336,0.09,5619.0,0.02,0.915,4.17,0.948,0,0.0,0.0
7.777125000000002,184.3404761,4.007232,0.05387,0.101,6457.0,-0.113,1.735,2.88,1.298,0,0.0,0.0
7.777125000000002,176.0769375,2.60544751,0.04042,0.09,5872.0,0.208,1.666,3.9,1.297,0,0.0,0.0
7.777125000000002,248.86089,2.972086,0.04363,0.09,6002.0,0.035,1.881,4.66,1.255,0,0.0,0.0
1.32,176.0769375,2.927128,0.04,0.09,5617.0,0.02,1.032,4.17,0.948,0,0.0,0.0
2.65,176.0769375,6.885875,0.07,0.09,5617.0,0.02,1.032,4.17,0.948,0,0.0,0.0
1.86,176.0769375,15.054786,0.118,0.09,5617.0,0.02,1.032,4.17,0.948,0,0.0,0.0
1.87,176.0769375,38.285489,0.22,0.09,5617.0,0.02,1.032,4.17,0.948,0,0.0,0.0
3.9,11.3,29.33434,0.18,0.042,5498.0,0.18,0.95,2.0,0.99,0,0.0,0.0
7.777125000000002,640.0,60.323105,0.3,0.0111,5498.0,0.18,0.95,2.0,0.99,0,0.0,0.0
7.777125000000002,23.1,92.086427889875,0.5,0.022,5498.0,0.18,0.95,2.0,0.99,0,0.0,0.0
1.67,176.0769375,10.446347,0.094,0.09,5986.0,0.02,0.9,4.17,0.948,0,0.0,0.0
2.25,176.0769375,40.714955,0.232,0.09,5986.0,0.02,0.9,4.17,0.948,0,0.0,0.0
1.35,176.0769375,2.508553,0.036,0.09,5815.0,0.02,0.9,4.17,0.948,0,0.0,0.0
1.35,176.0769375,5.419026,0.06,0.09,5815.0,0.02,0.9,4.17,0.948,0,0.0,0.0
1.75,176.0769375,13.751243,0.112,0.09,5815.0,0.02,0.9,4.17,0.948,0,0.0,0.0
4.06,176.0769375,30.184104,0.193,0.09,5740.0,0.02,1.22,4.17,0.948,0,0.0,0.0
7.777125000000002,176.0769375,92.086427889875,0.503,0.09,5740.0,0.02,1.22,4.17,0.948,0,0.0,0.0
7.777125000000002,108.0622,4.8101025,0.06505,0.0,6406.0,-0.08,1.9420000000000004,1.24,1.5950000000000002,0,0.0,0.0
7.777125000000002,1137.8314,4.7869491,0.06555,0.0,7380.0,-0.069,1.926,1.27,1.5950000000000002,0,0.0,0.0
7.777125000000002,584.8072,2.20474,0.11415,0.0,6389.0,0.26,1.9420000000000004,4.17,1.56,0,0.0,0.0
7.777125000000002,1728.9864384999996,2.74432452,0.04739,0.0,7380.0,-0.059,1.858,0.6,1.5950000000000002,0,0.0,0.0
7.777125000000002,406.8224,3.07634,0.11415,0.0,6200.0,0.01,1.57,4.17,1.27,0,0.0,0.0
7.777125000000002,238.05467,3.92281072,0.05287,0.084,6350.0,0.12,1.338,4.17,1.281,0,0.0,0.0
7.777125000000002,589.55,3.446459,0.0444,0.12,5870.0,-0.06,1.038,4.17,0.986,0,0.0,0.0
7.777125000000002,167.17858,3.312846,0.04491,0.501,5880.0,0.15,1.105,3.3,1.101,0,0.0,0.0
2.76,6.2,16.74,0.11415,0.09,5090.0,0.02,0.792,4.17,0.827,0,0.0,0.0
7.76,176.0769375,3.142702,0.0441,0.09,6357.0,-0.1,1.17,4.17,1.16,0,0.0,0.0
7.777125000000002,172.58169,3.0440499,0.04057,0.181,5523.0,0.05,0.887,2.5,0.962,0,0.0,0.0
7.777125000000002,340.39593,2.7667641,0.03815,0.142,5346.0,0.33,0.933,4.9,0.967,0,0.0,0.0
7.777125000000002,689.6911,1.74748753,0.02712,0.126,5311.0,0.0,0.922,9.225,0.871,0,0.0,0.0
7.777125000000002,1039.3041,2.686502,0.03744,0.0,5738.0,-0.1,1.238,9.225,0.97,0,0.0,0.0
2.43,7.44,10.4208,0.11415,0.09,5367.0,0.19,0.814,4.17,0.907,0,0.0,0.0
2.2,3.64,13.0729,0.11415,0.09,5367.0,0.19,0.814,4.17,0.907,0,0.0,0.0
2.12,176.0769375,9.694928,0.09,0.09,5895.0,0.02,0.941,4.17,0.948,0,0.0033333333333333,0.0
2.16,176.0769375,15.38231,0.123,0.09,5895.0,0.02,0.941,4.17,0.948,0,0.0,0.0
7.777125000000002,425.25654,16.254611,0.1308,0.029,5846.0,0.3,1.091,2.1,1.131,0,0.0,0.0
7.777125000000002,629.144485,0.83784,0.0174,0.09,5600.0,0.02,1.02,4.17,1.037,0,0.0,0.0
5.5,176.0769375,20.8613,0.16,0.09,6340.0,-0.076,1.22,4.17,1.21,0,0.0,0.0
5.3,1493.7,42.6318,0.26,0.09,6340.0,-0.076,1.22,4.17,1.21,0,0.0,0.0
3.9,1728.9864384999996,87.6451,0.4,0.09,6340.0,-0.076,1.22,4.17,1.21,0,0.0,0.0
1.19,176.0769375,13.930698,0.111,0.09,5797.0,0.02,0.876,4.17,0.948,0,0.0,0.0
3.38,176.0769375,56.47542,0.281,0.09,5797.0,0.02,0.876,4.17,0.948,0,0.0,0.0
7.777125000000002,435.4249176,1.35413379,0.02317,0.09,5551.0,0.02,0.876,7.2,0.904,0,0.0,0.0
1.7,176.0769375,9.176092,0.087,0.09,5905.0,0.02,1.188,4.17,0.948,0,0.0,0.0
1.43,176.0769375,19.738286,0.145,0.09,5905.0,0.02,1.188,4.17,0.948,0,0.0,0.0
1.29,176.0769375,1.772419,0.031,0.09,6115.0,0.02,1.467,4.17,0.948,0,0.0,0.0
3.15,176.0769375,19.747412,0.153,0.09,6115.0,0.02,1.467,4.17,0.948,0,0.0,0.0
2.53,176.0769375,14.970418,0.125,0.09,5727.0,0.02,1.536,4.17,0.948,0,0.0,0.0
2.57,176.0769375,32.273273,0.208,0.09,5727.0,0.02,1.536,4.17,0.948,0,0.0,0.0
7.777125000000002,467.2101,2.1605156,0.03397,0.114,5780.0,0.28,1.199,4.2,1.121,0,0.0,0.0
2.9,176.0769375,5.960392,0.064,0.09,5378.0,0.02,0.95,4.17,0.948,0,0.0,0.0
3.77,176.0769375,92.086427889875,0.402,0.09,5796.0,0.02,1.037,4.17,0.948,0,0.0,0.0
4.15,176.0769375,92.086427889875,0.791,0.09,5796.0,0.02,1.037,4.17,0.948,0,0.0,0.0
7.777125000000002,718.2958,1.3484978,0.0238,0.0,6125.0,-0.229,1.12,3.7,1.07,0,0.0,0.0
7.777125000000002,194.82979,4.2986432,0.05163,0.176,5715.0,0.02,1.107,7.5,0.994,0,0.0,0.0
2.09,176.0769375,5.524242,0.061,0.09,5497.0,0.02,0.941,4.17,0.948,0,0.0,0.0
1.72,176.0769375,8.77501,0.083,0.09,5497.0,0.02,0.941,4.17,0.948,0,0.0,0.0
4.71,176.0769375,4.662715,0.056,0.09,5746.0,0.02,1.189,4.17,0.948,0,0.0,0.0
3.68,176.0769375,11.815007,0.105,0.09,5746.0,0.02,1.189,4.17,0.948,0,0.0,0.0
1.63,176.0769375,4.362705,0.051,0.09,5526.0,0.02,0.903,4.17,0.948,0,0.0,0.0
2.63,176.0769375,6.941357,0.069,0.09,5526.0,0.02,0.903,4.17,0.948,0,0.0,0.0
2.29,176.0769375,31.781925,0.191,0.09,5526.0,0.02,0.903,4.17,0.948,0,0.0,0.0
7.777125000000002,206.5895,3.3023881,0.04735,0.245,6071.0,-0.02,1.9420000000000004,4.04,1.299,0,0.0,0.0
